"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,27459761,1,27481574
2017,27460173,1,27481987
2017,27460177,1,27481991
2017,27460229,1,27482046
2017,27460433,1,27482247
2017,27460496,1,27482311
2017,27460502,1,27482316
2017,27461182,1,27482996
2017,27461200,1,27483014
2017,27461646,1,27483460
2017,27461643,1,27483458
2017,27461713,1,27483527
2017,27461753,1,27483567
2017,27461755,1,27483569
2017,27461752,1,27483566
2017,27461756,1,27483570
2017,27461754,1,27483568
2017,27462078,1,27483894
2017,27462321,3,27484139
2017,27096407,1,27117781
2017,27096510,1,27117885
2017,27096585,1,27117961
2017,27096595,1,27117971
2017,27096784,1,27118160
2017,27097317,1,27118694
2017,27097401,1,27118779
2017,27097407,1,27118784
2017,27097648,4,27119024
2017,27097661,1,27119040
2017,27097665,1,27119042
2017,27097723,1,27119101
2017,27097816,1,27119193
2017,27098497,1,27119874
2017,27098663,1,27120040
2017,27098993,1,27120370
2017,27099412,1,27120789
2017,27099435,1,27120811
2017,27099762,1,27121142
2017,27099815,1,27121194
2017,27100821,1,27122201
2017,27100824,1,27122204
2017,27101147,1,27122528
2017,27101146,1,27122527
2017,27101270,1,27122652
2017,27101339,1,27122720
2017,27101356,1,27122741
2017,27101662,1,27123045
2017,27101672,1,27123055
2017,27101675,1,27123057
2017,27101776,1,27123158
2017,27102153,1,27123535
2017,27102716,1,27124098
2017,27097445,1,27118822
2017,27097533,1,27118910
2017,27097680,1,27119057
2017,27097725,1,27119104
2017,27097739,8,27119115
2017,27098443,1,27119820
2017,27098531,3,27119908
2017,27099255,1,27120634
2017,27099342,1,27120720
2017,27099601,1,27120981
2017,27099857,1,27121236
2017,27100013,1,27121393
2017,27100527,1,27121907
2017,27100590,1,27121970
2017,27100593,1,27121972
2017,27100665,1,27122045
2017,27100891,1,27122271
2017,27101149,7,27122530
2017,27101244,1,27122626
2017,27101305,1,27122686
2017,27101349,1,27122731
2017,27101471,1,27122853
2017,27101465,1,27122849
2017,27101477,1,27122859
2017,27101469,1,27122851
2017,27101473,1,27122855
2017,27101474,1,27122856
2017,27101472,3,27122854
2017,27101913,1,27123295
2017,27102035,1,27123417
2017,27102038,1,27123421
2017,27102108,22,27123490
2017,27102340,1,27123721
2017,27102660,1,27124042
2017,27102765,1,27124147
2017,27103006,1,27124388
2017,27103127,3,27124509
2017,27103126,3,27124508
2017,27103424,1,27124805
2017,27103427,1,27124809
2017,27103426,1,27124808
2017,27103461,1,27124843
2017,27103462,2,27124844
2017,27103557,1,27124939
2017,27103637,1,27125019
2017,27103768,1,27125151
2017,27103767,1,27125149
2017,27103889,1,27125271
2017,27103973,1,27125356
2017,27104018,1,27125400
2017,27104013,1,27125396
2017,27104223,1,27125607
2017,27104253,1,27125636
2017,27104307,1,27125690
2017,27105147,1,27126530
2017,27105163,1,27126546
2017,27105234,1,27126617
2017,27105227,1,27126610
2017,27105251,5,27126633
2017,27105300,3,27126683
2017,27105343,1,27126723
2017,27102795,1,27124177
2017,27102799,1,27124181
2017,27102793,1,27124175
2017,27102792,1,27124174
2017,27102931,1,27124313
2017,27103113,1,27124495
2017,27103111,1,27124493
2017,27103629,1,27125011
2017,27103727,1,27125108
2017,27103931,1,27125313
2017,27103986,1,27125369
2017,27104167,1,27125550
2017,27104175,1,27125558
2017,27104229,1,27125613
2017,27105109,1,27126492
2017,27105126,1,27126509
2017,27105176,1,27126557
2017,27105224,1,27126608
2017,27105321,1,27126705
2017,27105318,1,27126701
2017,27105328,1,27126711
2017,27105437,3,27126820
2017,27096583,1,27117959
2017,27096702,1,27118078
2017,27097308,1,27118685
2017,27097400,1,27118778
2017,27097781,1,27119158
2017,27097835,1,27119213
2017,27097860,1,27119238
2017,27097963,1,27119340
2017,27097962,1,27119339
2017,27097979,1,27119353
2017,27098104,1,27119482
2017,27098129,1,27119506
2017,27098177,1,27119554
2017,27098590,1,27119968
2017,27098589,1,27119966
2017,27098934,1,27120311
2017,27098960,1,27120338
2017,27099269,1,27120646
2017,27099302,1,27120681
2017,27099688,1,27121068
2017,27099721,1,27121101
2017,27100200,1,27121580
2017,27100204,1,27121583
2017,27100331,1,27121711
2017,27100810,1,27122190
2017,27101197,1,27122578
2017,27101314,1,27122695
2017,27101928,1,27123310
2017,27101926,1,27123308
2017,27101951,1,27123333
2017,27102312,1,27123694
2017,27102469,1,27123851
2017,27102483,1,27123866
2017,27102491,1,27123873
2017,27102798,1,27124180
2017,27102794,1,27124176
2017,27102832,1,27124213
2017,27103036,1,27124416
2017,27452977,3,27474788
2017,27453034,1,27474845
2017,27096603,1,27117979
2017,27453434,1,27475245
2017,27453456,1,27475267
2017,27453055,1,27474865
2017,27453069,1,27474880
2017,27097287,1,27118664
2017,27097286,1,27118663
2017,27097392,1,27118770
2017,27097394,1,27118773
2017,27097415,1,27118792
2017,27097502,1,27118879
2017,27097547,1,27118924
2017,27097567,1,27118944
2017,27453181,1,27474992
2017,27097651,1,27119028
2017,27097980,1,27119357
2017,27098002,1,27119379
2017,27453343,3,27475154
2017,27453386,1,27475197
2017,27453540,1,27475352
2017,27453911,1,27475722
2017,27453978,1,27475789
2017,27098452,1,27119829
2017,27098488,1,27119865
2017,27098490,1,27119867
2017,27098669,1,27120046
2017,27098670,1,27120047
2017,27098673,1,27120050
2017,27454090,1,27475902
2017,27099105,1,27120481
2017,27454091,1,27475903
2017,27099340,3,27120717
2017,27454370,1,27476182
2017,27454513,1,27476325
2017,27454968,1,27476776
2017,27100019,1,27121399
2017,27100293,1,27121673
2017,27100371,1,27121751
2017,27100578,1,27121958
2017,27100579,1,27121959
2017,27100622,1,27122002
2017,27100625,1,27122004
2017,27100683,1,27122063
2017,27456024,1,27477837
2017,27100863,1,27122243
2017,27100869,1,27122249
2017,27100905,1,27122285
2017,27100940,1,27122318
2017,27456036,1,27477849
2017,27101172,1,27122554
2017,27101343,1,27122724
2017,27101533,1,27122915
2017,27456291,1,27478105
2017,27456304,1,27478117
2017,27102098,1,27123480
2017,27456702,1,27478515
2017,27456758,1,27478571
2017,27102285,1,27123667
2017,27457052,1,27478865
2017,27102802,1,27124184
2017,27102805,1,27124187
2017,27102815,1,27124198
2017,27102854,1,27124236
2017,27103014,1,27124395
2017,27103017,1,27124399
2017,27103022,1,27124405
2017,27103020,1,27124402
2017,27103048,1,27124430
2017,27103071,1,27124453
2017,27103191,7,27124573
2017,27103622,1,27125005
2017,27103662,1,27125044
2017,27103694,1,27125077
2017,27457565,1,27479378
2017,27457563,1,27479376
2017,27103977,1,27125354
2017,27104219,1,27125603
2017,27104308,1,27125691
2017,27104471,1,27125855
2017,27458344,1,27480158
2017,27105138,1,27126521
2017,27105228,1,27126612
2017,27105255,1,27126638
2017,27105297,3,27126680
2017,27458976,1,27480789
2017,27459024,1,27480839
2017,27459137,1,27480950
2017,27655208,1,27677274
2017,27655246,1,27677313
2017,27655458,7,27677525
2017,27096564,1,27117939
2017,27096782,1,27118158
2017,27096781,1,27118157
2017,27096783,1,27118161
2017,27096788,1,27118164
2017,27097055,1,27118431
2017,27097312,1,27118689
2017,27097726,1,27119103
2017,27097805,1,27119182
2017,27097826,1,27119203
2017,27098706,1,27120082
2017,27099415,1,27120792
2017,27099618,1,27120998
2017,27099719,1,27121099
2017,27099756,1,27121134
2017,27100047,1,27121427
2017,27100469,1,27121849
2017,27100631,1,27122011
2017,27100843,3,27122223
2017,27101037,1,27122418
2017,27101660,1,27123040
2017,27101762,1,27123144
2017,27101908,1,27123289
2017,27102145,1,27123528
2017,27102286,1,27123668
2017,27102323,1,27123704
2017,27102493,1,27123875
2017,27102537,1,27123919
2017,27102610,1,27123991
2017,27102771,1,27124153
2017,27102770,1,27124151
2017,27102977,1,27124359
2017,27102976,5,27124358
2017,27103015,1,27124397
2017,27103417,1,27124799
2017,27103439,8,27124822
2017,27103442,3,27124824
2017,27103470,1,27124852
2017,27103558,1,27124940
2017,27103633,1,27125015
2017,27103631,1,27125014
2017,27103793,1,27125174
2017,27104089,1,27125472
2017,27104359,1,27125742
2017,27104459,3,27125841
2017,27104666,1,27126049
2017,27105100,1,27126481
2017,27105154,1,27126536
2017,27105156,1,27126539
2017,27105204,1,27126587
2017,27105219,1,27126602
2017,27105220,1,27126603
2017,27105320,1,27126703
2017,27105347,1,27126732
2017,27453039,1,27474850
2017,27453073,1,27474884
2017,27453071,1,27474882
2017,27453158,3,27474969
2017,27453196,1,27475006
2017,27096563,1,27117938
2017,27096765,1,27118142
2017,27096926,7,27118302
2017,27097263,1,27118640
2017,27097411,1,27118788
2017,27097418,1,27118794
2017,27097640,1,27119017
2017,27097797,1,27119174
2017,27097802,1,27119179
2017,27097952,1,27119329
2017,27098135,1,27119512
2017,27098141,1,27119516
2017,27098167,1,27119544
2017,27098184,1,27119561
2017,27098186,1,27119563
2017,27098530,1,27119907
2017,27098529,1,27119906
2017,27098824,1,27120201
2017,27098826,1,27120203
2017,27098857,1,27120234
2017,27099588,1,27120968
2017,27099590,1,27120970
2017,27099589,1,27120969
2017,27099745,1,27121125
2017,27099765,1,27121145
2017,27099950,1,27121330
2017,27100387,1,27121767
2017,27100382,1,27121762
2017,27100386,1,27121766
2017,27100385,1,27121765
2017,27100384,1,27121764
2017,27100466,1,27121847
2017,27100716,1,27122095
2017,27100859,1,27122239
2017,27100918,1,27122298
2017,27101362,1,27122744
2017,27101460,1,27122842
2017,27101495,1,27122877
2017,27101693,1,27123075
2017,27457479,1,27479292
2017,27458089,1,27479903
2017,27458598,1,27480411
2017,27458600,22,27480413
2017,27458867,1,27480680
2017,27459141,1,27480954
2017,27459321,1,27481134
2017,27453049,1,27474860
2017,27453094,1,27474905
2017,27453166,1,27474977
2017,27453308,1,27475119
2017,27453389,1,27475200
2017,27453498,1,27475310
2017,27453929,1,27475737
2017,27454002,1,27475813
2017,27454005,1,27475817
2017,27454115,1,27475927
2017,27454108,1,27475920
2017,27454105,1,27475916
2017,27454135,1,27475945
2017,27454146,1,27475960
2017,27454153,1,27475965
2017,27454294,1,27476106
2017,27454369,1,27476179
2017,27454386,1,27476197
2017,27454661,1,27476473
2017,27454833,1,27476646
2017,27455533,3,27477343
2017,27455539,1,27477352
2017,27455611,1,27477424
2017,27455711,1,27477521
2017,27455725,1,27477538
2017,27455767,1,27477580
2017,27455865,1,27477678
2017,27455870,1,27477684
2017,27455940,1,27477753
2017,27455950,1,27477763
2017,27455948,1,27477762
2017,27455984,1,27477797
2017,27456020,1,27477833
2017,27456118,1,27477932
2017,27456261,1,27478074
2017,27456381,1,27478194
2017,27456383,1,27478196
2017,27456449,1,27478262
2017,27456448,1,27478261
2017,27456509,1,27478322
2017,27456511,1,27478324
2017,27456685,1,27478498
2017,27456718,1,27478531
2017,27456717,1,27478530
2017,27456783,1,27478596
2017,27456782,1,27478595
2017,27456897,1,27478711
2017,27457215,1,27479028
2017,27457781,1,27479594
2017,27457868,1,27479680
2017,27457917,1,27479731
2017,27457999,1,27479812
2017,27458106,1,27479919
2017,27458105,1,27479918
2017,27459254,1,27481067
2017,27459252,1,27481064
2017,27459785,1,27481599
2017,27460037,1,27481852
2017,27460278,7,27482092
2017,27460730,7,27482544
2017,27461222,1,27483035
2017,27461398,1,27483213
2017,27461489,1,27483303
2017,27461644,1,27483459
2017,27461749,1,27483563
2017,27461757,1,27483571
2017,27461871,1,27483685
2017,27461954,1,27483767
2017,27462090,1,27483904
2017,27462214,7,27484029
2017,27462577,1,27484392
2017,27462578,1,27484393
2017,27463133,1,27484949
2017,27463196,1,27485010
2017,27463666,1,27485482
2017,27463914,1,27485729
2017,27464207,1,27486022
2017,27464255,1,27486070
2017,27464331,1,27486147
2017,27464332,1,27486148
2017,27464411,1,27486227
2017,27464754,1,27486565
2017,27464771,1,27486587
2017,27464820,1,27486636
2017,27464864,1,27486679
2017,27464882,1,27486698
2017,27455412,1,27477226
2017,27455542,7,27477355
2017,27455549,1,27477363
2017,27455551,1,27477364
2017,27455577,1,27477390
2017,27455872,1,27477685
2017,27456028,1,27477841
2017,27456080,1,27477893
2017,27456085,1,27477899
2017,27456558,1,27478371
2017,27456656,1,27478469
2017,27456766,1,27478579
2017,27456797,1,27478610
2017,27457823,1,27479635
2017,27459569,1,27481382
2017,27459757,4,27481570
2017,27459883,1,27481697
2017,27460022,1,27481835
2017,27460565,1,27482378
2017,27460997,1,27482811
2017,27461219,1,27483033
2017,27461631,7,27483446
2017,27461873,1,27483688
2017,27461884,1,27483698
2017,27462300,1,27484116
2017,27462627,2,27484442
2017,27462870,1,27484686
2017,27463180,1,27484995
2017,27463181,1,27484997
2017,27463634,1,27485446
2017,27463883,1,27485698
2017,27463957,1,27485772
2017,27464422,1,27486238
2017,27464423,1,27486239
2017,27464419,1,27486235
2017,27464744,1,27486560
2017,27464832,1,27486648
2017,27464836,1,27486653
2017,27464868,1,27486684
2017,27464900,2,27486717
2017,27226656,1,27248199
2017,27226695,7,27248236
2017,27226839,1,27248380
2017,27226844,1,27248386
2017,27226879,1,27248421
2017,27227437,1,27248979
2017,27227743,1,27249285
2017,27227753,1,27249296
2017,27227768,1,27249309
2017,27228015,1,27249557
2017,27228145,1,27249687
2017,27228371,1,27249913
2017,27228631,1,27250173
2017,27228639,6,27250181
2017,27228725,3,27250267
2017,27228739,1,27250280
2017,27228755,1,27250293
2017,27229148,1,27250691
2017,27229553,1,27251096
2017,27229616,1,27251158
2017,27230004,1,27251546
2017,27230223,1,27251765
2017,27230391,1,27251934
2017,27230390,1,27251932
2017,27230573,1,27252116
2017,27230572,1,27252115
2017,27232133,1,27253676
2017,27232371,1,27253915
2017,27232406,1,27253950
2017,27232474,1,27254019
2017,27232564,1,27254108
2017,27233555,1,27255099
2017,27233604,1,27255149
2017,27234124,1,27255668
2017,27234137,1,27255680
2017,27234287,1,27255831
2017,27234710,1,27256255
2017,27234708,1,27256253
2017,27234736,1,27256279
2017,27234745,1,27256289
2017,27234824,1,27256368
2017,27235360,1,27256904
2017,27235362,1,27256906
2017,27235972,1,27257517
2017,27236016,1,27257562
2017,27236053,1,27257599
2017,27236106,1,27257650
2017,27236121,1,27257666
2017,27236341,1,27257885
2017,27236460,1,27258005
2017,27236814,1,27258360
2017,27236850,1,27258394
2017,27237117,1,27258661
2017,27237405,7,27258947
2017,27238050,1,27259596
2017,27238152,7,27259697
2017,27238207,22,27259752
2017,27238210,22,27259755
2017,27238209,22,27259754
2017,27459882,1,27481694
2017,27459885,1,27481698
2017,27460156,1,27481970
2017,27461893,1,27483708
2017,27462484,1,27484299
2017,27462810,1,27484625
2017,27462876,1,27484692
2017,27462923,1,27484737
2017,27463463,1,27485276
2017,27463464,1,27485279
2017,27463615,1,27485428
2017,27463922,1,27485737
2017,27464166,1,27485982
2017,27464413,1,27486228
2017,27464755,1,27486564
2017,27464812,1,27486629
2017,27464870,1,27486686
2017,27464898,1,27486714
2017,27227028,1,27248574
2017,27227883,1,27249425
2017,27227886,1,27249428
2017,27228130,1,27249672
2017,27228169,4,27249711
2017,27228570,1,27250112
2017,27228762,1,27250304
2017,27228925,1,27250467
2017,27228940,1,27250482
2017,27229215,1,27250757
2017,27230392,1,27251935
2017,27230541,1,27252083
2017,27230808,1,27252353
2017,27230844,1,27252389
2017,27230899,1,27252444
2017,27230898,1,27252442
2017,27230917,5,27252461
2017,27230982,4,27252526
2017,27231213,1,27252757
2017,27231291,1,27252835
2017,27231315,1,27252859
2017,27231521,1,27253065
2017,27231556,1,27253100
2017,27231637,1,27253181
2017,27231935,1,27253479
2017,27233457,1,27255002
2017,27233497,1,27255040
2017,27233716,1,27255259
2017,27233712,1,27255257
2017,27233714,1,27255258
2017,27233820,1,27255364
2017,27234030,1,27255574
2017,27234235,1,27255774
2017,27234455,1,27255999
2017,27234459,1,27256003
2017,27234461,1,27256005
2017,27234752,1,27256296
2017,27234820,1,27256364
2017,27234819,1,27256363
2017,27235174,1,27256718
2017,27235732,1,27257276
2017,27235823,1,27257367
2017,27235965,1,27257509
2017,27236277,1,27257821
2017,27236401,1,27257946
2017,27236485,1,27258033
2017,27237082,1,27258626
2017,27237728,1,27259273
2017,27452995,1,27474805
2017,27453419,1,27475230
2017,27453418,1,27475229
2017,27453484,1,27475295
2017,27453919,1,27475724
2017,27453933,1,27475743
2017,27454757,1,27476569
2017,27454843,5,27476654
2017,27454905,1,27476717
2017,27454924,1,27476736
2017,27456279,1,27478092
2017,27456354,1,27478167
2017,27226866,1,27248407
2017,27226970,1,27248512
2017,27226968,1,27248510
2017,27227199,1,27248741
2017,27227385,1,27248927
2017,27227912,1,27249455
2017,27228601,1,27250143
2017,27228640,1,27250182
2017,27230060,1,27251602
2017,27230173,1,27251716
2017,27230371,1,27251914
2017,27230531,1,27252074
2017,27230893,5,27252437
2017,27230913,1,27252457
2017,27230915,1,27252460
2017,27230924,1,27252468
2017,27230983,1,27252527
2017,27231441,1,27252985
2017,27231517,1,27253056
2017,27231506,1,27253049
2017,27231508,1,27253052
2017,27231625,1,27253169
2017,27231689,1,27253233
2017,27231694,1,27253238
2017,27231735,1,27253279
2017,27231821,1,27253364
2017,27231949,1,27253493
2017,27232096,1,27253637
2017,27234004,1,27255548
2017,27234314,1,27255859
2017,27664939,1,27687017
2017,27664942,1,27687019
2017,27235148,1,27256692
2017,27235149,1,27256693
2017,27235327,1,27256871
2017,27235370,22,27256914
2017,27235371,22,27256915
2017,27235963,1,27257507
2017,27236726,1,27258271
2017,27236744,1,27258288
2017,27236845,1,27258388
2017,27236896,1,27258440
2017,27236942,1,27258486
2017,27237397,1,27258924
2017,27237721,1,27259266
2017,27237718,1,27259264
2017,27237769,1,27259313
2017,27237860,1,27259404
2017,27238284,1,27259829
2017,27238313,1,27259858
2017,27238429,1,27259972
2017,27665351,1,27687429
2017,27457477,1,27479290
2017,27458085,1,27479899
2017,27458326,1,27480140
2017,27458735,1,27480548
2017,27459102,1,27480915
2017,27459109,1,27480922
2017,27459251,1,27481066
2017,27459258,1,27481071
2017,27459367,1,27481183
2017,27459480,1,27481294
2017,27460391,1,27482205
2017,27460522,1,27482337
2017,27096425,1,27117800
2017,27096524,1,27117899
2017,27096600,1,27117976
2017,27096908,1,27118284
2017,27096943,1,27118319
2017,27096942,1,27118318
2017,27097198,1,27118574
2017,27097285,1,27118662
2017,27097386,1,27118763
2017,27097422,1,27118800
2017,27097421,1,27118799
2017,27097426,1,27118803
2017,27461601,7,27483416
2017,27097749,1,27119126
2017,27097841,1,27119218
2017,27097839,1,27119215
2017,27097937,1,27119314
2017,27098063,1,27119439
2017,27098119,1,27119496
2017,27098136,1,27119513
2017,27098440,1,27119817
2017,27098460,1,27119837
2017,27098671,1,27120048
2017,27098855,1,27120231
2017,27098990,1,27120367
2017,27099109,1,27120486
2017,27462202,1,27484017
2017,27099720,1,27121100
2017,27099761,1,27121141
2017,27462262,1,27484075
2017,27462394,1,27484209
2017,27462403,1,27484219
2017,27462393,1,27484208
2017,27462397,1,27484212
2017,27100676,3,27122056
2017,27100806,1,27122186
2017,27101493,1,27122875
2017,27101982,1,27123364
2017,27102189,1,27123572
2017,27102234,1,27123616
2017,27102260,1,27123642
2017,27102263,1,27123644
2017,27102353,1,27123736
2017,27102385,1,27123767
2017,27102382,1,27123764
2017,27102389,1,27123771
2017,27463043,1,27484857
2017,27463234,1,27485049
2017,27463236,1,27485051
2017,27463248,1,27485063
2017,27226948,1,27248493
2017,27227312,1,27248855
2017,27227374,1,27248916
2017,27227470,1,27249012
2017,27227467,1,27249009
2017,27227472,1,27249014
2017,27227769,1,27249312
2017,27227774,1,27249316
2017,27228149,1,27249690
2017,27228499,1,27250041
2017,27228930,1,27250472
2017,27229285,1,27250827
2017,27230046,1,27251588
2017,27230389,1,27251933
2017,27230499,1,27252043
2017,27230568,1,27252111
2017,27230911,1,27252455
2017,27230962,1,27252506
2017,27230963,1,27252507
2017,27231304,1,27252848
2017,27231627,7,27253171
2017,27231650,1,27253194
2017,27231648,1,27253192
2017,27231815,1,27253359
2017,27232121,1,27253663
2017,27232125,1,27253669
2017,27232399,1,27253943
2017,27232735,7,27254278
2017,27232827,1,27254371
2017,27232828,2,27254372
2017,27233178,1,27254722
2017,27233290,5,27254833
2017,27233417,1,27254961
2017,27233498,1,27255042
2017,27233495,1,27255039
2017,27233520,1,27255064
2017,27233734,1,27255278
2017,27233942,1,27255486
2017,27233946,1,27255490
2017,27234277,1,27255821
2017,27235087,1,27256631
2017,27235152,1,27256697
2017,27235326,1,27256870
2017,27235325,1,27256869
2017,27235340,1,27256883
2017,27235374,1,27256919
2017,27235372,1,27256916
2017,27235904,1,27257448
2017,27235934,1,27257478
2017,27236105,1,27257649
2017,27236328,1,27257872
2017,27236736,1,27258281
2017,27236841,1,27258385
2017,27236857,1,27258401
2017,27236868,1,27258412
2017,27237033,1,27258579
2017,27237431,1,27258975
2017,27237547,3,27259092
2017,27237692,1,27259236
2017,27238091,2,27259637
2017,27238120,1,27259664
2017,27238302,1,27259848
2017,27238434,1,27259979
2017,27657805,1,27679873
2017,27658159,1,27680227
2017,27658759,1,27680827
2017,27226692,1,27248235
2017,27226848,1,27248390
2017,27227006,1,27248549
2017,27227444,3,27248986
2017,27227471,1,27249013
2017,27227469,1,27249011
2017,27227822,1,27249364
2017,27228032,1,27249574
2017,27228030,1,27249573
2017,27228134,1,27249676
2017,27228370,1,27249912
2017,27228731,1,27250273
2017,27228763,1,27250306
2017,27229380,1,27250922
2017,27230299,1,27251841
2017,27230448,1,27251992
2017,27230526,1,27252067
2017,27231096,1,27252641
2017,27231117,1,27252661
2017,27231292,7,27252836
2017,27231310,1,27252854
2017,27231366,1,27252908
2017,27231408,1,27252952
2017,27231780,1,27253325
2017,27232170,7,27253714
2017,27232199,1,27253743
2017,27232798,1,27254343
2017,27232875,1,27254419
2017,27233401,1,27254945
2017,27233464,1,27255008
2017,27233542,1,27255085
2017,27233728,1,27255274
2017,27233748,3,27255292
2017,27233812,1,27255354
2017,27233819,1,27255363
2017,27233926,1,27255469
2017,27233943,1,27255487
2017,27233940,1,27255484
2017,27234236,1,27255776
2017,27234288,7,27255832
2017,27234666,1,27256205
2017,27234658,1,27256202
2017,27234707,1,27256251
2017,27234796,1,27256340
2017,27235120,1,27256664
2017,27235476,6,27257020
2017,27235533,1,27257077
2017,27235536,1,27257080
2017,27235591,7,27257135
2017,27236051,1,27257595
2017,27236057,1,27257602
2017,27236197,1,27257742
2017,27236843,1,27258387
2017,27236852,1,27258396
2017,27237690,1,27259235
2017,27237874,1,27259419
2017,27238258,1,27259803
2017,27238261,1,27259806
2017,27238270,1,27259815
2017,27238299,1,27259845
2017,27238317,1,27259860
2017,27238415,1,27259960
2017,27238500,1,27260042
2017,27226998,1,27248540
2017,27227012,1,27248555
2017,27227034,1,27248577
2017,27227640,1,27249182
2017,27227862,1,27249405
2017,27227865,1,27249407
2017,27228273,1,27249815
2017,27228947,1,27250489
2017,27228948,1,27250490
2017,27229197,7,27250739
2017,27229315,1,27250857
2017,27229658,1,27251200
2017,27229689,1,27251231
2017,27229989,1,27251531
2017,27230166,1,27251709
2017,27230169,1,27251712
2017,27230289,1,27251832
2017,27230742,1,27252286
2017,27230869,1,27252413
2017,27230867,1,27252411
2017,27231185,1,27252729
2017,27231695,1,27253239
2017,27231947,1,27253490
2017,27232163,1,27253709
2017,27232200,1,27253745
2017,27232433,1,27253977
2017,27232567,1,27254112
2017,27232743,1,27254287
2017,27232745,7,27254290
2017,27232836,1,27254380
2017,27232946,1,27254490
2017,27232962,1,27254506
2017,27233106,1,27254651
2017,27233144,1,27254688
2017,27233433,7,27254977
2017,27233462,1,27255005
2017,27233752,5,27255297
2017,27234046,1,27255590
2017,27234473,1,27256017
2017,27234749,1,27256293
2017,27234760,1,27256304
2017,27234838,1,27256382
2017,27235461,1,27257005
2017,27235478,1,27257022
2017,27235681,1,27257226
2017,27236795,1,27258339
2017,27237018,1,27258562
2017,27237516,1,27259060
2017,27237691,1,27259237
2017,27238104,1,27259649
2017,27238282,1,27259828
2017,27238293,1,27259838
2017,27238403,1,27259948
2017,27238492,1,27260037
2017,27564623,1,27586605
2017,27564699,1,27586680
2017,27226852,1,27248395
2017,27226881,1,27248423
2017,27226916,1,27248458
2017,27226984,1,27248525
2017,27227436,1,27248977
2017,27227476,1,27249019
2017,27227618,1,27249160
2017,27227807,1,27249348
2017,27227875,1,27249417
2017,27227891,1,27249433
2017,27228013,1,27249555
2017,27228283,1,27249825
2017,27228407,1,27249949
2017,27228619,1,27250161
2017,27228618,1,27250160
2017,27229037,1,27250579
2017,27229203,1,27250745
2017,27229216,1,27250758
2017,27229331,1,27250872
2017,27229326,1,27250869
2017,27229324,1,27250866
2017,27229332,8,27250874
2017,27229333,1,27250875
2017,27229337,1,27250879
2017,27229354,1,27250896
2017,27229613,1,27251155
2017,27229815,1,27251357
2017,27229990,1,27251534
2017,27230005,1,27251547
2017,27230937,1,27252481
2017,27230933,1,27252477
2017,27230975,1,27252519
2017,27231033,1,27252578
2017,27231100,1,27252644
2017,27231097,1,27252640
2017,27231322,1,27252865
2017,27231431,1,27252975
2017,27231581,1,27253123
2017,27231610,1,27253154
2017,27231773,1,27253315
2017,27231868,1,27253411
2017,27232418,1,27253962
2017,27232413,1,27253958
2017,27232744,1,27254289
2017,27232870,1,27254416
2017,27233091,1,27254635
2017,27233175,1,27254719
2017,27233264,1,27254808
2017,27233425,1,27254969
2017,27233500,1,27255044
2017,27233725,1,27255269
2017,27234284,1,27255828
2017,27234399,1,27255943
2017,27234739,1,27256283
2017,27234751,1,27256295
2017,27234944,1,27256487
2017,27235076,1,27256620
2017,27235075,1,27256618
2017,27235527,1,27257072
2017,27236070,1,27257613
2017,27236383,1,27257928
2017,27236456,1,27258001
2017,27236542,1,27258087
2017,27236849,1,27258393
2017,27236902,1,27258448
2017,27237032,3,27258578
2017,27237092,1,27258636
2017,27237401,1,27258946
2017,27237496,1,27259040
2017,27237517,1,27259061
2017,27237686,1,27259231
2017,27237862,22,27259407
2017,27237910,1,27259455
2017,27238085,1,27259630
2017,27238404,1,27259949
2017,27238431,1,27259976
2017,27238426,1,27259973
2017,27457601,1,27479415
2017,27458266,3,27480079
2017,27458273,1,27480085
2017,27458514,3,27480330
2017,27458518,1,27480331
2017,27458882,1,27480695
2017,27459236,7,27481049
2017,27459438,1,27481251
2017,27460290,1,27482104
2017,27460966,1,27482780
2017,27460962,1,27482776
2017,27460964,1,27482778
2017,27461330,1,27483144
2017,27461772,1,27483586
2017,27461912,1,27483725
2017,27461915,1,27483729
2017,27461916,1,27483730
2017,27461917,1,27483731
2017,27462093,1,27483908
2017,27462215,1,27484030
2017,27462593,1,27484408
2017,27463199,1,27485014
2017,27463894,1,27485709
2017,27463959,1,27485774
2017,27464223,1,27486038
2017,27464425,1,27486241
2017,27464524,1,27486340
2017,27464767,1,27486581
2017,27464825,1,27486641
2017,27464849,1,27486665
2017,27226863,1,27248405
2017,27227256,1,27248798
2017,27227313,1,27248856
2017,27227377,1,27248919
2017,27227871,1,27249413
2017,27228184,1,27249726
2017,27228369,1,27249908
2017,27228699,1,27250241
2017,27228949,1,27250491
2017,27229161,1,27250701
2017,27229362,1,27250904
2017,27229401,1,27250944
2017,27229629,1,27251171
2017,27230014,1,27251556
2017,27230987,1,27252531
2017,27231083,1,27252627
2017,27231225,1,27252769
2017,27231236,1,27252780
2017,27231295,1,27252839
2017,27232823,1,27254367
2017,27233291,1,27254835
2017,27233289,1,27254834
2017,28673990,1,28698970
2017,28674065,1,28699044
2017,28674139,1,28699120
2017,28674462,1,28699442
2017,28676257,1,28701239
2017,28676277,1,28701259
2017,28676278,1,28701260
2017,28676341,1,28701323
2017,28676452,1,28701435
2017,28676476,1,28701457
2017,28676498,1,28701477
