"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,104652891,118353901
2017,104653192,118354215
2017,104653229,118354233
2017,104653232,118354240
2017,104653282,118354301
2017,104653660,118354686
2017,104653651,118354686
2017,104653680,118354709
2017,104653932,118354973
2017,104654046,118355097
2017,104654273,118355317
2017,104654944,118356045
2017,104655014,118356099
2017,104655188,118356300
2017,104655299,118356415
2017,104656005,118357165
2017,104656224,118357404
2017,104656319,118357499
2017,104656323,118357491
2017,104656350,118357520
2017,104656426,118357605
2017,104656900,118358111
2017,104657102,118358309
2017,104657210,118358425
2017,104657322,118358536
2017,104657322,118358537
2017,104657831,118359041
2017,104658136,118359337
2017,104658136,118359338
2017,104658250,118359458
2017,104658329,118359538
2017,104658526,118359738
2017,104658749,118359965
2017,104658795,118360003
2017,104658795,118360002
2017,104658884,118360092
2017,104659055,118360276
2017,104660517,118361730
2017,104660512,118361730
2017,104660579,118361794
2017,104661197,118362443
2017,104661561,118362807
2017,104661617,118362880
2017,104661699,118362971
2017,104638507,118339368
2017,104638636,118339485
2017,104638713,118339559
2017,104638775,118339619
2017,104638786,118339634
2017,104638945,118339777
2017,104639216,118340055
2017,104639354,118340190
2017,104640734,118341561
2017,104640736,118341561
2017,104640853,118341681
2017,104640967,118341801
2017,104641120,118341948
2017,104641237,118342060
2017,104641300,118342129
2017,104641761,118342589
2017,104641859,118342683
2017,104641860,118342683
2017,104642930,118343732
2017,104642917,118343728
2017,104643010,118343829
2017,104643032,118343852
2017,104643069,118343892
2017,104643072,118343892
2017,104643353,118344199
2017,104643487,118344333
2017,104643483,118344333
2017,104643622,118344485
2017,104643697,118344561
2017,104643842,118344705
2017,104643869,118344730
2017,104643893,118344751
2017,104643889,118344751
2017,104643916,118344770
2017,104643967,118344812
2017,104643967,118344819
2017,104643967,118344816
2017,104644129,118344980
2017,104644313,118345155
2017,104644315,118345155
2017,104644835,118345689
2017,104645715,118346616
2017,104645747,118346660
2017,104645752,118346660
2017,104646200,118347110
2017,104646640,118347551
2017,104646640,118347556
2017,104647837,118348813
2017,104647928,118348882
2017,104648000,118348975
2017,104648005,118348975
2017,104648765,118349758
2017,104649049,118350033
2017,104649183,118350139
2017,104649945,118350927
2017,104650572,118351570
2017,104650572,118351574
2017,104650774,118351776
2017,104651156,118352169
2017,104651653,118352667
2017,104651671,118352681
2017,104651671,118352684
2017,104651852,118352861
2017,104651890,118352895
2017,104651914,118352928
2017,104651957,118352978
2017,104652091,118353104
2017,104652887,118353895
2017,104652907,118353918
2017,104653342,118354358
2017,104653943,118354985
2017,104654375,118355442
2017,104654626,118355700
2017,104655222,118356335
2017,105372170,119080682
2017,105372446,119080974
2017,105372743,119081256
2017,105373169,119081694
2017,105373233,119081752
2017,105373444,119081964
2017,105373876,119082426
2017,105374015,119082550
2017,105374119,119082655
2017,105374616,119083155
2017,105374824,119083366
2017,105374855,119083398
2017,105374961,119083498
2017,105375090,119083630
2017,105375125,119083659
2017,105375166,119083706
2017,105375300,119083850
2017,105375551,119084087
2017,105375569,119084110
2017,105375709,119084284
2017,105376503,119085133
2017,105376875,119085498
2017,105376971,119085603
2017,105377095,119085729
2017,105378174,119086868
2017,105378181,119086877
2017,105378198,119086895
2017,105378233,119086932
2017,105378615,119087342
2017,105378615,119087340
2017,105378710,119087441
2017,105379420,119088140
2017,105379481,119088190
2017,105379528,119088236
2017,105379695,119088405
2017,105379726,119088441
2017,105380004,119088725
2017,105380382,119089078
2017,105380528,119089231
2017,105380588,119089283
2017,105380588,119089282
2017,105380934,119089629
2017,105380934,119089627
2017,105382684,119091398
2017,105382682,119091396
2017,105382845,119091545
2017,105383144,119091854
2017,105383255,119091984
2017,105383557,119092295
2017,105384001,119092733
2017,105384001,119092736
2017,105384759,119093458
2017,105384919,119093627
2017,105386850,119095534
2017,105387061,119095748
2017,105387063,119095748
2017,105387942,119096624
2017,105387942,119096626
2017,105387974,119096662
2017,105388054,119096742
2017,105388644,119097337
2017,105388644,119097339
2017,105388880,119097580
2017,105388880,119097581
2017,105388952,119097631
2017,105389590,119098284
2017,105389641,119098343
2017,105389806,119098502
2017,105390219,119098948
2017,105390215,119098948
2017,105390564,119099286
2017,105390596,119099315
2017,105390750,119099492
2017,105390777,119099509
2017,105390779,119099509
2017,105391043,119099795
2017,105391243,119099994
2017,105391281,119100030
2017,105391281,119100029
2017,105391591,119100340
2017,105392155,119100918
2017,105392192,119100956
2017,105392351,119101121
2017,105392347,119101122
2017,105392350,119101122
2017,105392433,119101213
2017,105392690,119101473
2017,105392681,119101473
2017,105392730,119101522
2017,105392832,119101621
2017,105393014,119101811
2017,105393016,119101811
2017,105393087,119101887
2017,105393969,119102839
2017,105393969,119102843
2017,105394659,119103647
2017,105394778,119103769
2017,105395416,119104431
2017,105395423,119104431
2017,105395410,119104431
2017,105395408,119104431
2017,105395401,119104431
2017,105395398,119104431
2017,105395792,119104871
2017,105395861,119104940
2017,105395912,119104999
2017,105395917,119104999
2017,105396318,119105397
2017,105396509,119105609
2017,105396509,119105591
2017,105396599,119105691
2017,105396646,119105746
2017,105396869,119105967
2017,105397002,119106119
2017,105397197,119106310
2017,105397363,119106495
2017,105397366,119106493
2017,105397386,119106521
2017,105397390,119106521
2017,105397510,119106621
2017,105397510,119106617
2017,105397824,119106955
2017,105398157,119107290
2017,105398157,119107291
2017,105399037,119108230
2017,105399142,119108353
2017,105399344,119108585
2017,105399407,119108653
2017,105399999,119109285
2017,105400054,119109339
2017,105400140,119109413
2017,105400255,119109537
2017,105400540,119109838
2017,105400680,119109980
2017,105401480,119110825
2017,105401942,119111317
2017,105401941,119111320
2017,105401941,119111317
2017,105401945,119111320
2017,105401945,119111317
2017,105401942,119111320
2017,105401967,119111363
2017,105402507,119111937
2017,105402699,119112143
2017,105402888,119112356
2017,105402943,119112406
2017,105403201,119112691
2017,105404202,119113694
2017,105404264,119113761
2017,105404631,119114106
2017,105404631,119114111
2017,105404631,119114109
2017,105408940,119118448
2017,105409197,119118749
2017,105410349,119119883
2017,105410349,119119881
2017,105410349,119119885
2017,105410409,119119946
2017,105410409,119119944
2017,105411383,119121009
2017,105411965,119121586
2017,105411965,119121587
2017,105412517,119122173
2017,105412902,119122572
2017,105413042,119122708
2017,105413278,119122945
2017,105413527,119123189
2017,105414113,119123768
2017,105415301,119125011
2017,105415354,119125075
2017,105415679,119125395
2017,105415877,119125608
2017,105416044,119125769
2017,105416257,119125994
2017,106707537,120429489
2017,106707542,120429489
2017,106708178,120430185
2017,106708199,120430204
2017,106708232,120430242
2017,106708607,120430634
2017,106708720,120430733
2017,106708835,120430850
2017,106709025,120431024
2017,105416544,119126269
2017,105417429,119127194
2017,105417429,119127199
2017,105418045,119127889
2017,105418045,119127892
2017,105418143,119128008
2017,105418168,119128036
2017,105418388,119128281
2017,105418388,119128286
2017,105418536,119128476
2017,105418893,119128892
2017,105419149,119129168
2017,105419263,119129300
2017,105419271,119129300
2017,105419561,119129654
2017,105419818,119129953
2017,107511170,121247569
2017,107511662,121248082
2017,107511977,121248411
2017,107512572,121249029
2017,106283806,120001888
2017,106283851,120001940
2017,106284394,120002524
2017,106284517,120002644
2017,106285265,120003429
2017,106285256,120003429
2017,106285926,120004096
2017,106286609,120004770
2017,106286854,120005014
2017,106286854,120005010
2017,106287030,120005215
2017,106287404,120005606
2017,106287541,120005753
2017,106287571,120005781
2017,106287592,120005806
2017,106287592,120005802
2017,106288573,120006781
2017,106288571,120006781
2017,106288656,120006884
2017,106288791,120007015
2017,106288792,120007013
2017,106288845,120007070
2017,106288904,120007125
2017,106288966,120007191
2017,106289281,120007495
2017,106289281,120007500
2017,106289347,120007568
2017,106289506,120007729
2017,106289631,120007859
2017,106289698,120007916
2017,106289698,120007919
2017,106289794,120008034
2017,106289806,120008044
2017,106289873,120008110
2017,106290031,120008274
2017,106290031,120008275
2017,106290112,120008377
2017,106290162,120008432
2017,106290177,120008451
2017,106290196,120008471
2017,106290217,120008496
2017,106290282,120008578
2017,106290290,120008576
2017,106290414,120008726
2017,106290451,120008760
2017,106290665,120009026
2017,106290740,120009089
2017,106290802,120009164
2017,106284372,120002503
2017,106284403,120002532
2017,106284843,120002985
2017,106284969,120003104
2017,106284990,120003135
2017,106285309,120003472
2017,106285309,120003468
2017,106285396,120003557
2017,106285464,120003627
2017,106285694,120003866
2017,106285747,120003920
2017,106286855,120005021
2017,106286904,120005076
2017,106287383,120005593
2017,106287588,120005807
2017,106287998,120006219
2017,106289229,120007451
2017,106289421,120007644
2017,106289426,120007649
2017,106289487,120007691
2017,106289483,120007692
2017,106289483,120007686
2017,106289523,120007744
2017,106289544,120007770
2017,106289544,120007767
2017,106289588,120007820
2017,106289588,120007817
2017,106289712,120007937
2017,106289771,120008007
2017,106290008,120008248
2017,106290030,120008273
2017,106290068,120008320
2017,106290150,120008419
2017,106290149,120008418
2017,106290178,120008454
2017,106290190,120008450
2017,106290199,120008465
2017,106290199,120008468
2017,106290199,120008467
2017,106290199,120008466
2017,106290327,120008619
2017,106290472,120008798
2017,106290570,120008919
2017,106290597,120008943
2017,106290729,120009076
2017,106290787,120009133
2017,106290791,120009155
2017,106290806,120009165
2017,105390169,119098898
2017,105390163,119098904
2017,105390276,119099006
2017,105390361,119099088
2017,105390403,119099122
2017,105390452,119099177
2017,105390510,119099232
2017,105390580,119099301
2017,105390611,119099337
2017,105390614,119099342
2017,105390635,119099358
2017,105390635,119099355
2017,105390746,119099481
2017,105390783,119099519
2017,105390956,119099694
2017,105390984,119099721
2017,105391034,119099790
2017,105391212,119099945
2017,105391426,119100186
2017,105391437,119100186
2017,105391590,119100337
2017,105391783,119100528
2017,105392141,119100901
2017,105392353,119101129
2017,105392410,119101193
2017,105392441,119101230
2017,105392705,119101490
2017,105392705,119101497
2017,105392779,119101580
2017,105392824,119101612
2017,105392838,119101628
2017,105393121,119101915
2017,105393543,119102361
2017,105393570,119102390
2017,105394433,119103379
2017,105395420,119104452
2017,105395837,119104915
2017,105395867,119104946
2017,105395976,119105058
2017,105396083,119105169
2017,105396278,119105367
2017,105396407,119105491
2017,105396672,119105750
2017,105396655,119105750
2017,105396994,119106102
2017,105396996,119106098
2017,105397082,119106192
2017,105397109,119106217
2017,105397279,119106402
2017,105397373,119106506
2017,105397667,119106802
2017,105397694,119106838
2017,105397734,119106866
2017,105397778,119106908
2017,105397823,119106961
2017,105397823,119106959
2017,105398543,119107702
2017,105398658,119107819
2017,105398719,119107865
2017,105398719,119107871
2017,105398930,119108095
2017,105399108,119108319
2017,105399226,119108449
2017,105399685,119108955
2017,105400045,119109328
2017,105400225,119109503
2017,105400267,119109548
2017,105400694,119109995
2017,105400868,119110175
2017,105401256,119110575
2017,105401442,119110782
2017,105401443,119110784
2017,105401511,119110859
2017,105402073,119111476
2017,105402472,119111909
2017,105402857,119112317
2017,105403271,119112760
2017,105403294,119112775
2017,105403852,119113351
2017,105404440,119113920
2017,105404440,119113919
2017,105405169,119114592
2017,105405171,119114592
2017,105405170,119114592
2017,105405434,119114803
2017,105405433,119114803
2017,105405475,119114815
2017,105405890,119115264
2017,105405890,119115260
2017,105406623,119116035
2017,105406699,119116099
2017,105407685,119117159
2017,105407861,119117328
2017,105408159,119117650
2017,105409057,119118591
2017,105409157,119118705
2017,105409223,119118779
2017,105409640,119119195
2017,105409709,119119265
2017,105410472,119120021
2017,105410956,119120565
2017,105411105,119120725
2017,105411907,119121553
2017,105411977,119121620
2017,105412245,119121899
2017,105413299,119122954
2017,105413299,119122957
2017,105413496,119123144
2017,105413493,119123148
2017,105413776,119123437
2017,105414217,119123882
2017,105414699,119124372
2017,105415096,119124781
2017,105415117,119124803
2017,105415333,119125036
2017,105415680,119125400
2017,105415827,119125556
2017,105415827,119125548
2017,105415945,119125687
2017,105416121,119125837
2017,105416720,119126459
2017,105417178,119126924
2017,105417612,119127407
2017,105417901,119127744
2017,105417959,119127799
2017,105417959,119127793
2017,105418092,119127950
2017,105418548,119128487
2017,105418548,119128490
2017,105418817,119128799
2017,105418879,119128886
2017,105418938,119128945
2017,105419065,119129081
2017,105419091,119129100
2017,105419189,119129220
2017,105419209,119129241
2017,105419471,119129555
2017,105419475,119129555
2017,105419837,119129966
2017,106291898,120010264
2017,106292071,120010440
2017,106292071,120010443
2017,106292112,120010490
2017,106292112,120010488
2017,106292246,120010640
2017,106292497,120010916
2017,106292639,120011100
2017,106292645,120011100
2017,106292735,120011182
2017,106292847,120011299
2017,106292897,120011357
2017,106293149,120011602
2017,106293201,120011660
2017,106293229,120011684
2017,106293407,120011857
2017,106293433,120011883
2017,106293471,120011923
2017,106293729,120012171
2017,106293849,120012305
2017,106294183,120012649
2017,106294543,120013036
2017,106294655,120013162
2017,106294829,120013342
2017,106294837,120013342
2017,106295129,120013645
2017,106295123,120013645
2017,106295129,120013650
2017,106295220,120013750
2017,106295720,120014247
2017,106296215,120014778
2017,106296369,120014958
2017,106296443,120015039
2017,106296482,120015075
2017,106296638,120015252
2017,106297066,120015690
2017,106297105,120015741
2017,106297158,120015807
2017,106297210,120015856
2017,106297210,120015849
2017,106297275,120015929
2017,106297413,120016068
2017,106297479,120016123
2017,106297660,120016333
2017,106298264,120016999
2017,106298515,120017229
2017,106298545,120017256
2017,106298912,120017630
2017,106298912,120017632
2017,106299010,120017726
2017,106299075,120017804
2017,106299209,120017934
2017,106299209,120017932
2017,106299524,120018277
2017,106299759,120018526
2017,106299759,120018523
2017,106299886,120018653
2017,106299886,120018649
2017,106299886,120018651
2017,106300145,120018884
2017,106300143,120018886
2017,106300204,120018964
2017,106300298,120019057
2017,106300673,120019447
2017,106300867,120019656
2017,106300865,120019656
2017,106300886,120019677
2017,106300924,120019724
2017,106301106,120019923
2017,106301398,120020243
2017,106301618,120020469
2017,106301763,120020626
2017,106302167,120021081
2017,106302248,120021160
2017,106303266,120022265
2017,106303298,120022291
2017,106303416,120022407
2017,106303436,120022427
2017,106303510,120022507
2017,106303626,120022617
2017,106303660,120022647
2017,106303779,120022771
2017,106303817,120022810
2017,106303911,120022891
2017,106305120,120024148
2017,106305319,120024347
2017,106305319,120024343
2017,106305637,120024680
2017,106305635,120024680
2017,106305689,120024732
2017,106305751,120024805
2017,106305788,120024850
2017,106305884,120024940
2017,106305970,120025012
2017,106305972,120025014
2017,106306016,120025063
2017,106306239,120025277
2017,106306239,120025275
2017,106306296,120025336
2017,106306296,120025338
2017,106306655,120025740
2017,106306788,120025900
2017,106306814,120025911
2017,106306814,120025913
2017,106306978,120026095
2017,106307252,120026372
2017,106307464,120026590
2017,106307524,120026644
2017,106307677,120026796
2017,106307732,120026846
2017,106307732,120026851
2017,106307865,120026984
2017,106308311,120027451
2017,106308344,120027489
2017,106308407,120027546
2017,106308626,120027767
2017,106308664,120027812
2017,106308668,120027812
2017,106308734,120027896
2017,106309049,120028213
2017,106309060,120028217
2017,106309083,120028247
2017,106309448,120028632
2017,106309523,120028716
2017,106309859,120029052
2017,106309899,120029094
2017,106310464,120029642
2017,106310493,120029687
2017,106310531,120029720
2017,106310664,120029857
2017,106310709,120029906
2017,106310709,120029904
2017,106310799,120029991
2017,106310866,120030064
2017,106310885,120030090
2017,106310952,120030153
2017,106311379,120030592
2017,106311600,120030795
2017,106313369,120032697
2017,106313696,120033028
2017,106313779,120033116
2017,106313945,120033297
2017,106314058,120033382
2017,106314295,120033626
2017,106314444,120033787
2017,106314487,120033836
2017,106314487,120033833
2017,106314494,120033831
2017,106314489,120033825
2017,106300825,120019606
2017,106300817,120019606
2017,106300879,120019667
2017,106300880,120019667
2017,106300961,120019758
2017,106301058,120019871
2017,106301107,120019924
2017,106301145,120019957
2017,106301295,120020124
2017,106301354,120020196
2017,106301557,120020412
2017,106301598,120020446
2017,106301679,120020538
2017,106303112,120022094
2017,106303118,120022094
2017,106303342,120022331
2017,106303346,120022331
2017,106303390,120022381
2017,106303440,120022428
2017,106303440,120022426
2017,106303437,120022430
2017,106303519,120022509
2017,106303769,120022759
2017,106303792,120022781
2017,106303883,120022870
2017,106304553,120023576
2017,106304822,120023850
2017,106304878,120023913
2017,106304906,120023945
2017,106305297,120024331
2017,106305337,120024372
2017,106305656,120024708
2017,106305743,120024792
2017,106305870,120024928
2017,106306238,120025278
2017,106306252,120025290
2017,106306562,120025643
2017,106306642,120025723
2017,106306675,120025762
2017,106307060,120026170
2017,106307284,120026398
2017,106307402,120026526
2017,106307450,120026561
2017,106307485,120026584
2017,106307613,120026738
2017,106307806,120026924
2017,106308179,120027314
2017,106308299,120027433
2017,106308398,120027536
2017,106309033,120028193
2017,106309125,120028283
2017,106309125,120028281
2017,106309241,120028409
2017,106309294,120028473
2017,106309517,120028707
2017,106309517,120028709
2017,106309871,120029060
2017,106309905,120029096
2017,106309940,120029134
2017,106309954,120029153
2017,106309998,120029188
2017,106310282,120029459
2017,106310415,120029593
2017,106310526,120029715
2017,106310551,120029737
2017,106310547,120029737
2017,106310782,120029974
2017,106310887,120030087
2017,106310912,120030114
2017,106310994,120030195
2017,106311054,120030267
2017,106311237,120030450
2017,106311239,120030450
2017,106311386,120030601
2017,106311489,120030709
2017,106311611,120030827
2017,106311879,120031098
2017,106311929,120031158
2017,106312178,120031414
2017,106312251,120031503
2017,106312337,120031601
2017,106312700,120032004
2017,106312700,120032003
2017,106312729,120032039
2017,106312897,120032206
2017,106313144,120032458
2017,106313144,120032459
2017,106313152,120032468
2017,106313430,120032758
2017,106313684,120033014
2017,106313798,120033133
2017,106313887,120033247
2017,106313923,120033272
2017,106314245,120033581
2017,106314287,120033619
2017,106314466,120033811
2017,106314466,120033797
2017,106314699,120034045
2017,106315203,120034555
2017,106315473,120034830
2017,106315473,120034825
2017,106315572,120034937
2017,106315670,120035026
2017,106315947,120035320
2017,106316025,120035403
2017,106733565,120457450
2017,106733903,120457816
2017,106734210,120458131
2017,106734555,120458506
2017,106740206,120464264
2017,106740220,120464280
2017,106740220,120464278
2017,106740285,120464357
2017,106740288,120464357
2017,106740330,120464393
2017,106740481,120464565
2017,106741135,120465221
2017,106741230,120465312
2017,106741805,120465900
2017,106741901,120465989
2017,106741901,120465990
2017,106742279,120466379
2017,106742449,120466564
2017,106742476,120466591
2017,106742551,120466673
2017,106742551,120466674
2017,106742881,120467014
2017,106742992,120467134
2017,106743046,120467188
2017,106743105,120467253
2017,106743134,120467284
2017,106743194,120467346
2017,106743217,120467372
2017,106743217,120467374
2017,106743260,120467417
2017,106743294,120467456
2017,106743329,120467481
2017,106743342,120467494
2017,106743377,120467521
2017,106743381,120467521
2017,106743380,120467521
2017,106743414,120467552
2017,106743411,120467552
2017,106743408,120467552
2017,106743428,120467564
2017,106743492,120467627
2017,106743535,120467672
2017,106310483,120029670
2017,106311244,120030445
2017,106311535,120030741
2017,106311590,120030791
2017,106311672,120030884
2017,106311914,120031138
2017,106312000,120031235
2017,106312257,120031511
2017,106312334,120031598
2017,106312372,120031638
2017,106312372,120031636
2017,106312649,120031944
2017,106312680,120031975
2017,106312746,120032054
2017,106312849,120032155
2017,106312895,120032205
2017,106312923,120032228
2017,106313149,120032464
2017,106313157,120032475
2017,106313318,120032641
2017,106313426,120032753
2017,106313498,120032832
2017,106313525,120032852
2017,106293769,120012212
2017,106293769,120012210
2017,106293856,120012309
2017,106294263,120012743
2017,106294577,120013075
2017,106294575,120013075
2017,106294578,120013075
2017,106294668,120013167
2017,106294682,120013167
2017,106294670,120013167
2017,106294676,120013167
2017,106294672,120013167
2017,106294686,120013167
2017,106294664,120013167
2017,106294933,120013448
2017,106295140,120013666
2017,106295182,120013711
2017,106295308,120013836
2017,106295324,120013851
2017,106295446,120013961
2017,106295705,120014238
2017,106295851,120014382
2017,106295900,120014425
2017,106295936,120014465
2017,106296208,120014772
2017,106296451,120015052
2017,106296668,120015288
2017,106296736,120015353
2017,106296813,120015434
2017,106296980,120015608
2017,106297162,120015806
2017,106297248,120015895
2017,106297284,120015937
2017,106297671,120016348
2017,106297716,120016396
2017,106298422,120017155
2017,106298485,120017200
2017,106298482,120017200
2017,106298576,120017293
2017,106298607,120017322
2017,106298710,120017430
2017,106299066,120017794
2017,106299101,120017824
2017,106299364,120018103
2017,106299367,120018103
2017,106299504,120018249
2017,106299525,120018273
2017,106299533,120018273
2017,106299523,120018273
2017,106299531,120018273
2017,106299537,120018274
2017,106299571,120018321
2017,106299617,120018329
2017,106299584,120018329
2017,106299581,120018329
2017,106299600,120018329
2017,106299613,120018329
2017,106299591,120018329
2017,106299605,120018329
2017,106299589,120018329
2017,106299595,120018329
2017,106300349,120019117
2017,106300643,120019414
2017,106300790,120019573
2017,106300790,120019572
2017,106300873,120019662
2017,106300892,120019687
2017,106300940,120019735
2017,106301233,120020058
2017,106301317,120020162
2017,106301342,120020187
2017,106301359,120020199
2017,106301581,120020430
2017,106303314,120022301
2017,106303316,120022303
2017,106303315,120022301
2017,106303331,120022319
2017,106303356,120022345
2017,106303408,120022398
2017,106303509,120022499
2017,106303558,120022541
2017,106303664,120022641
2017,106303707,120022699
2017,106303771,120022763
2017,106303877,120022864
2017,106304681,120023698
2017,106304838,120023875
2017,106304853,120023885
2017,106305132,120024160
2017,106305308,120024342
2017,106305311,120024336
2017,106305349,120024385
2017,106305643,120024688
2017,106305745,120024791
2017,106305864,120024920
2017,106306099,120025149
2017,106306253,120025297
2017,106306276,120025326
2017,106306313,120025367
2017,106306345,120025407
2017,106306345,120025406
2017,106306441,120025500
2017,106306651,120025739
2017,106307009,120026130
2017,106307078,120026194
2017,106307469,120026597
2017,106307557,120026671
2017,106307563,120026671
2017,106307559,120026677
2017,106307566,120026671
2017,106307651,120026771
2017,106307686,120026805
2017,106307728,120026849
2017,106308337,120027479
2017,106308337,120027477
2017,106308341,120027477
2017,106308341,120027479
2017,106309416,120028596
2017,106309538,120028737
2017,106309535,120028737
2017,106309543,120028737
2017,106309590,120028789
2017,106309618,120028812
2017,106310060,120029245
2017,106310098,120029286
2017,106311100,120030303
2017,106311102,120030305
2017,106311397,120030613
2017,106311550,120030743
2017,106311538,120030743
2017,106311877,120031087
2017,106311871,120031091
2017,106311871,120031095
2017,106311920,120031146
2017,106312247,120031500
2017,106312329,120031587
2017,106312329,120031588
2017,106312449,120031733
2017,106312564,120031860
2017,106312641,120031943
2017,106312672,120031970
2017,106312703,120032012
2017,106312728,120032036
2017,106312818,120032125
2017,106313195,120032510
2017,106313329,120032645
2017,106313329,120032651
2017,106313329,120032648
2017,106313363,120032690
2017,106313475,120032800
2017,106313470,120032800
2017,106313794,120033132
2017,106313867,120033225
2017,106314036,120033393
2017,106314238,120033576
2017,106314317,120033655
2017,106314369,120033711
2017,106314449,120033784
2017,106314449,120033781
2017,106314701,120034049
2017,106314750,120034087
2017,106315233,120034585
2017,106315254,120034605
2017,106315252,120034605
2017,106315471,120034829
2017,106315576,120034912
2017,106315576,120034913
2017,106315672,120035031
2017,106315675,120035028
2017,106315708,120035060
2017,106315846,120035208
2017,106315846,120035202
2017,106315901,120035269
2017,106315935,120035311
2017,106316657,120036034
2017,106316657,120036029
2017,106316815,120036212
2017,106316934,120036346
2017,106317434,120036860
2017,106317654,120037060
2017,106317687,120037112
2017,106317757,120037188
2017,106317858,120037283
2017,106317942,120037367
2017,106318089,120037533
2017,106318152,120037588
2017,106318159,120037588
2017,106318243,120037681
2017,106318255,120037686
2017,106318451,120037882
2017,106318522,120037960
2017,106318525,120037959
2017,106318588,120038036
2017,106318590,120038039
2017,106318665,120038120
2017,106318767,120038226
2017,106319211,120038701
2017,106319302,120038797
2017,106319302,120038802
2017,106726429,120449865
2017,106726721,120450178
2017,106727929,120451488
2017,105371931,119080441
2017,105372017,119080532
2017,105372223,119080736
2017,105372477,119081010
2017,105374070,119082614
2017,105374123,119082660
2017,105374223,119082742
2017,105374663,119083198
2017,106728631,120452233
2017,105375039,119083570
2017,105375085,119083623
2017,105375272,119083814
2017,105375511,119084057
2017,105375542,119084084
2017,105376000,119084605
2017,105376020,119084623
2017,105376299,119084915
2017,105376422,119085042
2017,105376522,119085147
2017,106729359,120452984
2017,106729592,120453240
2017,106729592,120453239
2017,105377929,119086602
2017,105378218,119086917
2017,105378252,119086956
2017,105378401,119087106
2017,105378608,119087339
2017,105378785,119087505
2017,105378786,119087505
2017,105378839,119087566
2017,105379029,119087765
2017,105379075,119087822
2017,105379498,119088202
2017,105379552,119088254
2017,105379991,119088719
2017,105380102,119088812
2017,105380102,119088811
2017,105380457,119089155
2017,105380476,119089182
2017,105380676,119089386
2017,105380929,119089626
2017,105380948,119089649
2017,105380948,119089647
2017,106730413,120454120
2017,106730406,120454120
2017,106730402,120454120
2017,106731010,120454773
2017,105381646,119090378
2017,105381646,119090365
2017,105382844,119091562
2017,105383136,119091844
2017,105383136,119091845
2017,105383194,119091905
2017,105383218,119091934
2017,105383462,119092200
2017,105383459,119092200
2017,105385727,119094399
2017,106747627,120471877
2017,106748153,120472413
2017,106748319,120472574
2017,106748456,120472724
2017,106748465,120472724
2017,106748462,120472724
2017,106749844,120474110
2017,106750618,120474891
2017,106750796,120475065
2017,106750970,120475281
2017,106751051,120475354
2017,106751158,120475471
2017,106752182,120476490
2017,106752182,120476485
2017,106752463,120476765
2017,106752462,120476762
2017,106753288,120477618
2017,106753312,120477646
2017,106753315,120477646
2017,106754313,120478655
2017,106754335,120478681
2017,106754409,120478752
2017,106754410,120478756
2017,106754476,120478815
2017,106754853,120479166
2017,106754848,120479166
2017,106754875,120479186
2017,106754959,120479273
2017,106755538,120479856
2017,106755556,120479875
2017,106755557,120479874
2017,106755557,120479873
2017,106756141,120480450
2017,106756160,120480468
2017,106756188,120480501
2017,106756311,120480620
2017,106756396,120480710
2017,105372072,119080581
2017,105372348,119080872
2017,105372619,119081144
2017,105372724,119081215
2017,105372724,119081242
2017,105372788,119081301
2017,105372786,119081300
2017,105373297,119081812
2017,105373340,119081850
2017,105373525,119082050
2017,105373732,119082093
2017,105373758,119082311
2017,105374033,119082583
2017,105374149,119082680
2017,105374240,119082760
2017,105374643,119083175
2017,105374656,119083191
2017,105374875,119083400
2017,105374972,119083508
2017,105375060,119083601
2017,105375060,119083597
2017,105375153,119083689
2017,105375204,119083740
2017,105376009,119084615
2017,105376075,119084678
2017,105376075,119084673
2017,105376229,119084845
2017,105376419,119085038
2017,105376405,119085038
2017,105377087,119085722
2017,105377113,119085751
2017,105377190,119085842
2017,105377516,119086180
2017,105377636,119086310
2017,105377940,119086601
2017,105377940,119086607
2017,105378158,119086847
2017,105378158,119086849
2017,105378192,119086889
2017,105378214,119086915
2017,105378393,119087100
2017,105378835,119087554
2017,105379252,119087971
2017,105379811,119088528
2017,105379907,119088625
2017,105379979,119088702
2017,105380757,119089448
2017,105380825,119089510
2017,105380825,119089509
2017,105380818,119089510
2017,105380858,119089554
2017,105380999,119089705
2017,105381006,119089705
2017,105381424,119090146
2017,105381419,119090146
2017,105381851,119090569
2017,105381845,119090569
2017,105382070,119090798
2017,105382613,119091324
2017,105382829,119091547
2017,105383179,119091892
2017,105383588,119092328
2017,105384039,119092782
2017,105384528,119093257
2017,105385360,119094035
2017,105385814,119094482
2017,105386034,119094704
2017,105386090,119094765
2017,105386224,119094894
2017,105386318,119094992
2017,105386594,119095243
2017,105386594,119095255
2017,105386766,119095438
2017,105386836,119095527
2017,105386932,119095613
2017,105387454,119096131
2017,105387806,119096475
2017,105387900,119096578
2017,105387948,119096631
2017,105388652,119097343
2017,105388843,119097537
2017,105388946,119097636
2017,105389043,119097737
2017,105389048,119097737
2017,105389051,119097737
2017,105389045,119097737
2017,105389045,119097736
2017,105389048,119097736
2017,105389074,119097766
2017,105389137,119097833
2017,105389137,119097830
2017,105389338,119098046
2017,105389887,119098601
2017,105389996,119098717
2017,105390369,119099105
2017,105390511,119099231
2017,105391035,119099786
2017,105386013,119094689
2017,105386013,119094690
