"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7838217,14993,10,2017,"Z",01-OCT-10,"Y","F","C","2017_10_OK0120300_NIBRS",15646184,0
2017,7883357,14993,11,2017,"Z",01-NOV-11,"Y","F","C","2017_11_OK0120300_NIBRS",16856383,0
2017,7950090,14994,1,2017,"Z",01-JAN-01,"Y","F","C","2017_01_OK0120500_NIBRS",18698018,0
2017,7950096,14994,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0120500_NIBRS",18698024,0
2017,7950099,14994,3,2017,"Z",01-MAR-03,"Y","F","C","2017_03_OK0120500_NIBRS",18698030,0
2017,7950102,14994,4,2017,"Z",01-APR-04,"Y","F","C","2017_04_OK0120500_NIBRS",18698034,0
2017,7950105,14994,5,2017,"Z",01-MAY-05,"Y","F","C","2017_05_OK0120500_NIBRS",18698037,0
2017,7950108,14994,6,2017,"Z",01-JUN-06,"Y","F","C","2017_06_OK0120500_NIBRS",18698040,0
2017,7950111,14994,7,2017,"Z",01-JUL-07,"Y","F","C","2017_07_OK0120500_NIBRS",18698043,0
2017,7950112,14994,8,2017,"Z",01-AUG-08,"Y","F","C","2017_08_OK0120500_NIBRS",18698046,0
2017,7950117,14994,9,2017,"Z",01-SEP-09,"Y","F","C","2017_09_OK0120500_NIBRS",18698050,0
2017,7835660,14994,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0120500_NIBRS",16790685,0
2017,7839757,14994,11,2017,"I",,"Y","G","C","2017_11_OK0120500_NIBRS",18031830,0
2017,7925728,14994,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0120500_NIBRS",20128449,0
2017,7836369,15042,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0230000_NIBRS",20141498,0
2017,7950187,15042,11,2017,"Z",01-NOV-11,"Y","F","C","2017_11_OK0230000_NIBRS",18698127,0
2017,7925802,15042,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0230000_NIBRS",20141537,0
2017,7837141,15305,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0710100_NIBRS",19462605,0
2017,7837163,15305,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0710100_NIBRS",19462634,0
2017,7927077,15305,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0710100_NIBRS",19462666,0
2017,7795900,15307,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0710700_NIBRS",14060355,0
2017,7639593,15307,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0710700_NIBRS",14060411,0
2017,7744094,15271,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0650000_NIBRS",21545278,0
2017,7778602,15271,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0650000_NIBRS",15633024,0
2017,7795853,15271,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0650000_NIBRS",15633077,0
2017,7814003,15271,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0650000_NIBRS",21545312,0
2017,7836716,15271,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0650000_NIBRS",20179242,0
2017,7883121,15271,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0650000_NIBRS",19457733,0
2017,7927053,15271,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0650000_NIBRS",21545345,0
2017,7609070,15026,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0190800_NIBRS",21506736,0
2017,7638226,15026,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0190800_NIBRS",21506783,0
2017,7661828,15026,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0190800_NIBRS",25546352,0
2017,7690569,15026,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0190800_NIBRS",21506620,0
2017,7716137,15026,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0190800_NIBRS",21506692,0
2017,7742361,15026,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0190800_NIBRS",14637436,0
2017,7777772,15026,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0190800_NIBRS",21506832,0
2017,7795557,15026,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0190800_NIBRS",16796793,0
2017,7813556,15026,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0190800_NIBRS",21506903,0
2017,7836312,15026,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0190800_NIBRS",21506951,0
2017,7880998,15026,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0190800_NIBRS",21506981,0
2017,7925783,15026,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0190800_NIBRS",21507020,0
2017,7716145,15036,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0210800_NIBRS",14006888,0
2017,7743057,15036,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0210800_NIBRS",21515787,0
2017,7777809,15036,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0210800_NIBRS",15591884,0
2017,7795578,15036,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0210800_NIBRS",20141120,0
2017,7796282,15036,9,2017,"I",,"Y","G","C","2017_09_OK0210800_NIBRS",22257111,0
2017,7836367,15036,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0210800_NIBRS",20141291,0
2017,7881016,15036,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0210800_NIBRS",20141353,0
2017,7925794,15036,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0210800_NIBRS",20141438,0
2017,7689897,14946,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0040000_NIBRS",13057403,0
2017,7715554,14946,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0040000_NIBRS",22240830,0
2017,7742313,14946,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0040000_NIBRS",13993870,0
2017,7777612,14946,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0040000_NIBRS",20116206,0
2017,7950185,14946,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0040000_NIBRS",18698125,0
2017,7813190,14946,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0040000_NIBRS",16785258,0
2017,7835624,14946,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0040000_NIBRS",25524704,0
2017,7836595,15169,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0500100_NIBRS",21526383,0
2017,7839712,15169,11,2017,"I",,"Y","G","C","2017_11_OK0500100_NIBRS",21526412,0
2017,7926409,15169,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0500100_NIBRS",22266361,0
2017,7609339,15170,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0500200_NIBRS",18060351,0
2017,7638821,15170,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0500200_NIBRS",21526605,0
2017,7640918,15170,3,2017,"I",,"Y","G","C","2017_03_OK0500200_NIBRS",22266388,0
2017,7690716,15170,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0500200_NIBRS",18060393,0
2017,7691747,15170,5,2017,"I",,"Y","G","C","2017_05_OK0500200_NIBRS",18060449,0
2017,7664832,15170,6,2017,"I",,"Y","G","C","2017_06_OK0500200_NIBRS",18060549,0
2017,7638780,15112,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0401100_NIBRS",10672644,0
2017,7661940,15112,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0401100_NIBRS",10672688,0
2017,7690658,15112,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0401100_NIBRS",11460160,0
2017,7716352,15112,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0401100_NIBRS",14656542,0
2017,7743129,15112,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0401100_NIBRS",14016656,0
2017,7778412,15112,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0401100_NIBRS",16812024,0
2017,7779262,15112,8,2017,"I",,"Y","G","C","2017_08_OK0401100_NIBRS",21520979,0
2017,7744611,15086,7,2017,"I",,"Y","G","C","2017_07_OK0350100_NIBRS",14014123,0
2017,7795622,15086,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0350100_NIBRS",16809193,0
2017,7813679,15086,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0350100_NIBRS",18048688,0
2017,7836413,15086,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0350100_NIBRS",18048768,0
2017,7839758,15086,11,2017,"I",,"Y","G","C","2017_11_OK0350100_NIBRS",18048800,0
2017,7925860,15086,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0350100_NIBRS",20148092,0
2017,7609150,15068,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0290000_NIBRS",10668971,0
2017,7638375,15068,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0290000_NIBRS",9802149,0
2017,7661881,15068,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0290000_NIBRS",10669000,0
2017,7690626,15068,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0290000_NIBRS",14012405,0
2017,7755209,15068,5,2017,"Z",01-MAY-05,"Y","F","C","2017_05_OK0290000_NIBRS",12101350,0
2017,7743097,15068,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0290000_NIBRS",14651600,0
2017,7813705,15102,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0380100_NIBRS",19431538,0
2017,7836460,15102,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0380100_NIBRS",19431592,0
2017,7881830,15102,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0380100_NIBRS",19431641,0
2017,7925878,15102,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0380100_NIBRS",21520625,0
2017,7690815,15336,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0760000_NIBRS",11501122,0
2017,7716674,15336,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0760000_NIBRS",20190536,0
2017,7744156,15336,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0760000_NIBRS",15641172,0
2017,7778673,15336,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0760000_NIBRS",15641231,0
2017,7795927,15336,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0760000_NIBRS",25563342,0
2017,7814088,15336,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0760000_NIBRS",19466635,0
2017,7838191,15336,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0760000_NIBRS",22294360,0
2017,7883321,15336,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0760000_NIBRS",21556557,0
2017,7927155,15336,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0760000_NIBRS",20190650,0
2017,7777761,15022,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0190200_NIBRS",21506454,0
2017,7795549,15022,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0190200_NIBRS",21506506,0
2017,7796228,15022,9,2017,"I",,"Y","G","C","2017_09_OK0190200_NIBRS",22249453,0
2017,7836306,15022,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0190200_NIBRS",19422773,0
2017,7880982,15022,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0190200_NIBRS",21506566,0
2017,7925782,15022,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0190200_NIBRS",27957826,0
2017,7743539,15154,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0470100_NIBRS",14024616,0
2017,7778470,15154,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0470100_NIBRS",14024693,0
2017,7795682,15154,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0470100_NIBRS",27965593,0
2017,7813784,15154,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0470100_NIBRS",16821017,0
2017,7836568,15154,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0470100_NIBRS",27970125,0
2017,7881917,15154,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0470100_NIBRS",27960264,0
2017,7926360,15154,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0470100_NIBRS",27970163,0
2017,7795966,15333,8,2017,"Z",01-AUG-08,"Y","F","C","2017_08_OK0750300_NIBRS",14073214,0
2017,7883318,15333,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0750300_NIBRS",18094432,0
2017,7927148,15333,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0750300_NIBRS",18094464,0
2017,7744563,15069,7,2017,"I",,"Y","G","C","2017_07_OK0290100_NIBRS",14651685,0
2017,7795607,15069,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0290100_NIBRS",20146766,0
2017,7813657,15069,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0290100_NIBRS",18047340,0
2017,7836394,15069,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0290100_NIBRS",20146858,0
2017,7881801,15069,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0290100_NIBRS",21518733,0
2017,7925844,15069,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0290100_NIBRS",21518776,0
2017,7778509,15201,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0551400_NIBRS",20166848,0
2017,7795751,15201,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0551400_NIBRS",25554028,0
2017,7813881,15201,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0551400_NIBRS",27971188,0
2017,7836614,15201,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0551400_NIBRS",27970673,0
2017,7839737,15201,11,2017,"I",,"Y","G","C","2017_11_OK0551400_NIBRS",25556186,0
2017,7926449,15201,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0551400_NIBRS",25554073,0
2017,7609405,15202,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0551500_NIBRS",21531451,0
2017,7639472,15202,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0551500_NIBRS",20166981,0
2017,7662714,15202,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0551500_NIBRS",13099290,0
2017,7880923,14963,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0071000_NIBRS",20117391,0
2017,7925702,14963,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0071000_NIBRS",22242490,0
2017,7608880,14964,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0071300_NIBRS",15564336,0
2017,7637383,14964,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0071300_NIBRS",8596237,0
2017,7661465,14970,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0080800_NIBRS",18029650,0
2017,7689910,14970,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0080800_NIBRS",18029680,0
2017,7716099,14970,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0080800_NIBRS",18029697,0
2017,7742330,14970,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0080800_NIBRS",14623096,0
2017,7777689,14970,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0080800_NIBRS",14623148,0
2017,7795468,14970,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0080800_NIBRS",15565006,0
2017,7813211,14970,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0080800_NIBRS",18029706,0
2017,7835642,14970,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0080800_NIBRS",16787390,0
2017,7880932,14970,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0080800_NIBRS",19413058,0
2017,7742317,14952,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0060000_NIBRS",20116721,0
2017,7777619,14952,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0060000_NIBRS",22241471,0
2017,7795445,14952,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0060000_NIBRS",15563276,0
2017,7813198,14952,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0060000_NIBRS",21499241,0
2017,7835636,14952,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0060000_NIBRS",18028917,0
2017,7880920,14952,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0060000_NIBRS",20116773,0
2017,7925694,14952,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0060000_NIBRS",21499287,0
2017,7639468,15199,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0551200_NIBRS",21528593,0
2017,7662696,15199,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0551200_NIBRS",14032102,0
2017,7690730,15199,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0551200_NIBRS",14032166,0
2017,7716471,15199,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0551200_NIBRS",20166763,0
2017,7743725,15199,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0551200_NIBRS",15615113,0
2017,7778506,15199,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0551200_NIBRS",25556113,0
2017,7795749,15199,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0551200_NIBRS",16828253,0
2017,7813878,15199,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0551200_NIBRS",16828296,0
2017,7836612,15199,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0551200_NIBRS",21528673,0
2017,7882007,15199,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0551200_NIBRS",21528737,0
2017,7926447,15199,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0551200_NIBRS",25553985,0
2017,7609151,15066,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0280100_NIBRS",10667744,0
2017,7638374,15066,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0280100_NIBRS",13079985,0
2017,7661882,15066,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0280100_NIBRS",20145921,0
2017,7690627,15066,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0280100_NIBRS",20145952,0
2017,7716298,15066,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0280100_NIBRS",20146046,0
2017,7717404,15066,6,2017,"I",,"Y","G","C","2017_06_OK0280100_NIBRS",18046819,0
2017,7609461,15244,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0600600_NIBRS",25557631,0
2017,7639515,15244,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0600600_NIBRS",11481728,0
2017,7662739,15244,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0600600_NIBRS",15626917,0
2017,7690757,15244,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0600600_NIBRS",14039731,0
2017,7716529,15244,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0600600_NIBRS",14678502,0
2017,7744060,15244,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0600600_NIBRS",16831762,0
2017,7778548,15244,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0600600_NIBRS",16831773,0
2017,7795793,15244,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0600600_NIBRS",20173765,0
2017,7795794,15244,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0600600_NIBRS",16831817,0
2017,7836685,15244,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0600600_NIBRS",18074591,0
2017,7661538,15015,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0170100_NIBRS",9791753,0
2017,7690031,15015,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0170100_NIBRS",16794724,0
2017,7691384,15015,5,2017,"I",,"Y","G","C","2017_05_OK0170100_NIBRS",11442134,0
2017,7742353,15015,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0170100_NIBRS",16794801,0
2017,7777750,15015,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0170100_NIBRS",15572757,0
2017,7778996,15015,8,2017,"I",,"Y","G","C","2017_08_OK0170100_NIBRS",19417795,0
2017,7813541,15015,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0170100_NIBRS",22248915,0
2017,7836300,15015,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0170100_NIBRS",19417833,0
2017,7610417,15304,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0710000_NIBRS",8681136,0
2017,7639592,15304,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0710000_NIBRS",9826564,0
2017,7662807,15304,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0710000_NIBRS",10697831,0
2017,7609591,15264,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0631400_NIBRS",20178577,0
2017,7639537,15264,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0631400_NIBRS",14047835,0
2017,7641243,15264,3,2017,"I",,"Y","G","C","2017_03_OK0631400_NIBRS",11485137,0
2017,7690774,15264,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0631400_NIBRS",13107567,0
2017,7716566,15264,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0631400_NIBRS",16833699,0
2017,7744072,15264,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0631400_NIBRS",15628871,0
2017,7778581,15264,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0631400_NIBRS",16833767,0
2017,7609264,15115,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0402300_NIBRS",20151433,0
2017,7777606,14942,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0030100_NIBRS",19410442,0
2017,7795434,14942,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0030100_NIBRS",16784809,0
2017,7813193,14942,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0030100_NIBRS",16784849,0
2017,7835612,14942,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0030100_NIBRS",18027814,0
2017,7880905,14942,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0030100_NIBRS",19410511,0
2017,7925670,14942,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0030100_NIBRS",19410560,0
2017,7836717,15277,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0660400_NIBRS",18081109,0
2017,7795965,15277,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0660400_NIBRS",20179538,0
2017,7927054,15277,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0660400_NIBRS",18081208,0
2017,7836718,15277,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0660400_NIBRS",20179567,0
2017,7883127,15277,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0660400_NIBRS",20179622,0
2017,7927055,15277,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0660400_NIBRS",20179670,0
2017,7608866,14951,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0050300_NIBRS",21499191,0
2017,7637376,14951,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0050300_NIBRS",13058279,0
2017,7661454,14951,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0050300_NIBRS",10653514,0
2017,7664139,14951,4,2017,"I",,"Y","G","C","2017_04_OK0050300_NIBRS",11436924,0
2017,7777600,14934,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0010100_NIBRS",21498652,0
2017,7795440,14934,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0010100_NIBRS",27966311,0
2017,7813191,14934,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0010100_NIBRS",21498806,0
2017,7835623,14934,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0010100_NIBRS",19410966,0
2017,7880912,14934,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0010100_NIBRS",21498850,0
2017,7925671,14934,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0010100_NIBRS",27956756,0
2017,7610446,15329,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0740200_NIBRS",25565080,0
2017,7610448,15329,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0740200_NIBRS",16847816,0
2017,7662837,15329,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0740200_NIBRS",20187371,0
2017,7690812,15329,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0740200_NIBRS",20187435,0
2017,7716659,15329,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0740200_NIBRS",16848055,0
2017,7744138,15329,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0740200_NIBRS",16848112,0
2017,7778658,15329,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0740200_NIBRS",20187507,0
2017,7795915,15329,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0740200_NIBRS",16848212,0
2017,7814085,15329,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0740200_NIBRS",18089988,0
2017,7838186,15329,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0740200_NIBRS",20187545,0
2017,7883287,15329,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0740200_NIBRS",22291981,0
2017,7927112,15329,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0740200_NIBRS",20187731,0
2017,7608892,14972,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0081500_NIBRS",10654795,0
2017,7637389,14972,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0081500_NIBRS",16787415,0
2017,7661467,14972,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0081500_NIBRS",16787444,0
2017,7689912,14972,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0081500_NIBRS",11438392,0
2017,7716101,14972,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0081500_NIBRS",14623120,0
2017,7609462,15248,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0610100_NIBRS",6872368,0
2017,7639511,15248,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0610100_NIBRS",18074752,0
2017,7662736,15248,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0610100_NIBRS",14040690,0
2017,7690759,15248,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0610100_NIBRS",20174103,0
2017,7716540,15248,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0610100_NIBRS",13105084,0
2017,7744061,15248,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0610100_NIBRS",14040829,0
2017,7778553,15248,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0610100_NIBRS",15626916,0
2017,7795804,15248,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0610100_NIBRS",14040956,0
2017,7755165,15135,1,2017,"Z",01-JAN-01,"Y","F","C","2017_01_OK0420400_NIBRS",12101295,0
2017,7755168,15135,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0420400_NIBRS",12101298,0
2017,7661963,15135,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0420400_NIBRS",16814549,0
2017,7690672,15135,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0420400_NIBRS",10674644,0
