"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2017,6,116311686
2017,8,116312719
2017,6,116316633
2017,3,116316636
2017,6,116316712
2017,8,116316712
2017,8,116316721
2017,6,116316721
2017,8,116316723
2017,6,116316723
2017,6,116317812
2017,6,116317809
2017,6,116318519
2017,6,116318618
2017,6,116318966
2017,7,116318966
2017,8,116318966
2017,6,116320839
2017,6,116321126
2017,6,116321124
2017,1,116324731
2017,6,116328471
2017,8,116328471
2017,1,116328820
2017,1,116330255
2017,6,116332001
2017,6,116332573
2017,6,116333744
2017,6,116333838
2017,7,116333838
2017,8,116333838
2017,6,116336156
2017,6,116336154
2017,6,116337232
2017,6,116337230
2017,6,116338325
2017,6,116338725
2017,6,116340355
2017,6,116340373
2017,8,116340373
2017,6,116340369
2017,8,116340369
2017,6,116340605
2017,6,116343451
2017,6,116343853
2017,6,116343850
2017,6,116349342
2017,6,116349349
2017,6,116349591
2017,6,116349664
2017,6,117549808
2017,6,117549909
2017,6,117550030
2017,6,117551251
2017,6,117553057
2017,6,117553048
2017,6,117553043
2017,6,117554483
2017,6,117554481
2017,7,117555839
2017,8,117556379
2017,6,117557494
2017,6,117557492
2017,3,117560660
2017,6,117561730
2017,6,117561727
2017,6,119127962
2017,6,119128531
2017,6,119128535
2017,6,117511436
2017,6,117514107
2017,6,117515340
2017,2,117515369
2017,6,117516609
2017,5,117517137
2017,8,119129153
2017,3,117518744
2017,6,117518929
2017,6,117518928
2017,6,117520689
2017,3,117523146
2017,6,119129297
2017,8,119129297
2017,6,117523446
2017,6,117523576
2017,6,117524488
2017,6,117525738
2017,1,117526267
2017,1,117526264
2017,6,117526354
2017,6,117526357
2017,3,117526883
2017,3,117526886
2017,3,117526897
2017,6,117526897
2017,8,117526897
2017,6,117526899
2017,6,119129578
2017,6,117527945
2017,6,117527950
2017,8,117528189
2017,6,117528187
2017,6,117531430
2017,7,117531430
2017,8,117531430
2017,6,117531428
2017,7,117531428
2017,8,117531428
2017,6,119129931
2017,6,119129954
2017,6,117532969
2017,6,117533483
2017,6,117533687
2017,6,117533685
2017,6,119129974
2017,6,117534405
2017,6,119130016
2017,6,119130181
2017,6,117534655
2017,6,119130178
2017,6,117535234
2017,6,117535473
2017,6,117535476
2017,4,117535591
2017,6,119130276
2017,3,119130388
2017,6,117537979
2017,6,117539738
2017,6,117539855
2017,6,117540737
2017,6,117540949
2017,6,117541663
2017,6,117542039
2017,6,117544846
2017,6,117544848
2017,6,117545134
2017,6,117545170
2017,6,117546608
2017,7,117546608
2017,8,117546608
2017,6,117546819
2017,6,117547490
2017,6,117547850
2017,6,117549531
2017,6,117549529
2017,6,117549683
2017,6,117549689
2017,6,117549721
2017,6,117549741
2017,6,117549744
2017,6,117550360
2017,7,117550360
2017,6,117551239
2017,7,117551239
2017,6,117551533
2017,8,117551666
2017,3,117553199
2017,6,117553199
2017,7,117553199
2017,3,117553201
2017,6,117553201
2017,7,117553201
2017,6,117557505
2017,7,117557505
2017,8,117557505
2017,6,117557507
2017,8,117557507
2017,8,117558630
2017,1,117559866
2017,6,117560198
2017,3,117561192
2017,3,117068860
2017,6,117069354
2017,6,117069364
2017,2,117069626
2017,6,117069626
2017,8,117069626
2017,6,117069715
2017,6,117069718
2017,6,117070386
2017,6,117070391
2017,6,117070956
2017,8,117070956
2017,6,117074549
2017,6,117074551
2017,6,117075456
2017,6,117076341
2017,7,117076341
2017,6,117076340
2017,7,117076340
2017,8,117076340
2017,3,117077880
2017,6,117078290
2017,1,117083345
2017,6,117083943
2017,7,117083943
2017,8,117083943
2017,6,117083938
2017,7,117083938
2017,8,117083938
2017,6,117085677
2017,6,117086799
2017,6,117087423
2017,6,117087619
2017,6,117088030
2017,6,117093760
2017,6,117096540
2017,2,117096672
2017,6,117096680
2017,6,117097365
2017,6,117097368
2017,6,117097577
2017,6,117098216
2017,6,117098377
2017,6,117098620
2017,6,117098626
2017,6,117098922
2017,6,117098925
2017,8,117100655
2017,6,117100795
2017,8,117100795
2017,7,117100819
2017,8,117100819
2017,6,117104081
2017,6,117104077
2017,6,117107968
2017,6,117108937
2017,6,117108934
2017,6,117109306
2017,6,117110556
2017,6,117110557
2017,6,117110865
2017,6,117110863
2017,8,117111130
2017,6,117111761
2017,6,117111772
2017,6,117111770
2017,6,117112043
2017,8,117112043
2017,6,117112041
2017,8,117112041
2017,6,117543773
2017,6,117544631
2017,6,117544914
2017,6,117545771
2017,6,117545774
2017,7,117545774
2017,6,117545797
2017,7,117545797
2017,8,117545797
2017,6,117545798
2017,7,117545798
2017,8,117545798
2017,6,117546588
2017,3,117546658
2017,6,117546965
2017,7,117546965
2017,8,117547478
2017,6,117548450
2017,6,117549465
2017,6,117549464
2017,6,117549700
2017,6,117549703
2017,6,117549723
2017,6,117549731
2017,6,117549722
2017,6,117550153
2017,6,117550152
2017,8,117552245
2017,1,117552995
2017,6,117552995
2017,7,117552995
2017,6,117553226
2017,6,117553697
2017,3,117553753
2017,6,117553753
2017,3,117553748
2017,6,117553748
2017,6,117554305
2017,6,117558417
2017,3,117560668
2017,6,117561194
2017,7,117068870
2017,6,117069105
2017,1,117069876
2017,6,117069876
2017,8,117069876
2017,8,117070021
2017,6,117070348
2017,6,117561718
2017,3,117561718
2017,6,116729577
2017,6,116729741
2017,6,116729742
2017,7,116730258
2017,6,116731175
2017,6,116731176
2017,6,116731432
2017,6,116733409
2017,6,116735362
2017,6,116735356
2017,6,116735963
2017,6,116736527
2017,6,116736520
2017,6,116737545
2017,6,116737544
2017,6,116739310
2017,3,116747978
2017,6,116748721
2017,8,116750811
2017,6,116751170
2017,6,116751674
2017,6,116751670
2017,6,116752123
2017,6,116752125
2017,6,116752467
2017,6,116752468
2017,6,116752882
2017,6,116753035
2017,6,116753531
2017,6,116753696
2017,6,116755686
2017,6,116756235
2017,6,116756754
2017,6,116756760
2017,6,116757130
2017,6,116757129
2017,5,116757393
2017,8,116758764
2017,6,116759000
2017,6,116759136
2017,6,116759980
2017,6,116759978
2017,3,116763552
2017,6,116765114
2017,2,117073868
2017,6,117073994
2017,6,117074136
2017,6,117074138
2017,6,117075370
2017,6,117075372
2017,6,117077769
2017,6,117077768
2017,3,117081803
2017,6,117082719
2017,6,117082722
2017,6,117083061
2017,6,117083063
2017,6,117083969
2017,7,117083969
2017,8,117083969
2017,6,117083964
2017,7,117083964
2017,8,117083964
2017,6,117084219
2017,7,117084219
2017,6,117084226
2017,7,117084226
2017,6,117085111
2017,7,117085111
2017,8,117085111
2017,6,117088313
2017,7,117088313
2017,8,117088313
2017,6,117091448
2017,6,117098330
2017,6,117098368
2017,6,117100066
2017,6,117100812
2017,6,117100808
2017,7,117100809
2017,6,117101500
2017,6,117101845
2017,6,117102035
2017,6,117102103
2017,6,117102100
2017,3,117103807
2017,3,117104064
2017,3,117104067
2017,8,117105139
2017,8,117105145
2017,8,117105741
2017,6,117105736
2017,7,117105736
2017,6,117106922
2017,6,117107082
2017,6,117111728
2017,6,117069704
2017,6,117074639
2017,8,117074634
2017,6,117074636
2017,6,117074692
2017,6,117080999
2017,6,117105932
2017,8,117105932
2017,3,117106891
2017,6,117107467
2017,6,117111364
2017,6,117069356
2017,6,117556760
2017,6,117556762
2017,6,117558594
2017,6,117559504
2017,2,117559600
2017,6,117559600
2017,6,117559777
2017,8,117075102
2017,6,117075104
2017,6,117075099
2017,8,117075099
2017,6,117075443
2017,6,117077367
2017,6,117083942
2017,6,117084178
2017,6,117085224
2017,6,117087739
2017,6,117087736
2017,6,117088921
2017,6,117092829
2017,7,117092829
2017,8,117092829
2017,8,117095166
2017,8,117095160
2017,6,117095220
2017,8,117096533
2017,6,117098166
2017,6,117098335
2017,6,117098385
2017,6,117099306
2017,6,117099305
2017,6,117100507
2017,6,117102944
2017,6,117102943
2017,6,117103404
2017,8,117103404
2017,6,117104315
2017,6,117109265
2017,6,117109866
2017,6,116312341
2017,6,116312921
2017,6,116312930
2017,6,116313444
2017,6,116315087
2017,6,116315085
2017,6,116315560
2017,7,116315560
2017,8,116315560
2017,6,116315814
2017,6,116316440
2017,6,116317521
2017,7,116317521
2017,8,116317521
2017,6,116317522
2017,7,116317522
2017,8,116317522
2017,6,116318248
2017,6,116318251
2017,6,116318717
2017,6,116319526
2017,6,116319706
2017,6,116319699
2017,6,116320000
2017,6,116322260
2017,8,116325903
2017,6,116325904
2017,8,116328101
2017,6,116329658
2017,6,116330576
2017,6,116330769
2017,6,116330762
2017,3,124929631
2017,6,116332208
2017,7,116332208
2017,8,116332208
2017,6,116332651
2017,8,116332651
2017,6,116332652
2017,6,116333364
2017,6,116334274
2017,8,116334274
2017,6,116334271
2017,8,116334271
2017,6,116336044
2017,6,116337243
2017,6,116337242
2017,6,116341825
2017,6,116341829
2017,6,116342598
2017,6,116345745
2017,6,116348626
2017,1,116348745
2017,6,116349426
2017,6,116349422
2017,6,116349566
2017,6,116349568
2017,6,116349692
2017,6,117510590
2017,7,117510590
2017,8,117510590
2017,6,117510656
2017,7,117510656
2017,8,117510656
2017,6,117511420
2017,6,117513711
2017,6,117513705
2017,6,117514031
2017,6,117514030
2017,7,117514030
2017,2,117514215
2017,2,117516550
2017,6,117516829
2017,6,117516830
2017,1,117520050
2017,6,117520454
2017,6,117520456
2017,6,117520453
2017,6,117523199
2017,6,117523747
2017,6,117525310
2017,6,117525329
2017,6,117526079
2017,6,117526082
2017,6,117526807
2017,6,117527895
2017,6,117528624
2017,6,117531705
2017,6,117535750
2017,6,117537456
2017,6,117537457
2017,6,117537686
2017,6,117538427
2017,6,117540315
2017,6,117540733
2017,6,117540854
2017,7,117540854
2017,6,117545126
2017,6,117545122
2017,6,117545486
2017,7,117545486
2017,6,117545488
2017,6,117546356
2017,7,117546356
2017,8,117546356
2017,6,117549573
2017,6,117549572
2017,6,117549716
2017,6,117549719
2017,6,117549840
2017,6,117550843
2017,6,117550842
2017,6,117551233
2017,2,117552039
2017,8,117552250
2017,6,117553892
2017,6,117553889
2017,6,117554286
2017,8,117554286
2017,3,117556839
2017,8,117556840
2017,1,117559937
2017,6,117561756
2017,6,117561753
2017,6,119108300
2017,6,119108651
2017,6,119108646
2017,3,119110824
2017,6,119110824
2017,6,119110826
2017,3,119113640
2017,6,119113640
2017,6,119113643
2017,6,117511753
2017,6,117512018
2017,6,117513685
2017,6,117513718
2017,6,117513715
2017,6,117513846
2017,1,117513914
2017,6,117514853
2017,6,117514905
2017,6,117517260
2017,6,117517281
2017,6,117517430
2017,6,117517434
2017,6,119115016
2017,6,119115018
2017,6,119115152
2017,3,119115137
2017,6,119115137
2017,6,117518834
2017,6,117518836
2017,6,117519731
2017,6,117519890
2017,1,117521439
2017,1,117521540
2017,6,117522761
2017,6,117523591
2017,6,117523596
2017,6,117524078
2017,6,117526893
2017,8,117526893
2017,6,117527591
2017,6,117527713
2017,8,117527713
2017,6,117529536
2017,6,117529538
2017,6,117529662
2017,8,117529662
2017,3,117529652
2017,6,117529652
2017,8,117529652
2017,6,117530369
2017,6,117530498
2017,6,117531321
2017,3,117532847
2017,6,117532847
2017,3,117532840
2017,6,117532840
2017,6,117532850
2017,3,117535209
2017,6,117535212
2017,6,117535595
2017,6,117536915
2017,6,117537858
2017,6,117537847
2017,6,117537844
2017,3,119117223
2017,6,119117223
2017,6,117539415
2017,6,117539417
2017,6,117540158
2017,6,117540457
2017,6,117540456
2017,3,117541187
2017,6,117541187
2017,7,117541187
2017,3,117544690
2017,6,117544690
2017,7,117544690
2017,6,117544694
2017,7,117544694
2017,6,117547626
2017,6,117549586
2017,6,117549581
2017,6,117550174
2017,6,119118846
2017,7,117557761
2017,6,117560707
2017,6,117561635
2017,6,117561745
2017,6,117561805
2017,6,119119270
2017,7,119119270
2017,8,119119270
2017,3,117513862
2017,6,117516302
2017,8,117517031
2017,8,117517448
2017,6,117518203
2017,6,117518204
2017,6,117519741
2017,6,117520445
2017,6,117520451
2017,2,117523568
2017,1,117525991
2017,8,117526134
2017,6,117526344
2017,6,117526340
2017,3,117526462
2017,8,117530274
2017,6,117531183
2017,7,117531183
2017,8,117531183
2017,7,117531292
2017,6,117531504
2017,8,117531807
2017,6,117534441
2017,6,117536320
2017,8,117541176
2017,6,117545093
2017,6,117545691
2017,3,117557619
2017,6,117558556
2017,6,118350775
2017,6,118350781
2017,6,118350995
2017,7,118350995
2017,8,118350995
2017,6,118352203
2017,6,118352199
2017,6,118352300
2017,7,118352300
2017,6,117073993
2017,6,117074989
2017,6,117074999
2017,6,117074994
2017,6,117075686
2017,6,117075819
2017,6,117075820
2017,6,117076207
2017,6,117076371
2017,6,117519802
2017,8,117521714
2017,6,117080233
2017,6,117082156
2017,6,117083915
2017,6,117084334
2017,6,117084859
2017,6,117084879
2017,6,117084868
2017,8,117531603
2017,6,117532276
2017,6,117088153
2017,6,117088154
2017,6,117088671
2017,6,117537918
2017,6,117092827
2017,6,117092828
2017,6,117095148
2017,3,117095268
2017,6,117095268
2017,7,117095268
2017,3,117095269
2017,6,117095269
2017,7,117095269
2017,6,117096788
2017,1,117542584
2017,6,117097962
2017,6,117098237
2017,6,117098233
2017,6,117099588
2017,3,117099588
2017,7,117099588
2017,6,117548576
2017,6,117548639
2017,6,117100896
2017,6,117103026
2017,6,117103408
2017,6,117553018
2017,8,117103743
2017,6,117104319
2017,7,117104319
2017,6,117104321
2017,7,117104321
2017,8,117104384
2017,6,117553759
2017,3,117107335
2017,6,117108002
2017,6,117109049
2017,3,117109919
2017,6,117109916
2017,6,117109921
2017,6,117110525
2017,6,117110528
2017,6,117110601
2017,6,117110599
2017,6,117110669
2017,6,117111751
2017,6,117513859
2017,6,117513860
2017,6,117514056
2017,5,117516494
2017,6,117516823
2017,6,117516824
2017,6,117517114
2017,6,117517118
2017,6,117518919
2017,2,117521714
2017,3,117521830
2017,6,117522266
2017,6,117523570
2017,6,117523571
2017,6,117523678
2017,6,117523673
2017,6,117525537
2017,6,117525541
2017,6,117530179
2017,6,117531207
2017,7,117531207
2017,8,117531207
2017,6,117534258
2017,6,117536350
2017,6,117536339
2017,5,117538404
2017,6,117538571
2017,6,117542151
2017,1,117542573
2017,6,117543450
2017,8,117543450
2017,6,117544960
2017,6,117544963
2017,6,117545069
2017,8,117545434
2017,6,117547888
2017,7,117548639
2017,6,117548630
2017,6,117548804
2017,6,117552608
2017,6,117558384
2017,6,117559390
2017,6,116320034
2017,6,116320033
2017,6,116320881
2017,7,116320881
2017,8,116320881
2017,6,116320877
2017,7,116320877
2017,8,116320877
2017,6,114981135
2017,6,114982206
2017,3,114982728
2017,6,114982728
2017,6,114982730
2017,6,114982833
2017,7,114982833
2017,5,114982967
2017,3,114982965
2017,6,114982965
2017,6,114983027
2017,6,114983026
2017,6,114983122
2017,6,114983234
2017,8,114983234
2017,6,114983236
2017,8,114983236
2017,6,114983509
2017,6,114983945
2017,6,114984531
2017,6,114984598
2017,1,114984940
2017,6,114984942
2017,6,116729537
2017,6,116729613
2017,6,116729612
2017,6,116729746
2017,8,116729924
2017,6,116730290
2017,8,116730290
2017,6,116731160
2017,2,116731158
2017,6,116731159
2017,6,116731230
2017,6,116732312
2017,6,116732313
2017,6,116732775
2017,6,116733956
2017,6,116733958
2017,8,116734462
2017,6,116734838
2017,6,116735600
2017,6,116737092
2017,7,116737092
2017,8,116737092
2017,6,116737500
2017,3,116738674
2017,6,116738674
2017,7,116738674
2017,7,116738954
2017,3,116738949
2017,6,116738949
2017,8,116738949
2017,6,116740716
2017,8,116740716
2017,6,116740825
2017,6,116741213
2017,6,116741211
2017,8,116741211
2017,6,116743079
2017,6,116743319
2017,6,116743567
2017,8,116746344
2017,6,116749680
2017,6,116750782
2017,6,116751371
2017,6,116751491
2017,6,116752004
2017,6,116752011
2017,6,116752573
2017,6,116753274
2017,6,116753270
2017,6,116758762
2017,8,116759738
2017,6,116760078
2017,6,116760075
2017,6,116760153
2017,8,116760153
2017,6,116760409
2017,7,116760409
2017,8,116760409
2017,6,116763281
2017,3,116763737
2017,6,116764921
2017,8,116764944
2017,6,116765121
2017,6,116765122
2017,6,116765307
2017,6,116771327
2017,6,116771325
2017,6,116771350
2017,6,116771337
2017,6,116771353
2017,6,115463573
2017,8,115463573
2017,6,115463919
2017,6,115467238
2017,6,115469395
2017,8,115469395
2017,6,115469599
2017,6,115469594
2017,6,115469604
2017,6,115469879
2017,6,115470009
2017,6,115470007
2017,6,115470250
2017,6,114956728
2017,6,114957774
2017,6,114958069
2017,3,114958218
2017,6,114958218
2017,6,114959437
2017,6,114959451
2017,8,114959451
2017,6,114961197
2017,6,114961199
2017,6,114961487
2017,6,114963168
2017,6,114963169
2017,6,114963983
2017,6,114965082
2017,6,114967737
2017,6,114968715
2017,6,114968719
2017,6,114970238
2017,3,114973499
2017,6,114974562
2017,6,114975511
2017,8,114975511
2017,6,114976031
2017,6,114976154
2017,6,114977266
2017,7,114977266
2017,8,114977266
2017,6,114978558
2017,5,114978556
2017,6,114979712
2017,6,114979715
2017,6,114981508
2017,2,114982038
2017,6,114982345
2017,6,114982341
2017,3,114982647
2017,6,114982647
2017,6,114982654
2017,6,114982832
2017,6,114982927
2017,6,114982962
2017,7,114982962
2017,6,114986477
2017,6,114986480
2017,6,114987098
2017,6,114987091
2017,6,114988056
2017,6,114988057
2017,6,114988703
2017,6,114988701
2017,6,114988877
2017,6,114989684
2017,6,114991272
2017,6,114991264
2017,6,114991348
2017,6,114991659
2017,3,114991659
2017,6,114985825
2017,6,114987074
2017,6,114987071
2017,6,114987206
2017,6,114987394
2017,6,114987399
2017,6,114988263
2017,6,114988432
2017,6,114991529
2017,6,114991524
2017,6,114991623
2017,6,114991760
2017,6,114415386
2017,6,114415390
2017,6,114415489
2017,6,114415496
2017,6,114415786
2017,8,114415786
2017,6,114416456
2017,6,114416457
2017,6,114417117
2017,6,114417904
2017,6,114426274
2017,6,114427025
2017,6,114429205
2017,6,114430265
2017,6,114430307
2017,6,114430598
2017,6,114430700
2017,7,114430700
2017,8,114430700
2017,6,114431365
2017,6,114433297
2017,8,114433914
2017,6,114434603
2017,6,114434605
2017,6,114434609
2017,6,114438362
2017,6,114438578
2017,6,114438579
2017,6,114438680
2017,6,114439113
2017,6,114442043
2017,8,114442043
2017,8,114444025
2017,6,114445123
2017,6,114445116
2017,6,114445120
2017,6,114445175
2017,6,120018528
2017,6,120018525
2017,3,120020681
2017,6,120020836
2017,6,120020837
2017,6,120023918
2017,6,120023915
2017,6,120026705
2017,6,120026702
2017,6,120027380
2017,6,120028207
2017,6,120028612
2017,3,120028612
2017,6,114964288
2017,6,120028614
2017,6,120029056
2017,6,120030084
2017,6,120034915
2017,6,114966299
2017,7,114966299
2017,8,114966299
2017,5,114966301
2017,6,114966301
2017,7,114966301
2017,1,114966750
2017,6,114968524
2017,7,114968524
2017,6,114968835
2017,8,114968835
2017,6,120037189
2017,6,120037386
2017,6,120037968
2017,6,120037971
2017,8,114973991
2017,6,114974479
2017,6,114974474
2017,6,114975258
2017,6,114976294
2017,6,114976499
2017,7,114976499
2017,8,114977025
2017,6,114978608
2017,6,114979013
2017,8,114979013
2017,6,114979707
2017,6,114979710
2017,6,114980068
2017,6,114980074
2017,6,114980323
2017,6,114980320
2017,7,114980622
2017,7,114980620
2017,6,114981514
2017,6,114981936
2017,6,114981933
2017,6,114983138
2017,6,114983141
2017,6,114983270
2017,6,114983490
2017,7,114983490
2017,3,114984481
2017,6,114986559
2017,1,114987235
2017,6,114988494
2017,6,114988740
2017,6,114989254
2017,6,114991416
2017,6,114991421
2017,6,114991642
2017,6,114991640
2017,6,114991734
2017,6,114991732
2017,6,114991821
2017,3,120459963
2017,6,120462190
2017,6,120462192
2017,6,120464353
2017,6,120464355
2017,6,120464525
2017,6,120469370
2017,6,120469368
2017,3,120471843
2017,6,120471843
2017,6,120471851
2017,1,120474163
2017,8,120474600
2017,6,120474600
2017,6,120474917
2017,8,120474917
2017,6,120475095
2017,6,120475101
2017,6,120475105
2017,6,120475092
2017,6,120476767
2017,1,116732212
2017,3,116732212
2017,7,116732212
2017,6,116732209
2017,7,116732209
2017,8,116732209
2017,6,116732976
2017,6,116733400
2017,8,116733400
2017,7,116733400
2017,6,116734263
2017,6,116734260
2017,6,116735124
2017,6,116731084
2017,6,116731778
2017,8,116732320
2017,6,116734230
2017,1,116737806
2017,6,116739212
2017,6,116739953
2017,7,116739953
2017,6,116739949
2017,6,116742606
2017,6,116742683
2017,6,116742680
2017,6,116752532
2017,6,116754017
2017,6,116754998
2017,6,116755170
2017,6,116734018
2017,6,116736528
2017,6,116736524
2017,6,116738419
2017,6,116738680
2017,6,116739475
2017,6,116739511
2017,7,116739511
2017,6,116740599
2017,8,116740599
2017,1,116741121
2017,6,116742628
2017,6,116742678
2017,6,116748718
2017,6,116748715
2017,6,116750159
2017,6,116752206
2017,7,116752206
2017,8,116752206
2017,6,116752211
2017,7,116752211
2017,8,116752211
2017,6,116752635
2017,6,116753063
2017,6,116755754
2017,6,116755751
2017,6,116756761
2017,3,116756761
2017,6,116759404
2017,6,116759397
2017,6,116760318
2017,3,116760388
2017,6,116760388
2017,3,116760380
2017,6,116760380
2017,3,116763535
2017,6,116765315
2017,6,116765316
2017,6,116765493
2017,3,116766683
2017,6,116766797
2017,3,116767071
2017,6,116771330
2017,6,116771331
2017,6,116771459
2017,3,116771459
2017,6,116771461
2017,6,118342151
2017,6,118342150
2017,6,118342260
2017,6,118343750
2017,6,118344000
2017,7,118344000
2017,8,118344000
2017,6,118344722
2017,6,118349570
2017,8,118350370
2017,6,118351577
2017,6,118351579
2017,6,118353641
2017,6,118353647
2017,6,118354591
2017,8,118354591
2017,6,118354919
2017,6,116326463
2017,3,116327340
2017,6,116327340
2017,6,116327934
2017,6,116320944
2017,8,116320944
2017,6,116322332
2017,6,116324333
2017,8,116324337
2017,6,116324657
2017,6,116327194
2017,2,116327822
2017,6,116328979
2017,6,116329167
2017,8,116329167
2017,6,116329804
2017,6,116330514
2017,6,116330584
2017,6,116330581
2017,5,116330587
2017,6,116331107
2017,6,116331106
2017,6,115435791
2017,6,115436171
2017,8,115437540
2017,6,115439796
2017,6,115439798
2017,6,115467038
2017,6,115467098
2017,7,115467223
2017,6,115467526
2017,8,115467526
2017,6,115467637
2017,6,115467777
2017,6,115468309
2017,6,115468310
2017,6,115468356
2017,6,115468353
2017,6,115468492
2017,6,115468671
2017,6,115468765
2017,6,115468781
2017,6,115469111
2017,8,115469391
2017,6,115469409
2017,6,115469798
2017,6,115469797
2017,6,115469817
2017,6,115469814
2017,6,115469842
2017,6,115469832
2017,6,115469844
2017,6,115469852
2017,6,115469895
2017,6,115469886
2017,6,115469882
2017,6,115469889
2017,6,115469892
2017,6,115469900
2017,6,115469905
2017,6,115469897
2017,5,115469896
2017,6,115470034
2017,6,115470005
2017,6,115470067
2017,6,115470035
2017,6,115470086
2017,6,115470089
2017,6,115470092
2017,6,115470105
2017,6,115470106
2017,6,115470101
2017,6,115470093
2017,6,115470046
2017,3,115470046
2017,6,115470242
2017,6,115470255
2017,6,115470251
2017,6,115470256
2017,6,115470262
2017,6,115470258
2017,3,115470258
2017,6,115470268
2017,6,115470292
2017,6,115470287
2017,6,115470413
2017,3,115470447
2017,6,115470407
2017,6,115470403
2017,6,115470457
2017,6,115470460
2017,6,115470598
2017,6,115470593
2017,6,115470592
2017,6,115470606
2017,6,115470608
2017,6,114966411
2017,6,114966764
2017,6,114966880
2017,6,114966881
2017,6,114967117
2017,6,114967171
2017,7,114967171
2017,6,114967174
2017,7,114967174
2017,6,114968728
2017,6,114968731
2017,6,114969209
2017,6,114969443
2017,8,114969437
2017,3,114970212
2017,6,114970212
2017,7,114970212
2017,6,114970215
2017,7,114971204
2017,6,114971394
2017,6,114971395
2017,8,114971395
2017,6,114971421
2017,6,114971418
2017,6,114973691
2017,6,114973690
2017,8,114973746
2017,6,114973746
2017,6,114974004
2017,7,114974004
2017,8,114974004
2017,6,114974006
2017,7,114974006
2017,8,114974006
2017,6,114974378
2017,6,114974376
2017,6,114976547
2017,8,114976547
2017,6,114955952
2017,6,114955954
2017,6,114956759
2017,6,114956806
2017,6,114956875
2017,6,114957791
2017,6,114957785
2017,6,114957780
2017,3,114958243
2017,6,114958243
2017,6,114959878
2017,6,114959884
2017,6,114960637
2017,6,114961170
2017,6,114961214
2017,6,114961948
2017,6,114961949
2017,6,114964682
2017,6,114964683
2017,1,114965175
2017,6,114969750
2017,6,114969745
2017,6,114974501
2017,6,114974504
2017,5,114974651
2017,6,114975497
2017,6,114976030
2017,6,114976274
2017,6,114977161
2017,7,114977161
2017,6,114977193
2017,7,114977193
2017,8,114977193
2017,6,114977194
2017,7,114977194
2017,8,114977194
2017,6,114977590
2017,6,114977592
2017,6,114977627
2017,6,114978279
2017,3,114978276
2017,6,114978867
2017,3,114981208
2017,6,114982222
2017,6,114982218
2017,6,114982612
2017,7,114982881
2017,3,114983220
2017,6,114983220
2017,6,114983222
2017,6,114956825
2017,6,114957779
2017,6,114959731
2017,6,114960130
2017,6,114965888
2017,8,115429139
2017,8,115429348
2017,6,115429330
2017,6,115429337
2017,6,115429575
2017,6,115429978
2017,6,115429980
2017,6,115430014
2017,8,115430014
2017,6,115431111
2017,7,115431111
2017,6,115431113
2017,7,115431113
2017,6,115431277
2017,6,115431656
2017,6,115431657
2017,6,115431698
2017,7,115431698
2017,3,115431701
2017,6,115431701
2017,7,115431701
2017,8,115431759
2017,8,115432111
2017,8,115432169
2017,8,115432327
2017,8,115432328
2017,6,115432577
2017,7,115432580
2017,6,115432575
2017,7,115432575
2017,6,115432610
2017,6,115432632
2017,6,115432633
2017,6,115432943
2017,6,115432956
2017,6,115433133
2017,6,115433136
2017,7,115433525
2017,6,115433542
2017,6,115434068
2017,6,115434249
2017,8,115434249
2017,6,115434251
2017,6,115434621
2017,7,115434713
2017,1,115435040
2017,6,115435464
2017,6,115436049
2017,6,115436024
2017,6,115436021
2017,6,115436020
2017,6,115436594
2017,6,115436721
2017,6,115436724
2017,6,115436923
2017,6,115436920
2017,6,115437536
2017,6,115440046
2017,6,115440547
2017,6,115440551
2017,6,115440769
2017,6,115440856
2017,6,115441333
2017,6,115441407
2017,3,115441618
2017,6,115442550
2017,7,115442550
2017,6,115442552
2017,7,115442552
2017,6,115442686
2017,7,115442686
2017,6,115442683
2017,7,115442683
2017,8,115442683
2017,6,115443012
2017,6,115443121
2017,7,115443121
2017,8,115443121
2017,6,115443431
2017,6,115443830
2017,6,115444004
2017,6,115444023
2017,6,115444538
2017,6,115445030
2017,3,115445200
2017,7,115445789
2017,6,115445835
2017,6,115445999
2017,6,115446389
2017,6,115446822
2017,8,115446822
2017,8,115446818
2017,6,115446818
2017,6,115447137
2017,6,115447915
2017,6,115447962
2017,8,115447967
2017,8,115448074
2017,6,115448678
2017,6,115448688
2017,6,115448750
2017,6,115448767
2017,8,115448767
2017,6,115449240
2017,6,115449264
2017,6,115449257
2017,6,115449363
2017,6,115449353
2017,6,115449356
2017,6,115449415
2017,6,115449411
2017,6,115449431
2017,6,114966996
2017,6,114966988
2017,1,114967204
2017,3,114967204
2017,6,114967204
2017,6,114967310
2017,6,114967748
2017,7,114967748
2017,6,114968382
2017,6,114968694
2017,6,114970846
2017,6,114976172
2017,6,114976287
2017,6,114977608
2017,6,114977604
2017,6,114978284
2017,6,114980245
2017,6,114981152
2017,7,114983116
2017,6,114983116
2017,6,114983237
2017,8,114983237
2017,6,114983239
2017,8,114983239
2017,6,114983284
2017,6,114985356
2017,6,114985469
2017,6,114985464
2017,3,114986506
2017,3,114986505
2017,3,114987058
2017,6,114987063
2017,1,114987334
2017,6,114988676
2017,6,114989800
2017,6,114989806
2017,8,114956719
2017,6,114958148
2017,6,114961741
2017,6,114961736
2017,6,114962010
2017,6,114962004
