"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2017,21,116731659
2017,21,116731671
2017,21,116731668
2017,21,116731665
2017,21,116731686
2017,21,116731691
2017,21,116731688
2017,21,116731750
2017,21,116731766
2017,21,116731772
2017,21,116731824
2017,21,116732018
2017,21,116732086
2017,21,116732284
2017,21,116732278
2017,21,116729330
2017,21,116729364
2017,21,116729448
2017,21,116729450
2017,21,116729512
2017,21,116729516
2017,21,116729634
2017,21,116729665
2017,21,116729765
2017,21,116729847
2017,21,116729896
2017,21,116729911
2017,21,116729945
2017,21,116729992
2017,21,116729989
2017,21,116730036
2017,21,116730063
2017,21,116730235
2017,21,116730223
2017,21,116730316
2017,21,116730360
2017,21,116730361
2017,21,116730434
2017,21,116730432
2017,21,116730653
2017,21,116730885
2017,21,116730919
2017,21,116730960
2017,21,116731012
2017,21,116731101
2017,21,116731183
2017,21,116731489
2017,21,116731503
2017,21,116731522
2017,21,116731621
2017,21,116731651
2017,21,116731694
2017,21,116731754
2017,21,116731786
2017,21,116731969
2017,21,116732021
2017,21,116732034
2017,21,116732180
2017,21,116732380
2017,21,116732436
2017,21,116732432
2017,21,116732459
2017,21,116732458
2017,21,116732485
2017,21,116732569
2017,21,116732649
2017,21,116732690
2017,21,116732715
2017,21,116732760
2017,21,116732758
2017,21,116732753
2017,21,116732968
2017,21,116732992
2017,21,116733021
2017,21,116733030
2017,21,116733072
2017,21,116733079
2017,21,116733196
2017,21,116733187
2017,21,116733221
2017,21,116733234
2017,21,116733392
2017,21,116334950
2017,21,116335988
2017,21,116335991
2017,21,116336134
2017,21,116336216
2017,21,116336233
2017,21,116336310
2017,21,116336502
2017,21,116336493
2017,21,116336542
2017,21,116336549
2017,21,116336663
2017,21,116336852
2017,21,116336839
2017,21,116336842
2017,21,116337223
2017,21,116337250
2017,21,116337252
2017,21,116337437
2017,21,116337434
2017,21,120001832
2017,21,120001901
2017,21,120002077
2017,21,120002382
2017,21,120002468
2017,21,120002866
2017,21,120003010
2017,21,120003475
2017,21,120003508
2017,21,120003541
2017,21,120003966
2017,21,120004126
2017,21,120004791
2017,21,120004956
2017,21,120005065
2017,21,120005202
2017,21,120005337
2017,21,120005341
2017,21,120005481
2017,21,120005598
2017,21,120005640
2017,21,120005716
2017,21,117540525
2017,21,117540561
2017,21,117540613
2017,21,117541177
2017,21,117541308
2017,21,117541515
2017,21,117541543
2017,21,117541903
2017,21,117542092
2017,21,117542218
2017,21,117542303
2017,21,117542345
2017,21,117542385
2017,21,117542580
2017,21,117542777
2017,21,117542858
2017,21,117542999
2017,21,117543121
2017,21,117543237
2017,21,117543358
2017,21,117543421
2017,21,117543506
2017,21,117543714
2017,21,117543825
2017,21,117543822
2017,21,117544045
2017,21,117544062
2017,21,117544377
2017,21,117544393
2017,21,117545077
2017,21,117545364
2017,21,117545482
2017,21,117545667
2017,21,117545699
2017,21,117545782
2017,21,117546129
2017,21,120471473
2017,21,117552244
2017,21,117552278
2017,21,117552369
2017,21,117552626
2017,21,117552827
2017,21,117552864
2017,21,117553153
2017,21,117553321
2017,21,117553886
2017,21,117554321
2017,21,117554618
2017,21,117554616
2017,21,117554810
2017,21,117554838
2017,21,117554843
2017,21,117554944
2017,21,117554945
2017,21,117554973
2017,21,117555008
2017,21,117555032
2017,21,117555055
2017,21,117555100
2017,21,117555110
2017,21,117555121
2017,21,117555129
2017,21,117555154
2017,21,117555186
2017,21,117555245
2017,21,116741193
2017,21,116741214
2017,21,116741224
2017,21,116741326
2017,21,116741504
2017,21,116741900
2017,21,116742020
2017,21,116742287
2017,21,116742558
2017,21,116742613
2017,21,116742662
2017,21,116742681
2017,21,116742837
2017,21,116742839
2017,21,116743191
2017,21,116743274
2017,21,116743311
2017,21,116743609
2017,21,116743801
2017,21,116743973
2017,21,116744252
2017,21,116744274
2017,21,116744326
2017,21,116744698
2017,21,116744696
2017,21,116744845
2017,21,116744847
2017,21,116745016
2017,21,116745418
2017,21,116745552
2017,21,116745687
2017,21,116745974
2017,21,116746097
2017,21,116746092
2017,21,116746153
2017,21,116746351
2017,21,116746420
2017,21,116746544
2017,21,116746711
2017,21,114414713
2017,21,114414793
2017,21,114414822
2017,21,114415000
2017,21,114415136
2017,21,114415161
2017,21,114415222
2017,21,114415349
2017,21,114415367
2017,21,114415370
2017,21,114415442
2017,21,114415597
2017,21,114415817
2017,21,114415818
2017,21,114416305
2017,21,114416378
2017,21,114416390
2017,21,114416515
2017,21,114416530
2017,21,114416724
2017,21,114416852
2017,21,114416900
2017,21,114416955
2017,21,114417123
2017,21,114417201
2017,21,114417421
2017,21,114417512
2017,21,114417617
2017,21,114417643
2017,21,116729385
2017,21,116729416
2017,21,116729407
2017,21,116729528
2017,21,116729523
2017,21,116729514
2017,21,116729520
2017,21,116729546
2017,21,116729543
2017,21,116729586
2017,21,116729595
2017,21,116729592
2017,21,116729619
2017,21,116729662
2017,21,116729670
2017,21,116729726
2017,21,116729738
2017,21,116729749
2017,21,116729775
2017,21,116729836
2017,21,116729840
2017,21,116729859
2017,21,116729916
2017,21,116730038
2017,21,116730032
2017,21,116730267
2017,21,116730287
2017,21,115470606
2017,21,115470608
2017,21,112552644
2017,21,112553143
2017,21,112553142
2017,21,112554008
2017,21,112554074
2017,21,112554096
2017,21,112554598
2017,21,112554592
2017,21,112554615
2017,21,116736937
2017,21,116737506
2017,21,116737625
2017,21,116737658
2017,21,116737764
2017,21,116737972
2017,21,116738032
2017,21,116738083
2017,21,116738119
2017,21,116738319
2017,21,116738320
2017,21,116738411
2017,21,116738437
2017,21,116738657
2017,21,116738692
2017,21,116738729
2017,21,116738825
2017,21,116738826
2017,21,116738854
2017,21,116738975
2017,21,116739289
2017,21,116739311
2017,21,116739314
2017,21,116739472
2017,21,116739523
2017,21,116739538
2017,21,116739828
2017,21,116739902
2017,21,116739932
2017,21,116739929
2017,21,116739930
2017,21,116740000
2017,21,116740182
2017,21,116740270
2017,21,116740536
2017,21,116740553
2017,21,116744882
2017,21,116744933
2017,21,116745177
2017,21,116745215
2017,21,116745216
2017,21,116745310
2017,21,116745682
2017,21,116745691
2017,21,116745752
2017,21,116745757
2017,21,116745801
2017,21,116745870
2017,21,116745874
2017,21,116746109
2017,21,116746180
2017,21,116746158
2017,21,116746163
2017,21,113109779
2017,21,113110026
2017,21,113110038
2017,21,113110042
2017,21,120458662
2017,21,120458689
2017,21,120459849
2017,21,120464265
2017,21,116729328
2017,21,116729336
2017,21,116729348
2017,21,116729361
2017,21,116729375
2017,21,116729423
2017,21,116729579
2017,21,116729637
2017,21,116729710
2017,21,116729729
2017,21,116729843
2017,21,116729894
2017,21,116729891
2017,21,116729903
2017,21,116729999
2017,21,116730046
2017,21,116730224
2017,21,116730556
2017,21,116730905
2017,21,116730917
2017,21,116730909
2017,21,116730912
2017,21,116730976
2017,21,116731091
2017,21,116731086
2017,21,116731088
2017,21,116731103
2017,21,116731137
2017,21,116731221
2017,21,116731507
2017,21,116731534
2017,21,116731547
2017,21,116731553
2017,21,116731589
2017,21,116731625
2017,21,116731655
2017,21,116731654
2017,21,116731653
2017,21,116731676
2017,21,116731685
2017,21,116731690
2017,21,116731749
2017,21,116731756
2017,21,116731767
2017,21,116732070
2017,21,116732067
2017,21,116732066
2017,21,116732235
2017,21,116732371
2017,21,116732438
2017,21,116732751
2017,21,116732970
2017,21,116733035
2017,21,116733054
2017,21,116733153
2017,21,116733175
2017,21,116733215
2017,21,116733580
2017,21,116733674
2017,21,116733675
2017,21,116733882
2017,21,116734047
2017,21,116734250
2017,21,116734608
2017,21,116734732
2017,21,116734736
2017,21,116735137
2017,21,116735158
2017,21,116735181
2017,21,116735236
2017,21,116735242
2017,21,116735469
2017,21,116735519
2017,21,116735650
2017,21,116735664
2017,21,116735950
2017,21,116736066
2017,21,116736085
2017,21,116736102
2017,21,116736126
2017,21,116736259
2017,21,116736497
2017,21,116736518
2017,21,116736522
2017,21,116736584
2017,21,116736585
2017,21,116736708
2017,21,116736870
2017,21,116736975
2017,21,116736981
2017,21,116737138
2017,21,116737211
2017,21,116737423
2017,21,116737526
2017,21,116737534
2017,21,116737548
2017,21,116737566
2017,21,116737616
2017,21,116737733
2017,21,116737761
2017,21,116737771
2017,21,116737810
2017,21,116737849
2017,21,116737982
2017,21,116738100
2017,21,116738268
2017,21,116738285
2017,21,116738348
2017,21,116738356
2017,21,116738365
2017,21,116738443
2017,21,116738470
2017,21,116738472
2017,21,116738609
2017,21,116738639
2017,21,116738669
2017,21,116738702
2017,21,116738753
2017,21,116738850
2017,21,116739014
2017,21,117540491
2017,21,117540599
2017,21,117540724
2017,21,117540783
2017,21,117541080
2017,21,117541160
2017,21,117541314
2017,21,117541324
2017,21,117541368
2017,21,117541473
2017,21,117541561
2017,21,117541546
2017,21,117541681
2017,21,117541684
2017,21,117541731
2017,21,117541726
2017,21,117541830
2017,21,117541895
2017,21,117541979
2017,21,117542200
2017,21,117542213
2017,21,117542219
2017,21,117542305
2017,21,117542425
2017,21,117542427
2017,21,117542445
2017,21,117542532
2017,21,117542605
2017,21,117542609
2017,21,117542740
2017,21,117542749
2017,21,117542952
2017,21,117543024
2017,21,117543432
2017,21,117543460
2017,21,117543524
2017,21,117543538
2017,21,117543603
2017,21,117543732
2017,21,117543919
2017,21,117543913
2017,21,117544051
2017,21,117544202
2017,21,117544562
2017,21,117544596
2017,21,117544633
2017,21,117544632
2017,21,117544707
2017,21,117544734
2017,21,117544859
2017,21,117544924
2017,21,117544927
2017,21,117545073
2017,21,117545116
2017,21,117545120
2017,21,117545151
2017,21,117545419
2017,21,117545472
2017,21,117535341
2017,21,117535681
2017,21,117535688
2017,21,117535716
2017,21,117536133
2017,21,117536349
2017,21,117536351
2017,21,117536433
2017,21,117536525
2017,21,117537073
2017,21,117537126
2017,21,117537459
2017,21,117537860
2017,21,117538029
2017,21,117538737
2017,21,117538920
2017,21,117539150
2017,21,117539233
2017,21,117539269
2017,21,117539411
2017,21,117539414
2017,21,117539408
2017,21,117539412
2017,21,117539529
2017,21,117539553
2017,21,117539576
2017,21,117539599
2017,21,117539608
2017,21,117539733
2017,21,117539741
2017,21,117539797
2017,21,117539815
2017,21,117539849
2017,21,117539876
2017,21,117539875
2017,21,117539891
2017,21,117540033
2017,21,117540039
2017,21,117540035
2017,21,117540029
2017,21,117540072
2017,21,117540090
2017,21,117540194
2017,21,117540193
2017,21,117540239
2017,21,117540240
2017,21,117540253
2017,21,117540348
2017,21,117540359
2017,21,117540477
2017,21,116321787
2017,21,116321829
2017,21,116322181
2017,21,116322229
2017,21,116322666
2017,21,116322727
2017,21,116322752
2017,21,116322807
2017,21,116322915
2017,21,116323023
2017,21,116323041
2017,21,116323040
2017,21,116323079
2017,21,116323102
2017,21,117549501
2017,21,117549500
2017,21,117549512
2017,21,117549534
2017,21,117549550
2017,21,117549566
2017,21,117549565
2017,21,117549617
2017,21,117549619
2017,21,117549658
2017,21,117549652
2017,21,117549727
2017,21,117549765
2017,21,117549763
2017,21,117549797
2017,21,117549791
2017,21,117549804
2017,21,117549803
2017,21,117549836
2017,21,117549901
2017,21,117549923
2017,21,117550044
2017,21,117550117
2017,21,117550144
2017,21,117550198
2017,21,117550307
2017,21,117550421
2017,21,117550424
2017,21,117550813
2017,21,117550981
2017,21,117551212
2017,21,117551278
2017,21,117551300
2017,21,117551305
2017,22,117551450
2017,21,117551536
2017,21,117551552
2017,21,117551556
2017,21,117551589
2017,21,117551661
2017,21,117551659
2017,21,117552009
2017,21,117552036
2017,21,117552266
2017,21,117552300
2017,21,117552423
2017,21,117552479
2017,21,117552478
2017,21,117552614
2017,21,117552646
2017,21,117552848
2017,21,117552937
2017,21,117552934
2017,21,117553070
2017,21,117553256
2017,21,117553372
2017,21,117553363
2017,21,117553751
2017,21,117553757
2017,21,117553833
2017,21,117553874
2017,21,117553875
2017,21,117553980
2017,21,116739999
2017,21,116740033
2017,21,116740414
2017,21,116740559
2017,21,116740655
2017,21,116740714
2017,21,116740704
2017,21,116741212
2017,21,116741210
2017,21,116741441
2017,21,116741558
2017,21,116742195
2017,21,116742581
2017,21,116742733
2017,21,116743020
2017,21,116743213
2017,21,116743276
2017,21,116743359
2017,21,116743466
2017,21,116743530
2017,21,116743599
2017,21,116743593
2017,21,116743586
2017,21,116743648
2017,21,116743643
2017,21,116743647
2017,21,117093307
2017,21,117093431
2017,21,117093579
2017,21,117093973
2017,21,117094016
2017,21,117094131
2017,21,117094212
2017,21,117094921
2017,21,117095372
2017,21,117095521
2017,21,117096529
2017,21,117096670
2017,21,117096940
2017,21,117096998
2017,21,117097063
2017,21,117097588
2017,21,117097619
2017,21,117097762
2017,21,117098251
2017,21,117098315
2017,21,117098571
2017,21,117099199
2017,21,117099282
2017,21,117099425
2017,21,117099456
2017,21,117099572
2017,21,117099594
2017,21,117099663
2017,21,117099693
2017,21,117099758
2017,21,117099779
2017,21,117099778
2017,21,117099971
2017,21,117100194
2017,21,117100205
2017,21,117100373
2017,21,117100396
2017,21,117100430
2017,21,117100536
2017,21,117100649
2017,21,117100779
2017,21,117100891
2017,21,117100966
2017,21,117101271
2017,21,117101632
2017,21,117101658
2017,21,117101724
2017,21,117101776
2017,21,117101815
2017,21,117101838
2017,21,117102045
2017,21,117102097
2017,21,117102113
2017,21,117093328
2017,21,117094805
2017,21,117095024
2017,21,117095071
2017,21,117095236
2017,21,117095252
2017,21,117095378
2017,21,117095415
2017,21,117095412
2017,21,117095551
2017,21,117096349
2017,21,117096892
2017,21,117097136
2017,21,117097190
2017,21,117097252
2017,21,117097384
2017,21,117097478
2017,21,117098163
2017,21,117098217
2017,21,117098564
2017,21,117098591
2017,21,117098612
2017,21,117098695
2017,21,117098725
2017,21,117098919
2017,21,117098954
2017,21,117098995
2017,21,117099130
2017,21,116764272
2017,21,116764355
2017,21,116764520
2017,21,116764632
2017,21,116764768
2017,21,116764875
2017,21,116764982
2017,21,116765050
2017,21,116765126
2017,21,116765166
2017,21,116765194
2017,21,116765193
2017,21,116765251
2017,21,116765294
2017,21,116765300
2017,21,116765326
2017,21,116765377
2017,21,116765436
2017,21,116765464
2017,21,116765475
2017,21,116765528
2017,21,116765608
2017,21,116765620
2017,21,116765698
2017,21,116765703
2017,21,117549490
2017,21,117549491
2017,21,117549976
2017,21,117549657
2017,21,117549655
2017,21,117549823
2017,21,117549821
2017,21,117550012
2017,21,117550008
2017,21,117550072
2017,21,117550225
2017,21,117550264
2017,21,117550404
2017,21,117551134
2017,21,117551220
2017,21,117551302
2017,21,117551494
2017,21,117551520
2017,21,117551591
2017,21,117551617
2017,21,117551933
2017,21,117551938
2017,21,117102145
2017,21,117102150
2017,21,117102496
2017,21,117102494
2017,21,117102525
2017,21,117102574
2017,21,117102682
2017,21,117102721
2017,21,117102726
2017,21,117102756
2017,21,117102766
2017,21,117102863
2017,21,117102905
2017,21,117103025
2017,21,117103027
2017,21,117103370
2017,21,117103562
2017,21,117103563
2017,21,117103584
2017,21,117103596
2017,21,117103626
2017,21,117103673
2017,21,117103757
2017,21,117103793
2017,21,117103913
2017,21,117103933
2017,21,117103941
2017,21,117103983
2017,21,117103992
2017,21,117104006
2017,21,117104052
2017,21,117104061
2017,21,117104074
2017,21,117104082
2017,21,117104151
2017,21,117104275
2017,21,117104283
2017,21,117104357
2017,21,117104369
2017,21,117104371
2017,21,117104464
2017,21,117104475
2017,21,117104480
2017,21,117104495
2017,21,117552640
2017,21,117553110
2017,21,117553882
2017,21,117554292
2017,21,117554331
2017,21,117554340
2017,21,117554499
2017,21,116328646
2017,21,116328818
2017,21,116328854
2017,21,116328845
2017,21,116328894
2017,21,116329007
2017,21,116329065
2017,21,116329060
2017,21,116329229
2017,21,116329329
2017,21,116329451
2017,21,116329490
2017,21,116329497
2017,21,116329547
2017,21,116329604
2017,21,116329609
2017,21,116329620
2017,21,116329611
2017,21,116329646
2017,21,116329696
2017,21,116329733
2017,21,116329767
2017,21,116329830
2017,21,116329825
2017,21,116329886
2017,21,116329900
2017,21,116329922
2017,21,116329918
2017,21,116329949
2017,21,116329989
2017,21,116330000
2017,21,116330031
2017,21,116330047
2017,21,116330217
2017,21,116330230
2017,21,116330322
2017,21,116330312
2017,21,116330338
2017,21,116330353
2017,21,116330360
2017,21,116330552
2017,21,116765874
2017,21,116765880
2017,21,116766124
2017,21,116766685
2017,21,116766704
2017,21,116766722
2017,21,116766748
2017,21,116766750
2017,21,116766757
2017,21,116766767
2017,21,116766792
2017,21,116766857
2017,21,116766897
2017,21,116766908
2017,21,116766970
2017,21,116766967
2017,21,116767007
2017,21,116767052
2017,21,116767109
2017,21,116767337
2017,21,116767478
2017,21,116767517
2017,21,116767639
2017,21,116767688
2017,21,116767658
2017,21,116767660
2017,21,116767719
2017,21,116767710
2017,21,113601476
2017,21,113601543
2017,21,113601581
2017,21,113601923
2017,21,113601953
2017,21,113601951
2017,21,113618070
2017,21,113618069
2017,21,113618198
2017,21,113618338
2017,21,113618685
2017,21,113619080
2017,21,113619124
2017,21,113619303
2017,21,113619891
2017,21,113620388
2017,21,113620723
2017,21,113620826
2017,21,113621251
2017,21,116737819
2017,21,116737979
2017,21,116738281
2017,21,116738419
2017,21,116738675
2017,21,116738680
2017,21,116739001
2017,21,116739149
2017,21,116739171
2017,21,116739422
2017,21,116739435
2017,21,116739475
2017,21,116739511
2017,21,116739550
2017,21,116739818
2017,21,116740262
2017,21,116740261
2017,21,116740366
2017,21,116740442
2017,21,116740521
2017,21,116740599
2017,21,116740587
2017,21,116740659
2017,21,116740707
2017,21,116740879
2017,21,116740973
2017,21,116741029
2017,21,116741121
2017,21,116741207
2017,21,116741232
2017,21,116741394
2017,21,116741464
2017,21,116741564
2017,21,116741854
2017,21,116741948
2017,21,116741979
2017,21,116742005
2017,21,116742011
2017,21,116742018
2017,21,116742023
2017,21,116742046
2017,21,116742152
2017,21,116742155
2017,21,116742185
2017,21,116742205
2017,21,116742612
2017,21,116742615
2017,21,116742628
2017,21,116742666
2017,21,116742678
2017,21,116742684
2017,21,116742682
2017,21,116742700
2017,21,116742709
2017,21,116742748
2017,21,116742783
2017,21,116742784
2017,21,116742832
2017,21,116729371
2017,21,116729376
2017,21,116729399
2017,21,116729392
2017,21,116729533
2017,21,116729571
2017,21,116729574
2017,21,116729589
2017,21,116729685
2017,21,116729883
2017,21,116729966
2017,21,116730019
2017,21,116730312
2017,21,116730321
2017,21,116730326
2017,21,116730439
2017,21,116730907
2017,21,116730959
2017,21,116730980
2017,21,116731040
2017,21,116731248
2017,21,116731487
2017,21,116731521
2017,21,116731660
2017,21,116731736
2017,21,116732101
2017,21,116732159
2017,21,116732196
2017,21,116732393
2017,21,116732396
2017,21,116732527
2017,21,116732623
2017,21,116732664
2017,21,116732694
2017,21,116732697
2017,21,116732693
2017,21,116732699
2017,21,116732776
2017,21,120451487
2017,21,120451486
2017,21,120451583
2017,21,120452188
2017,21,120452376
2017,21,120452524
2017,21,120452793
2017,21,120452794
2017,21,120452956
2017,21,120453078
2017,21,120453150
2017,21,120453217
2017,21,120453229
2017,21,120453636
2017,21,120453635
2017,21,114422972
2017,21,114423232
2017,21,114423251
2017,21,114423330
2017,21,114423338
2017,21,114423344
2017,21,114423336
2017,21,114423830
2017,21,114423870
2017,21,114423937
2017,21,114424071
2017,21,114424068
2017,21,114424078
2017,21,114424117
2017,21,114424486
2017,21,114424497
2017,21,114424598
2017,21,114424867
2017,21,114425940
2017,21,114426192
2017,21,114426401
2017,21,114426467
2017,21,114426939
2017,21,114427124
2017,21,114427506
2017,21,114428566
2017,21,114428825
2017,21,114428905
2017,21,114429192
2017,21,114429186
2017,21,114429312
2017,21,114429372
2017,21,114429545
2017,21,114429576
2017,21,114429572
2017,21,114429787
2017,21,114429886
2017,21,114429962
2017,21,114430019
2017,21,114430308
2017,21,114430323
2017,21,114430390
2017,21,116729334
2017,21,116729374
2017,21,116729417
2017,21,116729544
2017,21,116729541
2017,21,116729547
2017,21,116729620
2017,21,116729681
2017,21,116729694
2017,21,116729708
2017,21,116729727
2017,21,116729913
2017,21,116729968
2017,21,116730146
2017,21,116757399
2017,21,116757427
2017,21,116758131
2017,21,116758382
2017,21,116758493
2017,21,116758980
2017,21,116759125
2017,21,116759268
2017,21,116759279
2017,21,116759285
2017,21,116759456
2017,21,116759570
2017,21,116759673
2017,21,116759720
2017,21,116759843
2017,21,116760031
2017,21,116760190
2017,21,116760260
2017,21,116760452
2017,21,116760459
2017,21,116760525
2017,21,116760540
2017,21,112573961
2017,21,116736230
2017,21,116736269
2017,21,116736373
2017,21,116736450
2017,21,116736523
2017,21,116736526
2017,21,116736626
2017,21,116736944
2017,21,116737127
2017,21,116737289
2017,21,116737600
2017,21,116737620
2017,21,116738347
2017,21,116738349
2017,21,116738453
2017,21,116738867
2017,21,116739234
2017,21,116739256
2017,21,116740738
2017,21,116740736
2017,21,116741305
2017,21,116741369
2017,21,116741533
2017,21,115465918
2017,21,115465957
2017,21,115465984
2017,21,115466048
2017,21,115466062
2017,21,115466314
2017,21,115466412
2017,21,115466524
2017,21,115467048
2017,21,115467096
2017,21,115467116
2017,21,115467132
2017,21,115467242
2017,21,115467595
2017,21,115468219
2017,21,115468231
2017,21,115468299
2017,21,115468356
2017,21,115468353
2017,21,115468521
2017,21,115468751
2017,21,115468782
2017,21,115469010
2017,21,115469088
2017,21,115469103
2017,21,115469201
2017,21,115469375
2017,21,115469433
2017,21,115469502
2017,21,115469671
2017,21,115469689
2017,21,115469673
2017,21,115469674
2017,21,115469798
2017,21,115470262
2017,21,116755746
2017,21,116755932
2017,21,116755971
2017,21,116756077
2017,21,116756217
2017,21,114434577
2017,21,114434997
2017,21,114435021
2017,21,114435239
2017,21,114435349
2017,21,114435572
2017,21,113600084
2017,21,113600253
2017,21,113600398
2017,21,113600518
2017,21,113600540
2017,21,113601035
2017,21,113601052
2017,21,117083925
2017,21,117083956
2017,21,117084021
2017,21,117084579
2017,21,117084575
2017,21,117085120
2017,21,117085161
2017,21,117085604
2017,21,117085933
2017,21,117085946
2017,21,117085959
2017,21,117085950
2017,21,117085952
2017,21,117086086
2017,21,117086083
2017,21,117086229
2017,21,117086470
2017,21,117086945
2017,21,117086947
2017,21,117087805
2017,21,117087849
2017,21,117088353
2017,21,117088570
2017,21,117089058
2017,21,117089145
2017,21,117089286
2017,21,117090172
2017,21,117090553
2017,21,117090620
2017,21,118318708
2017,21,118320330
2017,21,118321235
2017,21,118321460
2017,21,118322435
2017,21,118322848
2017,21,118322868
2017,21,118323211
2017,21,118323311
2017,21,118323537
2017,21,118323644
2017,21,118323649
2017,21,118323652
2017,21,118324424
2017,21,118324430
2017,21,118324697
2017,21,118324781
2017,21,118324892
2017,21,118325142
2017,21,117104622
2017,21,117104647
2017,21,117104731
2017,21,117104732
2017,21,117105574
2017,21,117105672
2017,21,117105768
2017,21,117105815
2017,21,117105842
2017,21,117105846
2017,21,117105907
2017,21,116309153
2017,21,116309353
2017,21,116309336
2017,21,116309360
2017,21,116309654
2017,21,116310055
2017,21,116310082
2017,21,116310114
2017,21,116310181
2017,21,116310194
2017,21,116310189
2017,21,116310272
2017,21,116310297
2017,21,116310307
2017,21,116310337
2017,21,116310370
2017,21,116310398
2017,21,116310397
2017,21,116310411
2017,21,116310438
2017,21,116310461
2017,21,116310463
2017,21,116310512
2017,21,116310528
2017,21,116310508
2017,21,116310536
2017,21,116310549
2017,21,116310586
2017,21,116310657
2017,21,116310666
2017,21,116310671
2017,21,116310773
2017,21,116310785
2017,21,116310821
2017,21,116310822
2017,21,116310818
2017,21,116310863
2017,21,116310918
2017,21,116310941
2017,21,116310972
2017,21,116310987
2017,21,116319038
2017,21,116319044
2017,21,116319058
2017,21,116319060
2017,21,116319061
2017,21,116319065
2017,21,116319090
2017,21,116319155
2017,21,116319176
2017,21,116319174
2017,21,116319180
2017,21,116319194
2017,21,116319217
2017,21,116319303
2017,21,116319322
2017,21,116319314
2017,21,116319383
2017,21,116319404
2017,21,116319454
2017,21,116319444
2017,21,116319465
2017,21,116319488
2017,21,116319490
2017,21,116319506
2017,21,116319604
2017,21,116319602
2017,21,116319607
2017,21,116319622
2017,21,116319630
2017,21,116319636
2017,21,116319683
2017,21,116319690
2017,21,116319721
2017,21,116319733
2017,21,116319757
2017,21,116319758
2017,21,116319759
2017,21,116319889
2017,21,116319907
2017,21,116319913
2017,21,116319935
2017,21,116319971
2017,21,116319980
2017,21,116319978
2017,21,116319977
2017,21,116319992
2017,21,116319991
2017,21,116320034
2017,21,116320033
2017,21,116320060
2017,21,116320146
2017,21,116320203
2017,21,116320265
2017,21,116320270
2017,21,116320339
2017,21,116320336
2017,21,116320347
2017,21,116320400
2017,21,116320408
2017,21,116320436
2017,21,113109588
2017,21,113109794
2017,21,113110006
2017,21,113110058
2017,21,113116598
2017,21,113116844
2017,21,113116896
2017,21,113116971
2017,21,113117552
2017,21,113117653
2017,21,113117670
2017,21,113117934
2017,21,113118330
2017,21,113119446
2017,21,113119463
2017,21,113119436
2017,21,113119455
2017,21,113119643
2017,21,113119758
2017,21,113119948
2017,21,113123375
2017,21,113123409
2017,21,116343956
2017,21,116344055
2017,21,116345271
2017,21,116345404
2017,21,116345502
2017,21,116346125
2017,21,116346146
2017,21,116346148
2017,21,116346382
2017,21,116346557
2017,21,116347007
2017,21,116347214
2017,21,116347410
2017,21,116347433
2017,21,116347553
2017,21,116347688
2017,21,116347773
2017,21,116348031
2017,21,116348122
2017,21,117074833
2017,21,117075340
2017,21,117075418
2017,21,117075788
2017,21,117076181
2017,21,117076344
2017,21,117076343
2017,21,117077181
2017,21,117077267
2017,21,117077271
2017,21,117077369
2017,21,117077489
2017,21,117077490
2017,21,117077721
2017,21,117078368
2017,21,117078576
2017,21,117079106
2017,21,117079454
2017,21,117079625
2017,21,117079633
2017,21,117079635
2017,21,117079732
2017,21,117079802
2017,21,117080109
2017,21,117080241
2017,21,117080238
2017,21,117080562
2017,22,117080923
2017,21,117081139
2017,21,117081131
2017,21,117081330
2017,21,117081497
2017,21,117082018
2017,21,117082227
2017,21,117082310
2017,21,117082439
2017,21,117082495
2017,21,117082717
2017,21,117083070
2017,21,117083310
2017,21,117083374
2017,21,117084496
2017,21,117084591
2017,21,117084599
2017,21,117084950
2017,21,117085347
2017,21,117085675
2017,21,117085718
2017,21,117085833
2017,21,117085856
2017,21,117086913
2017,21,117086998
2017,21,117087059
2017,21,117087062
2017,21,117087110
2017,21,117087503
2017,21,117087553
2017,21,117088134
2017,21,117088512
2017,21,117088814
2017,21,117088829
2017,21,117088827
2017,21,117088934
2017,21,117089038
2017,21,117089180
2017,21,117089257
2017,21,117090604
2017,21,117090692
2017,21,117090720
2017,21,117091157
2017,21,117091366
2017,21,117091548
2017,21,117092009
2017,21,117092078
2017,21,117092387
2017,21,117092945
2017,21,117093222
2017,21,117093584
2017,21,117093742
2017,21,117093948
2017,21,117094280
2017,21,117095059
2017,21,117095185
2017,21,117095267
2017,21,117095387
2017,21,117096061
2017,21,117096112
2017,21,117097287
2017,21,117097601
2017,21,117097947
2017,21,117098271
2017,21,117098585
2017,21,117098839
2017,21,117099044
2017,21,117099398
2017,21,117099457
2017,21,117099626
2017,21,117099632
2017,21,117100048
2017,21,117100124
2017,21,117100277
2017,21,117100290
2017,21,117100465
2017,21,117100495
2017,21,117100804
2017,21,117101099
2017,21,117101127
2017,21,117101633
2017,21,117101666
2017,21,117101665
2017,21,117101767
2017,21,117101763
2017,21,117101803
2017,21,117101824
2017,21,117101851
2017,21,117101861
2017,21,117101869
2017,21,117101859
2017,21,117102002
2017,21,117102004
2017,21,117102241
2017,21,117102418
2017,21,117102482
2017,21,117102537
2017,21,117102576
2017,21,117102651
2017,21,117102674
2017,21,117102714
2017,21,117102715
2017,21,117102764
2017,21,117102767
