"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,103417190,4
2017,103418197,1
2017,103418961,4
2017,103419093,5
2017,103419495,5
2017,103422305,5
2017,103423366,5
2017,103423358,5
2017,103423596,4
2017,103045719,5
2017,103045777,4
2017,103045913,5
2017,103046318,4
2017,103047634,4
2017,103047936,4
2017,103048781,5
2017,103048783,5
2017,103049464,4
2017,103050400,5
2017,103051400,4
2017,103052836,4
2017,103053831,5
2017,103053833,5
2017,103053874,4
2017,103053941,4
2017,103055205,4
2017,103056068,5
2017,103057087,4
2017,103057182,5
2017,103057289,5
2017,103057370,4
2017,103057548,4
2017,103058579,4
2017,103058882,4
2017,103060256,5
2017,103061711,6
2017,103062342,4
2017,103062906,4
2017,103064165,5
2017,103064968,4
2017,103065297,5
2017,103067452,4
2017,103069199,5
2017,103075789,4
2017,103076170,4
2017,103076264,5
2017,103077644,5
2017,103078434,5
2017,103821425,4
2017,103821938,4
2017,103822829,4
2017,103823464,5
2017,103824078,5
2017,103826175,4
2017,103826238,5
2017,103827181,5
2017,103828794,4
2017,103829413,5
2017,103829582,5
2017,103830009,5
2017,103830779,5
2017,103833952,5
2017,103834952,5
2017,103835539,4
2017,103835621,4
2017,103836024,4
2017,103836253,4
2017,103836439,4
2017,103837164,5
2017,103838106,4
2017,103838200,5
2017,103838215,5
2017,103838226,4
2017,103840783,4
2017,103841239,5
2017,103046433,4
2017,103047945,4
2017,103048584,5
2017,103048588,5
2017,103048658,2
2017,103048752,5
2017,103048757,5
2017,103049341,4
2017,103049352,4
2017,103049527,5
2017,103049758,5
2017,103051898,5
2017,103052320,5
2017,103053060,4
2017,103053069,4
2017,103053578,4
2017,103053917,5
2017,103055357,5
2017,103055364,5
2017,103055362,5
2017,103055886,5
2017,103056648,4
2017,103057413,5
2017,103058525,5
2017,103058922,5
2017,103059422,5
2017,103060148,5
2017,103062269,5
2017,103062390,4
2017,103062396,4
2017,103063120,4
2017,103063795,5
2017,103066345,5
2017,103066568,4
2017,103066852,5
2017,103067409,5
2017,103068738,4
2017,103070295,4
2017,103070351,4
2017,103070346,4
2017,103070357,4
2017,103073797,5
2017,103077674,5
2017,103077965,4
2017,103079240,5
2017,103079393,4
2017,103079389,4
2017,103081868,4
2017,103084022,4
2017,103084463,4
2017,103084466,4
2017,103085864,5
2017,103086559,5
2017,103086925,4
2017,103389449,5
2017,103389729,4
2017,103389796,4
2017,103391052,4
2017,103392508,4
2017,103393974,5
2017,103393972,5
2017,103393959,4
2017,103393963,5
2017,103394944,4
2017,103396737,4
2017,103397042,5
2017,103397502,4
2017,103399444,5
2017,103403492,5
2017,103406105,4
2017,103408550,5
2017,103410269,4
2017,103410831,4
2017,103411620,5
2017,103412876,5
2017,103414377,4
2017,103414426,5
2017,103419856,4
2017,103419858,4
2017,103420275,4
2017,103421871,4
2017,103423767,4
2017,103425672,4
2017,103426149,4
2017,103045786,5
2017,103046001,6
2017,103047366,4
2017,103047950,5
2017,103048156,5
2017,103048459,5
2017,103048741,5
2017,103049606,5
2017,103053417,5
2017,103054039,5
2017,103054037,5
2017,103054465,4
2017,103057284,5
2017,103058781,5
2017,103068256,5
2017,103068264,4
2017,103068642,4
2017,103069365,3
2017,103070174,2
2017,103071919,4
2017,103075712,4
2017,103075875,5
2017,103077798,5
2017,103078324,4
2017,103079897,4
2017,103079905,4
2017,103080411,4
2017,103082812,5
2017,103083309,4
2017,103084485,5
2017,103084722,5
2017,103085837,4
2017,103086034,4
2017,103086363,5
2017,103086356,5
2017,103425132,4
2017,103425156,4
2017,103425175,5
2017,103425365,4
2017,103425441,1
2017,103425869,5
2017,103425874,5
2017,103425950,4
2017,101312742,5
2017,101312882,4
2017,101313764,4
2017,101313811,4
2017,101316485,5
2017,101317827,5
2017,101318290,5
2017,101309172,4
2017,101311251,5
2017,101311639,5
2017,101312238,4
2017,101313480,4
2017,101314393,5
2017,101314720,5
2017,101315320,4
2017,101318166,4
2017,101318336,4
2017,103385161,5
2017,103385823,5
2017,103385890,4
2017,101294730,4
2017,101295585,5
2017,101295756,4
2017,101295762,5
2017,101295848,5
2017,101296396,4
2017,101296400,4
2017,101297335,4
2017,101297548,4
2017,101299272,4
2017,101300646,4
2017,101305864,5
2017,101308378,5
2017,101309401,5
2017,101309405,5
2017,101309481,4
2017,101309484,4
2017,101309843,4
2017,101312134,5
2017,101312303,5
2017,101313281,4
2017,101313799,4
2017,101314435,5
2017,101314719,5
2017,101315311,4
2017,101316030,5
2017,101316021,4
2017,101316339,4
2017,101317086,5
2017,101317157,4
2017,101317207,5
2017,101317533,4
2017,101318623,5
2017,102628899,5
2017,102631512,5
2017,102632183,4
2017,102639855,5
2017,102642323,1
2017,102642323,3
2017,102643951,5
2017,102644136,5
2017,102645182,2
2017,102645182,8
2017,102645827,5
2017,102646278,4
2017,102646978,5
2017,102648331,5
2017,102648357,5
2017,102648342,5
2017,102648325,5
2017,102648348,5
2017,102648320,5
2017,102648365,5
2017,102648335,4
2017,102648545,4
2017,102648852,6
2017,102649011,4
2017,102649092,5
2017,102649191,5
2017,102650457,5
2017,102650517,5
2017,102651598,4
2017,102651625,4
2017,102652720,4
2017,102652713,4
2017,102652818,5
2017,102652829,5
2017,102653228,5
2017,102653432,5
2017,102653444,4
2017,102653727,5
2017,102653733,5
2017,102653821,5
2017,102654190,4
2017,102654232,4
2017,101295857,4
2017,101296415,5
2017,101297543,5
2017,101297897,5
2017,101297898,5
2017,101298462,5
2017,101299019,4
2017,101301473,4
2017,101303214,5
2017,101304693,5
2017,101304698,4
2017,101305065,5
2017,101306730,1
2017,101306723,4
2017,101309217,4
2017,101310673,4
2017,101311039,5
2017,101312262,5
2017,101312323,5
2017,101312714,4
2017,101314406,4
2017,101314731,4
2017,101315471,5
2017,101315778,5
2017,101317141,5
2017,101317420,4
2017,101317531,5
2017,101317522,5
2017,101317870,4
2017,101317870,2
2017,101318315,5
2017,101313853,4
2017,101317146,5
2017,101317259,4
2017,101317425,5
2017,101317453,4
2017,101318346,4
2017,101296121,4
2017,101296371,4
2017,101296904,4
2017,101297310,4
2017,101297419,4
2017,101298041,5
2017,101298038,5
2017,101298043,5
2017,101298046,5
2017,101298506,5
2017,101299618,5
2017,101299607,4
2017,101300652,4
2017,101301776,4
2017,101302160,5
2017,101303151,5
2017,101303149,5
2017,101304952,5
2017,101311994,4
2017,101312112,1
2017,101313893,4
2017,101313898,4
2017,101314151,5
2017,101314153,4
2017,101314547,4
2017,101314713,4
2017,101315409,5
2017,101315465,8
2017,101317545,5
2017,101317598,5
2017,103409901,5
2017,103413117,4
2017,103413112,5
2017,103413108,5
2017,103417176,4
2017,103417559,4
2017,103419520,5
2017,103419610,4
2017,103423455,5
2017,103423798,4
2017,103424318,5
2017,103424638,5
2017,103424684,4
2017,103424943,5
2017,103425008,4
2017,103425166,4
2017,103425445,5
2017,103425447,5
2017,103426334,4
2017,101294757,5
2017,101294872,5
2017,101296855,5
2017,101297901,5
2017,101298379,4
2017,101298477,5
2017,101302379,4
2017,101302370,4
2017,101306151,5
2017,101307120,5
2017,101308641,5
2017,101310517,5
2017,101311202,5
2017,101311281,5
2017,101311280,5
2017,101311425,4
2017,101312103,5
2017,101313437,5
2017,101313844,4
2017,101318816,4
2017,101294653,4
2017,101294866,4
2017,101295641,4
2017,101296319,5
2017,101296310,4
2017,101296919,5
2017,101297535,5
2017,101299388,4
2017,101300022,5
2017,101300990,4
2017,101302222,4
2017,101302669,4
2017,101303161,4
2017,101303156,5
2017,101306256,4
2017,102657363,5
2017,102657361,4
2017,102658432,5
2017,102658642,5
2017,102659704,5
2017,102659969,4
2017,102660227,5
2017,102661031,4
2017,102661044,4
2017,102661035,4
2017,102661521,4
2017,102661928,4
2017,102663866,4
2017,102665335,4
2017,102665469,5
2017,102665570,5
2017,102665563,4
2017,101296285,4
2017,101296408,5
2017,101296403,5
2017,101296839,5
2017,101298303,5
2017,101301878,4
2017,101301877,4
2017,101302963,5
2017,101303215,5
2017,101304173,5
2017,101304167,5
2017,101305202,4
2017,101305415,4
2017,101306487,2
2017,101306487,4
2017,101308611,4
2017,101309415,5
2017,101309409,5
2017,101309420,5
2017,101309997,8
2017,101309997,1
2017,101312744,4
2017,101312738,5
2017,101315337,5
2017,101315549,5
2017,101315867,5
2017,101316158,4
2017,101316148,4
2017,101316876,5
2017,101317289,4
2017,101317455,5
2017,103832700,4
2017,103832799,4
2017,103833751,4
2017,103835715,4
2017,103835718,4
2017,103836726,5
2017,103837663,5
2017,103839886,5
2017,103840988,5
2017,103841998,5
2017,103843061,4
2017,103845938,4
2017,103845938,6
2017,103846008,4
2017,103846574,5
2017,103846577,4
2017,103849087,5
2017,103849098,5
2017,103850026,5
2017,103853971,4
2017,103854674,4
2017,103856874,4
2017,103857039,5
2017,103858622,5
2017,103858652,5
2017,103858797,4
2017,103859057,3
2017,103860416,5
2017,103862786,5
2017,103825868,4
2017,103825915,4
2017,103826864,2
2017,103828058,4
2017,103828186,4
2017,103831728,4
2017,103831731,5
2017,103831764,4
2017,103837174,4
2017,101756155,4
2017,101756214,5
2017,101756211,4
2017,101758303,4
2017,101758450,4
2017,101759742,5
2017,101759787,5
2017,101760312,5
2017,101761477,5
2017,101761903,4
2017,101763029,5
2017,101765901,5
2017,101766053,3
2017,101767571,5
2017,101767641,5
2017,101768109,5
2017,101768579,5
2017,101768574,5
2017,101770412,4
2017,101770474,8
2017,101770457,5
2017,101770440,4
2017,101770505,5
2017,101770425,4
2017,101770530,4
2017,101771017,4
2017,101773135,5
2017,101775021,4
2017,101776005,4
2017,101777154,5
2017,101780690,5
2017,101780753,5
2017,101780773,5
2017,101780760,5
2017,101781054,5
2017,101781180,4
2017,101782572,4
2017,101782690,4
2017,101782694,4
2017,101782700,4
2017,101784076,4
2017,101784235,4
2017,101784237,5
2017,101786441,5
2017,101786444,4
2017,101786552,5
2017,101786892,5
2017,101789466,4
2017,101790738,1
2017,101790741,4
2017,101790738,2
2017,101792177,5
2017,101792259,4
2017,101792374,5
2017,101792552,4
2017,101755736,5
2017,101755955,4
2017,101756161,5
2017,101757364,4
2017,101758073,5
2017,101758732,5
2017,101759330,4
2017,101760210,4
2017,101761414,5
2017,101761433,5
2017,101761409,5
2017,101761428,5
2017,101761451,4
2017,101761453,5
2017,101763870,5
2017,101764971,5
2017,101764968,4
2017,101766108,5
2017,101766105,5
2017,101766707,6
2017,101769747,4
2017,101769757,5
2017,101769762,5
2017,101771417,5
2017,101771422,5
2017,101772032,4
2017,101772531,4
2017,101776198,5
2017,101776205,5
2017,101776305,5
2017,101777283,4
2017,101778850,5
2017,101780351,5
2017,101780388,4
2017,101786642,5
2017,101788488,4
2017,101789071,5
2017,101791802,4
2017,101755695,5
2017,101757036,5
2017,101757351,5
2017,101757708,5
2017,101757712,5
2017,101757715,5
2017,101757719,5
2017,101757942,5
2017,101759333,5
2017,101760496,4
2017,101760944,5
2017,101761525,4
2017,101762355,4
2017,101766156,4
2017,101766167,4
2017,101766159,4
2017,101767596,5
2017,101767637,4
2017,101770090,4
2017,101771039,4
2017,101771318,5
2017,101771833,5
2017,101772102,4
2017,101772656,5
2017,101773252,5
2017,101773249,5
2017,101773934,4
2017,101775961,5
2017,101775945,5
2017,101776914,4
2017,101776924,3
2017,101777604,4
2017,101778114,4
2017,101778702,5
2017,101779470,5
2017,101780161,5
2017,101780295,4
2017,101781136,5
2017,101782193,5
2017,101782324,5
2017,101782540,5
2017,101783041,4
2017,101785176,4
2017,101786952,5
2017,101787150,3
2017,101788009,5
2017,101789332,5
2017,101789670,4
2017,101789666,4
2017,101790865,4
2017,101791426,4
2017,101791797,5
2017,101792368,4
2017,101792722,5
2017,101756592,4
2017,101757015,4
2017,101759235,4
2017,101760522,4
2017,101760827,4
2017,101760922,5
2017,101761335,5
2017,101761299,4
2017,101761310,4
2017,101761324,5
2017,101761338,5
2017,101763948,5
2017,101767192,4
2017,101767425,4
2017,101767499,4
2017,101768464,5
2017,101769029,5
2017,101770074,5
2017,101770602,5
2017,101771119,4
2017,101772014,5
2017,101772409,8
2017,101772413,8
2017,101773521,5
2017,101773673,5
2017,101777068,4
2017,101777444,5
2017,101777443,4
2017,101777605,5
2017,101777690,4
2017,101777944,4
2017,101777959,5
2017,101780154,1
2017,101780154,6
2017,101788622,4
2017,101788764,4
2017,101790925,5
2017,101791025,4
2017,101792278,5
2017,101792321,5
2017,101792346,1
2017,101792404,5
2017,101792446,5
2017,101792673,4
2017,101755341,5
2017,101755337,5
2017,101756269,4
2017,101756665,5
2017,101758125,4
2017,101758126,5
2017,101758120,4
2017,101758173,4
2017,101758170,5
2017,101758181,5
2017,101758731,5
2017,101759223,4
2017,101760332,5
2017,101760337,5
2017,101760763,4
2017,101761070,5
2017,101761395,5
2017,101761391,5
2017,101761680,4
2017,101766331,5
2017,101766840,5
2017,101767986,5
2017,101768466,5
2017,101769276,5
2017,101755630,5
2017,101756597,4
2017,101757332,4
2017,101757335,4
2017,101757387,5
2017,101757586,5
2017,101758500,4
2017,101758996,5
2017,101759105,5
2017,101759394,4
2017,101760511,5
2017,101760955,5
2017,101762672,4
2017,101762910,5
2017,101762897,4
2017,101763416,5
2017,101765024,6
2017,101766033,5
2017,101766110,4
2017,101767166,4
2017,101767504,5
2017,101767517,4
2017,101767528,5
2017,101767523,4
2017,101767700,4
2017,101768045,5
2017,101768051,4
2017,101768337,5
2017,101768611,5
2017,101768594,5
2017,101768605,5
2017,101768627,5
2017,101768580,5
2017,101768616,5
2017,101769105,4
2017,101769292,5
2017,101769315,5
2017,101769459,5
2017,101769866,5
2017,101769910,5
2017,101770087,5
2017,101770308,4
2017,101770670,5
2017,101770665,5
2017,101771038,5
2017,101771146,4
2017,101771154,4
2017,101772416,5
2017,101772547,4
2017,101773168,5
2017,101773616,5
2017,101773811,2
2017,101773819,5
2017,101773811,4
2017,101773977,5
2017,101774921,4
2017,101775926,5
2017,101776158,5
2017,101776509,5
2017,101777258,5
2017,101777329,5
2017,101777661,4
2017,101777671,5
2017,101777759,4
2017,101778373,5
2017,101778491,4
2017,101778568,4
2017,101778712,1
2017,101778712,3
2017,101778712,6
2017,101778712,8
2017,101779396,4
2017,101780091,5
2017,101780243,4
2017,101780246,4
2017,101780374,5
2017,101781340,4
2017,101781460,4
2017,101781679,4
2017,101781678,4
2017,101782306,5
2017,101782687,4
2017,101783723,4
2017,101783841,4
2017,101783841,3
2017,101785048,4
2017,101787584,4
2017,101787735,5
2017,101787956,2
2017,101787956,4
2017,101788939,4
2017,101789045,4
2017,101789218,5
2017,101790897,5
2017,101790895,4
2017,101791073,4
2017,101792130,5
2017,101792232,5
2017,101792228,2
2017,101792279,4
2017,101792363,4
2017,101792380,4
2017,101792473,4
2017,101792539,4
2017,101792577,4
2017,101792630,4
2017,101793349,4
2017,101793660,5
2017,101794508,4
2017,101759414,4
2017,101759779,4
2017,101760506,4
2017,101762923,5
2017,101762926,4
2017,101764218,4
2017,101766698,5
2017,101767153,5
2017,101767971,5
2017,101768096,5
2017,101769053,4
2017,101770607,4
2017,101770666,4
2017,101771858,5
2017,101772582,5
2017,101773624,5
2017,101774105,5
2017,101774537,4
2017,101777648,4
2017,101777650,4
2017,101778164,6
2017,101778596,4
2017,101779483,4
2017,101779645,4
2017,101780195,5
2017,101780622,4
2017,101787368,4
2017,101789732,5
2017,101791150,4
2017,101791156,4
2017,101792223,5
2017,101792229,5
2017,101792900,5
2017,101792906,5
2017,101794917,4
2017,101794924,4
2017,103821255,5
2017,103823203,5
2017,103823380,8
2017,103823380,6
2017,103823380,3
2017,103823997,4
2017,103824862,4
2017,103824866,4
2017,103825745,5
2017,103825785,4
2017,103825777,4
2017,103829821,5
2017,103833246,4
2017,103833246,3
2017,103833246,8
2017,103834373,4
2017,103834359,4
2017,103835987,5
2017,103836496,5
2017,103837132,4
2017,103838690,5
2017,103839351,5
2017,103839374,5
2017,103840800,5
2017,103840809,4
2017,103840797,5
2017,103843183,4
2017,103843731,5
2017,103844482,5
2017,103845649,6
2017,103847512,2
2017,103847512,4
2017,103850407,4
2017,103850610,4
2017,103851724,4
2017,103851979,4
2017,103852309,4
2017,103852303,4
2017,103853037,4
2017,103853820,5
2017,103855491,5
2017,103856357,4
2017,103857662,5
2017,103857754,5
2017,103857804,3
2017,103857804,8
2017,103858590,1
2017,103858590,4
2017,103858587,2
2017,103858587,6
2017,103862778,5
2017,103863825,4
2017,103863838,4
2017,103866746,4
2017,103867085,4
2017,103868198,4
2017,103869280,5
2017,103869304,5
2017,103869629,5
2017,103048679,5
2017,101755672,5
2017,101755666,5
2017,101755674,5
2017,101755735,5
2017,101757395,5
2017,101758187,4
2017,101758880,2
2017,101758880,6
2017,101759628,4
2017,101760007,4
2017,101760877,4
2017,101763346,4
2017,101763338,4
2017,101765989,4
2017,101765996,4
2017,101766365,5
2017,101766479,5
2017,101766690,5
2017,101768824,4
2017,101768870,5
2017,101770167,4
2017,101770671,4
2017,101772263,4
2017,101772288,4
2017,101772304,4
2017,101772296,4
2017,101773562,5
2017,101775741,4
2017,101776376,4
2017,101777228,4
2017,101777348,5
2017,101777791,5
2017,101779400,4
2017,101781777,5
2017,101782323,5
2017,101782610,5
2017,101783650,5
2017,101783991,5
2017,101784099,4
2017,101786382,2
2017,101787024,6
2017,101789346,5
2017,101792154,4
2017,101792681,4
2017,101793334,4
2017,101755299,5
2017,101755395,4
2017,101755717,5
2017,101756314,4
2017,101757106,4
2017,101757400,5
2017,101757397,4
2017,101757398,5
2017,101758132,4
2017,101759804,5
2017,101759841,5
2017,101760719,5
2017,101763134,4
2017,101765909,4
2017,101765907,5
2017,101766881,4
2017,101789342,1
2017,101790997,5
2017,101791793,5
2017,101792285,4
2017,101792410,4
2017,101792525,4
2017,101792602,6
2017,101756263,5
2017,101757358,5
2017,101757964,4
2017,101757976,4
2017,101758115,4
2017,101758445,4
2017,101758619,4
2017,101759429,5
2017,101759904,5
2017,101760197,4
2017,101766131,4
2017,101766687,5
2017,101766856,4
2017,101767974,4
2017,101767975,4
2017,101767985,4
2017,101770007,4
2017,101770630,4
2017,101771629,4
2017,101772397,5
2017,101774685,5
2017,101774716,4
2017,101775045,4
2017,101776150,4
2017,101776447,4
2017,101776947,5
2017,101777422,4
2017,101777520,4
2017,101777596,4
2017,101777744,5
2017,101777753,5
2017,101777991,4
2017,101778713,5
2017,101781312,4
2017,101782280,4
2017,101782269,5
2017,101782721,4
2017,101783481,4
2017,101784159,4
2017,101784182,4
2017,101784256,4
2017,101784891,5
2017,101785213,5
2017,101785219,4
2017,101789386,5
2017,101789392,5
2017,101789837,5
2017,101791281,4
2017,101792194,5
2017,101792618,5
2017,101793936,5
2017,101755260,4
2017,101755504,5
2017,101758004,4
2017,101759848,5
2017,101759986,5
2017,101760954,4
2017,101761898,4
2017,101762723,5
2017,101766055,5
2017,101766324,5
2017,101766617,4
2017,101768811,5
2017,101768993,4
2017,101769702,5
2017,101770165,4
2017,101774258,5
2017,101776087,5
2017,101777197,4
2017,101777374,5
2017,101777394,5
2017,101778389,5
2017,101778382,5
2017,101778848,5
2017,101780365,4
2017,101782179,5
2017,101782327,5
2017,101782336,4
2017,101786886,5
2017,101787913,5
2017,101788781,5
2017,101788846,5
2017,101792272,5
2017,101792274,5
2017,101792416,5
2017,101794480,5
2017,101757356,5
2017,101758031,4
2017,101758038,5
2017,101758040,5
2017,101758036,5
2017,101758104,4
2017,101758127,4
2017,101758639,4
2017,101759035,6
2017,101760956,4
2017,101760982,6
2017,101760989,4
2017,101761746,4
2017,101762475,4
2017,101765991,4
2017,101765985,4
2017,101766346,5
2017,101766681,5
2017,101768090,5
2017,101769026,5
2017,101769716,4
2017,101769748,5
2017,101770008,4
2017,101771011,8
2017,101771232,5
2017,101771575,4
2017,101772594,4
2017,101774990,4
2017,101774994,4
2017,101775520,5
2017,101780641,4
2017,101780646,5
2017,101780825,5
2017,101780816,5
2017,101781731,4
2017,101782752,4
2017,101785132,4
2017,101785630,5
2017,101785859,4
2017,101787072,4
2017,101787674,5
2017,101788204,5
2017,101789272,5
2017,101789439,5
2017,101791161,5
2017,101791447,5
2017,101791807,4
2017,101792117,5
2017,101792143,5
2017,101792343,4
2017,101793299,4
2017,101793930,5
2017,101795542,5
2017,101755725,4
2017,101755723,4
2017,101758137,4
2017,101758137,1
2017,101758137,2
2017,101758289,5
2017,101758607,1
2017,101758935,4
2017,101759656,4
2017,101759814,5
2017,101759801,4
2017,101759993,5
2017,101760325,4
2017,101761334,5
2017,101762063,7
2017,101762194,5
2017,101762747,5
2017,101763480,5
2017,101764503,5
2017,101766284,4
2017,101766655,4
2017,101766686,5
2017,101766702,5
2017,101767092,5
2017,101768471,4
2017,101769028,5
2017,101769039,5
2017,101769447,4
2017,101769769,5
2017,101769765,5
2017,101770360,4
2017,101772437,5
2017,101773933,5
2017,101773971,4
2017,101774091,5
2017,101774876,5
2017,101775012,5
2017,101775152,4
2017,101776167,4
2017,101776445,4
2017,101776495,5
2017,101777445,4
2017,101777455,5
2017,101777458,5
2017,101777545,4
2017,101777697,5
2017,101777945,4
2017,101777984,4
2017,101778332,5
2017,101778522,4
2017,101778674,4
2017,101778783,4
2017,101779449,4
2017,101782243,4
2017,101782728,5
2017,101782913,5
2017,101783417,8
2017,101784151,4
2017,101784883,4
2017,101785619,4
2017,101786976,5
2017,101786974,4
2017,101787095,4
2017,101787671,5
2017,101787767,4
2017,101787823,4
2017,101787985,5
2017,101788982,4
2017,101789229,5
2017,101789463,5
2017,101789786,4
2017,101789840,4
2017,101790292,4
2017,101791914,5
2017,101792149,4
2017,101792158,4
2017,101792159,4
2017,101792171,5
2017,101792319,4
2017,101792349,5
2017,101792355,5
2017,101792537,4
2017,101792565,4
2017,101793253,5
2017,101794052,1
2017,101794402,5
2017,101795300,1
2017,101795300,4
2017,101795486,4
2017,103842473,5
2017,103843884,5
2017,103844136,4
2017,103386389,5
2017,103389727,4
2017,103389782,4
2017,103390431,4
2017,103390467,4
2017,103390849,5
2017,105380473,4
2017,105380517,4
2017,105385611,4
2017,105385618,4
2017,105386858,5
2017,105386834,5
2017,105386838,5
2017,105386849,5
2017,105386851,5
2017,105389602,5
2017,105391026,5
2017,105391480,4
2017,105392582,5
2017,105395546,4
2017,105395540,4
2017,105396115,5
2017,105396556,4
2017,105396562,5
2017,105396558,4
2017,105396559,5
2017,105396882,4
2017,105399666,5
2017,105400630,4
2017,105402056,4
2017,105404040,3
2017,105404163,4
2017,105404596,5
2017,105406653,4
2017,105406802,5
2017,105407483,5
2017,105407905,4
2017,105411925,4
2017,105413410,4
2017,105413889,5
2017,105415115,5
2017,105415338,5
2017,105415510,5
2017,105415593,5
2017,105415798,4
2017,105418142,5
2017,105418904,5
2017,105419057,4
2017,105419064,4
2017,106298183,5
2017,106298186,5
2017,106299393,4
2017,106299519,4
2017,106299519,8
2017,106299753,5
2017,106301111,5
2017,106303409,5
2017,106303651,5
2017,106304660,4
2017,106305127,5
2017,106305134,5
2017,106305985,4
2017,106306084,4
2017,106306242,5
2017,106306740,5
2017,106307213,4
2017,106309589,5
2017,106310352,4
2017,106310412,5
2017,106310423,5
2017,106311691,5
2017,106312518,5
2017,106312737,4
2017,106313169,4
2017,106313186,4
2017,106314522,1
2017,106316011,4
2017,105373169,5
2017,105373233,4
2017,105374616,4
2017,105376503,5
2017,105378174,5
2017,105378233,4
2017,105379726,4
2017,105382682,4
2017,105382682,2
2017,105382684,4
2017,105386850,5
2017,105387974,4
2017,105388644,4
2017,105390215,6
2017,105390219,5
2017,105391243,4
2017,105392351,5
2017,105392347,4
2017,105392350,4
2017,105392433,3
2017,105392681,5
2017,105392690,5
2017,105392832,5
2017,105395423,5
2017,105395401,5
2017,105395416,5
2017,105395410,5
2017,105395408,5
2017,105395398,4
2017,105395792,4
2017,105395917,5
2017,105395912,5
2017,105396646,5
2017,105397002,5
2017,105397366,5
2017,105397390,5
2017,105397386,4
2017,105399344,5
2017,105400140,5
2017,105400255,4
2017,105401967,5
2017,105402699,4
2017,105404202,5
2017,105404264,4
2017,105411965,5
2017,105416044,5
2017,105416257,5
2017,105418143,4
2017,105418536,4
2017,105419149,5
2017,105419271,5
2017,105419263,5
2017,106749906,4
2017,106754334,5
2017,105373783,6
2017,105374013,5
2017,105374092,5
2017,105377650,5
2017,105378168,5
2017,105380462,4
2017,105385818,4
2017,105386873,5
2017,105388590,4
2017,105390188,5
2017,105390358,4
2017,105391083,5
2017,106285251,4
2017,106285481,4
2017,106287192,4
2017,106287331,5
2017,106287491,4
2017,106287983,4
2017,106287992,4
2017,106288027,5
2017,106288842,4
2017,106289793,5
2017,106290320,5
2017,106290354,4
2017,106291959,5
2017,106293184,5
2017,106283745,5
2017,106284334,4
2017,106285301,4
2017,106285338,5
2017,106285955,4
2017,106287557,5
2017,106288032,4
2017,106290215,4
2017,106292885,5
2017,106293165,5
2017,106293459,6
2017,106293459,2
2017,106293459,4
2017,106293561,4
2017,106297573,4
2017,106298236,5
2017,106298474,5
2017,106298709,4
2017,106299093,4
2017,106299594,5
2017,106301140,4
2017,106301838,5
2017,106303204,4
2017,106303647,5
2017,106303787,5
2017,106303783,4
2017,106303795,5
2017,106303791,5
2017,106303794,5
2017,106305506,4
2017,106307265,5
2017,106308633,4
2017,106309598,5
2017,106309620,5
2017,106310029,4
2017,106313305,5
2017,106314473,5
2017,106315726,4
2017,106315849,5
2017,106316835,4
2017,106318663,5
2017,106743388,5
2017,106744899,4
2017,106746219,4
2017,106748328,5
2017,106750292,4
2017,106753168,5
2017,105372047,4
2017,105372457,5
2017,105373857,5
2017,105375049,4
2017,105375585,5
2017,105376102,6
2017,105376516,4
2017,105376786,5
2017,105377081,4
2017,105378162,4
2017,105378402,5
2017,105379555,5
2017,105381911,4
2017,105382701,4
2017,105383790,5
2017,105386071,4
2017,105386061,4
2017,105386634,4
2017,105387715,5
2017,105387935,4
2017,105388028,5
2017,105388682,5
2017,105389686,5
2017,105390263,5
2017,105390255,5
2017,105390363,4
2017,105391508,4
2017,105391804,5
2017,105392792,5
2017,105392812,5
2017,105394739,4
2017,105394875,4
2017,105395879,4
2017,105395988,4
2017,105396018,5
2017,105396540,5
2017,105396510,5
2017,105396568,4
2017,105396603,5
2017,105396642,5
2017,105396842,4
2017,105396855,5
2017,105396911,4
2017,105396922,4
2017,105396965,5
2017,105396967,5
2017,105397617,4
2017,105397759,4
2017,105398250,5
2017,105398680,4
2017,105398834,5
2017,105399032,5
2017,105399808,4
2017,105400078,4
2017,105400732,4
2017,105401564,4
2017,105402645,5
2017,105402047,5
2017,105402054,4
2017,105402057,5
2017,105402532,5
2017,105402799,5
2017,105404310,4
2017,105404199,4
2017,105403843,4
2017,105404217,4
2017,105404368,4
2017,105404404,5
2017,105405193,2
2017,105406738,5
2017,105406945,4
2017,105408141,5
2017,105409207,5
2017,105410362,5
2017,105410507,4
2017,105410512,4
2017,105396673,4
2017,105396673,2
2017,105396680,5
2017,105397202,4
2017,105397200,5
2017,105398216,4
2017,105399753,5
2017,105404132,4
2017,105404194,4
2017,105404266,5
2017,105404273,5
2017,105404285,5
2017,105404269,5
2017,105404293,5
2017,105404289,5
2017,105404279,5
2017,105404772,5
2017,105405437,5
2017,105405580,4
2017,105405682,1
2017,105405690,4
2017,105405682,3
2017,105406627,4
2017,105406940,5
2017,105409483,5
2017,105409739,5
2017,105410657,4
2017,105411131,5
2017,105411128,5
2017,105411120,4
2017,105411936,4
2017,105413426,4
2017,105414691,4
2017,105416129,4
2017,105419059,5
2017,105419560,5
2017,105419851,5
2017,106296198,4
2017,106296206,4
2017,106296779,5
2017,106296814,4
2017,106297190,5
2017,106298675,5
2017,106299069,4
2017,106299363,5
2017,106299546,5
2017,106299740,5
2017,106302039,5
2017,106303340,4
