"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,4,114981202
2017,4,114981342
2017,4,114981424
2017,4,114981453
2017,4,114981554
2017,4,114981675
2017,4,114981710
2017,4,114981716
2017,4,114981879
2017,4,114981894
2017,4,114981917
2017,3,114981941
2017,4,114981971
2017,4,114982029
2017,4,114982023
2017,4,114982321
2017,4,112559296
2017,4,112559581
2017,4,112559729
2017,1,112563582
2017,4,112564669
2017,4,112566325
2017,4,112567192
2017,4,112570751
2017,1,112570780
2017,4,112576701
2017,4,112578779
2017,4,112579009
2017,4,112579051
2017,4,112579055
2017,4,112579477
2017,4,112580396
2017,3,112583238
2017,4,112583441
2017,4,116739169
2017,4,116739249
2017,4,116739295
2017,3,116739364
2017,4,116739397
2017,4,116739429
2017,4,116739431
2017,4,116739592
2017,1,116739804
2017,4,116740001
2017,4,116740262
2017,4,116740261
2017,4,116740442
2017,3,116740521
2017,4,116740707
2017,4,116740973
2017,3,116741207
2017,4,116741232
2017,3,116741394
2017,4,116741564
2017,4,116741854
2017,4,116741979
2017,4,116742018
2017,4,116742046
2017,4,116742152
2017,4,116742155
2017,4,116742684
2017,4,116742682
2017,4,116742700
2017,4,116743371
2017,4,116743524
2017,4,116743665
2017,4,116744420
2017,4,116744738
2017,4,116768097
2017,4,116768252
2017,4,116768316
2017,4,116768368
2017,4,116768527
2017,4,116768657
2017,4,116768768
2017,4,116768819
2017,4,116768883
2017,4,116769929
2017,4,116769936
2017,4,116770076
2017,4,116770391
2017,4,116770624
2017,4,116770735
2017,4,116770968
2017,4,116771104
2017,3,116771482
2017,4,112552664
2017,4,112553966
2017,4,112554121
2017,4,112555470
2017,4,116729290
2017,4,116729324
2017,4,116729349
2017,3,116729378
2017,4,116729439
2017,3,116729527
2017,3,116729530
2017,3,116729529
2017,4,116729588
2017,4,116729692
2017,1,116729722
2017,3,116729722
2017,3,116729844
2017,1,116729918
2017,4,116730142
2017,4,116730253
2017,4,116730493
2017,4,116731162
2017,4,116731267
2017,4,116731398
2017,4,116731469
2017,4,116731523
2017,4,116731657
2017,4,116731682
2017,4,116731704
2017,4,116732262
2017,3,116732348
2017,3,116732525
2017,4,116732550
2017,4,116732586
2017,3,116732658
2017,4,116732980
2017,4,113128271
2017,4,113128672
2017,4,113129713
2017,4,113130343
2017,4,113131964
2017,4,113132138
2017,4,113132857
2017,4,113132883
2017,4,113134069
2017,4,113134071
2017,4,113134833
2017,4,113134927
2017,4,113135297
2017,4,113135502
2017,4,113136716
2017,4,113136835
2017,4,113137208
2017,4,113139370
2017,4,113139375
2017,4,113139717
2017,1,113140345
2017,4,113140363
2017,1,113142384
2017,3,113142463
2017,3,113142467
2017,4,113142928
2017,4,113146154
2017,4,113146385
2017,4,113146471
2017,4,114984990
2017,4,114985017
2017,4,114985175
2017,4,113150910
2017,4,113150908
2017,4,113151448
2017,4,113151924
2017,1,113151996
2017,4,113152895
2017,3,113154014
2017,3,113154016
2017,4,114985358
2017,1,114985390
2017,3,116307178
2017,3,116307384
2017,4,116307457
2017,4,116307449
2017,3,116307662
2017,3,116307661
2017,4,116307682
2017,4,116307739
2017,4,116307746
2017,4,116307752
2017,4,116307762
2017,4,116307773
2017,4,116307771
2017,4,116307792
2017,3,116307776
2017,1,116307801
2017,1,116307804
2017,3,116307804
2017,1,116307799
2017,4,116307951
2017,4,116307972
2017,4,116307991
2017,4,116308001
2017,4,116308012
2017,4,116308011
2017,4,116308014
2017,4,116308085
2017,4,116308087
2017,4,116308137
2017,1,116308148
2017,4,116308151
2017,4,116308172
2017,4,116308218
2017,4,116308250
2017,4,116308251
2017,4,116308368
2017,4,116308590
2017,1,116308638
2017,1,116308636
2017,4,116308672
2017,4,116308677
2017,4,116308712
2017,4,116308705
2017,4,113102922
2017,4,113103265
2017,3,113103910
2017,4,113104067
2017,4,113104302
2017,4,113108076
2017,4,113108107
2017,4,113108145
2017,4,113108208
2017,4,113108255
2017,4,113108560
2017,4,113109137
2017,4,113140217
2017,4,113140216
2017,1,113102477
2017,3,113102477
2017,4,113102661
2017,1,113102868
2017,4,113103238
2017,4,113103350
2017,2,119114611
2017,2,119114777
2017,4,119114861
2017,4,119114986
2017,4,119116089
2017,4,119116278
2017,4,119116108
2017,4,119116146
2017,4,119116689
2017,3,119116931
2017,4,119116944
2017,4,119117168
2017,4,119117228
2017,4,119117291
2017,4,119117303
2017,4,119117435
2017,4,119117430
2017,4,113119078
2017,4,113119084
2017,4,113119736
2017,2,113119998
2017,4,113119999
2017,4,113120499
2017,4,113120773
2017,4,113121267
2017,4,113121305
2017,4,113121299
2017,4,113121492
2017,4,113121589
2017,4,113121625
2017,4,113121965
2017,4,113122060
2017,4,113122302
2017,4,113122422
2017,4,113122501
2017,4,113122533
2017,4,113122872
2017,4,113123351
2017,4,113123542
2017,1,113123759
2017,4,113123969
2017,4,113124088
2017,4,113124594
2017,1,113125170
2017,4,113125714
2017,4,113125730
2017,4,113126897
2017,4,113126898
2017,1,113127605
2017,3,113127641
2017,3,113127638
2017,1,113127710
2017,4,113127953
2017,4,113128235
2017,4,113128636
2017,1,113128863
2017,4,113129431
2017,1,113129732
2017,4,113129853
2017,4,113129851
2017,4,113129965
2017,4,113132088
2017,4,113132234
2017,4,113132257
2017,4,113132264
2017,4,113132262
2017,4,113132356
2017,4,113132463
2017,4,113133020
2017,4,113134162
2017,4,113134763
2017,4,113142940
2017,4,113143028
2017,4,113144879
2017,4,113145624
2017,3,113140828
2017,3,113140825
2017,4,113146171
2017,4,113146247
2017,3,113147927
2017,3,113147931
2017,4,113149466
2017,4,113149606
2017,4,113149717
2017,4,113149808
2017,4,113149888
2017,4,113150804
2017,3,113150852
2017,4,113150927
2017,4,113151442
2017,4,113153189
2017,3,113153941
2017,3,113153944
2017,1,113153096
2017,1,113153215
2017,1,113153217
2017,3,113153931
2017,4,120446853
2017,4,120446912
2017,4,120446931
2017,4,120446892
2017,4,120446991
2017,4,120446997
2017,4,120446994
2017,4,120447475
2017,4,120447535
2017,4,120448062
2017,1,120448165
2017,4,120448155
2017,4,120448687
2017,3,120448632
2017,3,120448633
2017,1,124930585
2017,4,124937445
2017,4,124942982
2017,4,124938152
2017,4,116307108
2017,4,116307144
2017,4,116307221
2017,3,116307415
2017,4,116307669
2017,1,116307719
2017,4,116307760
2017,4,116307834
2017,4,116308163
2017,4,116308230
2017,4,116308312
2017,4,116308424
2017,4,116308513
2017,4,116308786
2017,3,116309195
2017,4,116309623
2017,4,116309715
2017,4,116310110
2017,4,116310109
2017,4,116310204
2017,4,116310206
2017,4,116310351
2017,4,116310390
2017,4,116310969
2017,4,116311157
2017,4,116311454
2017,4,116312003
2017,4,116312464
2017,4,116313452
2017,4,116313870
2017,4,116314063
2017,4,116314966
2017,4,116315397
2017,4,116316900
2017,3,116316958
2017,4,116316964
2017,4,116317192
2017,4,116317196
2017,4,116317234
2017,4,116317257
2017,4,116317317
2017,3,116317631
2017,3,116317633
2017,4,116317747
2017,4,116317785
2017,4,116317904
2017,4,116318111
2017,4,116318138
2017,4,116318202
2017,4,116318354
2017,4,116318426
2017,4,116318485
2017,4,116319089
2017,4,116319206
2017,4,116319226
2017,4,116319304
2017,4,116319320
2017,4,116319455
2017,4,116319503
2017,4,116319638
2017,4,116319727
2017,1,112570489
2017,4,112570941
2017,4,112570957
2017,4,112571101
2017,3,112571099
2017,4,112571494
2017,4,113623049
2017,4,113623070
2017,4,113623145
2017,4,113623150
2017,4,118332628
2017,3,118332527
2017,4,118333245
2017,4,118333243
2017,4,118333581
2017,4,118334843
2017,4,118335025
2017,1,118335062
2017,4,118335501
2017,4,118336523
2017,4,118336832
2017,4,118336825
2017,4,118336827
2017,4,118337261
2017,4,118337445
2017,4,118337857
2017,4,118338237
2017,4,118338263
2017,4,118338264
2017,4,118338260
2017,3,118338325
2017,3,118338311
2017,4,118338475
2017,4,118346662
2017,4,118346833
2017,4,118347181
2017,4,118347301
2017,4,118347397
2017,4,118347704
2017,4,118347699
2017,3,118347831
2017,1,118348428
2017,3,118348428
2017,1,118348425
2017,3,118348425
2017,4,118348815
2017,3,118348935
2017,4,118349177
2017,4,118349183
2017,3,118349737
2017,3,118349736
2017,4,118350037
2017,4,118350091
2017,4,116341835
2017,4,116342206
2017,4,116342547
2017,4,116342735
2017,3,116342814
2017,1,116342948
2017,4,116342997
2017,4,116342998
2017,4,116343463
2017,4,116343505
2017,4,116343504
2017,4,116343553
2017,4,116343610
2017,4,116343692
2017,4,116343734
2017,4,116343761
2017,4,116343772
2017,4,116344127
2017,4,116344170
2017,4,116344792
2017,4,116345015
2017,4,116345136
2017,4,116345274
2017,4,116347890
2017,4,116348052
2017,4,116348130
2017,4,116348205
2017,4,116348293
2017,4,116348324
2017,4,116348772
2017,4,116348827
2017,4,116307246
2017,3,116307405
2017,4,116307671
2017,4,116307700
2017,4,116307740
2017,4,116307808
2017,4,116308101
2017,4,116308149
2017,4,116308150
2017,4,116308227
2017,4,116308452
2017,4,116308749
2017,4,116309174
2017,4,116309372
2017,3,116310034
2017,3,116310033
2017,3,116310164
2017,3,116310162
2017,3,116310158
2017,3,116310160
2017,4,116310415
2017,4,116310520
2017,4,116310577
2017,4,116310932
2017,4,116310971
2017,4,116311076
2017,4,116311098
2017,3,116311686
2017,4,116311739
2017,4,116312039
2017,4,116312342
2017,4,116312380
2017,3,116312719
2017,4,116313283
2017,4,116314195
2017,4,116314209
2017,4,116315377
2017,4,116315581
2017,2,116315620
2017,4,116315826
2017,4,116315983
2017,4,116316108
2017,2,116316284
2017,4,116316430
2017,4,116316633
2017,4,116316636
2017,3,116316712
2017,1,116316721
2017,3,116316721
2017,1,116316723
2017,3,116316723
2017,4,116316764
2017,4,116316791
2017,4,116316813
2017,4,116316921
2017,2,116317162
2017,2,116317210
2017,4,116317367
2017,4,116317557
2017,1,116317812
2017,3,116317812
2017,1,116317809
2017,3,116317809
2017,3,116318058
2017,4,116318242
2017,4,116755688
2017,2,116755918
2017,4,116756130
2017,3,116756269
2017,4,116756274
2017,3,116757220
2017,4,116757281
2017,1,116757313
2017,4,116757570
2017,4,116757647
2017,3,116758151
2017,3,116758152
2017,4,116758420
2017,1,119111804
2017,4,119112250
2017,4,119112345
2017,3,119112603
2017,3,119112609
2017,4,119112894
2017,4,119112991
2017,3,119113234
2017,3,119113235
2017,4,119113347
2017,4,119113392
2017,4,119113672
2017,4,119113777
2017,4,119113799
2017,4,119114116
2017,4,119114784
2017,4,119114876
2017,4,119116032
2017,4,119116197
2017,4,119116284
2017,4,119117132
2017,4,119118012
2017,4,119118075
2017,4,119118111
2017,4,120480493
2017,4,119119207
2017,3,119119243
2017,3,119119241
2017,4,119119757
2017,4,119119761
2017,4,119119874
2017,4,119120049
2017,4,119120090
2017,4,119120738
2017,4,119120882
2017,4,119120976
2017,4,119121043
2017,4,119121099
2017,4,119121584
2017,3,119121628
2017,3,119121631
2017,4,119121650
2017,4,119121835
2017,4,119121974
2017,4,119122406
2017,4,119122967
2017,4,119123324
2017,4,119123336
2017,4,119123358
2017,4,119123535
2017,4,119123810
2017,4,119124351
2017,4,119124353
2017,4,119124467
2017,4,119124465
2017,4,119124905
2017,4,119125027
2017,4,119125067
2017,4,119125185
2017,4,119125207
2017,4,119125347
2017,4,119125348
2017,4,119125351
2017,4,119125380
2017,4,119125575
2017,4,119125768
2017,4,119125967
2017,4,119126214
2017,4,119126454
2017,4,119126455
2017,4,119126637
2017,4,119126700
2017,4,119127159
2017,4,119127259
2017,4,119127681
2017,4,119127871
2017,4,119128743
2017,4,119128738
2017,4,119129052
2017,3,119129268
2017,4,119129658
2017,4,119129993
2017,3,119130208
2017,4,116307236
2017,3,116307603
2017,4,116307601
2017,4,116307668
2017,4,116307724
2017,4,116307723
2017,4,116307750
2017,4,116307763
2017,4,116307769
2017,4,116307960
2017,3,116308006
2017,4,116308160
2017,4,116308466
2017,4,118312652
2017,4,118313218
2017,4,118313443
2017,4,118313546
2017,4,118313815
2017,4,118314157
2017,4,118314178
2017,4,118314318
2017,4,118314647
2017,4,118314793
2017,4,118314901
2017,4,118315786
2017,4,118315858
2017,4,118316032
2017,4,118316113
2017,4,118316111
2017,3,118316593
2017,3,118316595
2017,3,118316681
2017,4,118316889
2017,4,118317081
2017,4,118317085
2017,4,118317163
2017,4,118317286
2017,4,118317478
2017,3,118317609
2017,4,118317658
2017,4,118317711
2017,3,118317854
2017,3,118317934
2017,1,118318155
2017,4,118318397
2017,4,118318563
2017,4,118318594
2017,4,118318715
2017,4,118319340
2017,4,118319561
2017,4,118319702
2017,3,118319779
2017,4,118320581
2017,4,119127264
2017,4,119127805
2017,4,119127748
2017,4,119127804
2017,4,119127797
2017,4,119127828
2017,4,119127881
2017,4,119128005
2017,4,119128502
2017,4,119128718
2017,4,119129174
2017,4,119129647
2017,1,119130245
2017,3,119130245
2017,1,119130247
2017,3,119130247
2017,4,118329176
2017,4,118329174
2017,2,118329377
2017,4,118329396
2017,4,118329511
2017,4,118329857
2017,4,118330060
2017,4,118330111
2017,4,118330193
2017,4,118330232
2017,4,118330321
2017,4,118330461
2017,4,118330793
2017,3,118331013
2017,4,118332043
2017,4,118332384
2017,4,118332404
2017,4,118332513
2017,4,118332539
2017,4,118332866
2017,4,118332915
2017,4,118333278
2017,4,118333381
2017,4,118333379
2017,4,118333457
2017,4,118334097
2017,4,118334909
2017,4,118334940
2017,4,118335365
2017,4,118335354
2017,3,118335411
2017,4,118335462
2017,1,118335682
2017,4,118336443
2017,4,118336435
2017,4,118336551
2017,3,118336735
2017,3,118336733
2017,4,118336729
2017,4,118336850
2017,4,118337448
2017,4,118339424
2017,4,118339789
2017,4,118340354
2017,4,118340372
2017,4,118340428
2017,4,118340513
2017,3,118340813
2017,3,118341428
2017,3,118341426
2017,4,118341691
2017,4,118341777
2017,4,117068850
2017,4,117068857
2017,4,117068870
2017,4,117068926
2017,3,117069105
2017,4,117069422
2017,4,117069573
2017,3,117069631
2017,4,117069702
2017,3,117069878
2017,3,117069876
2017,4,117069957
2017,3,117070021
2017,4,117070142
2017,3,117070348
2017,4,117070707
2017,4,117071029
2017,4,118318599
2017,4,118318823
2017,4,118321148
2017,1,118321246
2017,1,118321251
2017,4,118321417
2017,4,118321545
2017,4,118322180
2017,4,118323286
2017,4,118323508
2017,4,118323511
2017,4,118323912
2017,3,118324378
2017,3,118324376
2017,4,118324691
2017,4,118325715
2017,4,118325847
2017,1,118325877
2017,4,118325894
2017,4,118326118
2017,4,118326342
2017,4,118326869
2017,4,118326989
2017,4,118327391
2017,4,118327489
2017,4,118327658
2017,4,118328166
2017,4,118328301
2017,4,118328702
2017,4,118329260
2017,4,118329287
2017,3,118329358
2017,3,118329353
2017,3,118329350
2017,4,118329532
2017,4,118329669
2017,4,118329888
2017,4,118330116
2017,4,118330329
2017,4,118330407
2017,4,118330431
2017,4,118330515
2017,4,118330724
2017,4,118330797
2017,4,118330796
2017,4,118331152
2017,4,120008326
2017,4,120008376
2017,3,120008404
2017,3,120008403
2017,4,120008442
2017,4,120008497
2017,4,120008569
2017,2,120008692
2017,2,120008693
2017,4,120008695
2017,4,120008739
2017,4,120008805
2017,4,120008885
2017,4,120008887
2017,4,120008939
2017,4,120009002
2017,4,120009028
2017,4,120009095
2017,4,118311613
2017,4,118311622
2017,3,118311734
2017,4,118311807
2017,4,118311859
2017,4,118311855
2017,3,118312092
2017,4,118312261
2017,4,118312279
2017,3,118312654
2017,3,118312662
2017,4,118313249
2017,4,118313655
2017,1,118313754
2017,3,118313754
2017,1,118313757
2017,3,118313757
2017,1,118313897
2017,3,118313897
2017,1,118313894
2017,3,118313894
2017,4,118313909
2017,4,118314159
2017,4,118314203
2017,4,118314278
2017,1,118314652
2017,1,118314911
2017,4,118314918
2017,4,118315472
2017,4,118315475
2017,4,118315813
2017,4,118315834
2017,4,118315857
2017,4,118315875
2017,4,118315972
2017,4,118316713
2017,4,118316734
2017,4,118316773
2017,3,118316854
2017,3,118316849
2017,4,118316977
2017,4,118317463
2017,4,118317547
2017,4,118317664
2017,4,118317965
2017,4,118318070
2017,4,118318121
2017,4,118318152
2017,4,118318238
2017,4,118318400
2017,4,118318651
2017,4,118318745
2017,4,118318738
2017,4,118319377
2017,4,118319576
2017,4,118320327
2017,4,118320448
2017,4,118320556
2017,4,118320572
2017,4,118320953
2017,4,118321066
2017,4,118321099
2017,4,118321093
2017,4,118321192
2017,4,118321212
2017,4,118321221
2017,4,118321323
2017,4,118321331
2017,4,118321340
2017,4,118321347
2017,4,118321399
2017,4,118321467
2017,1,118321520
2017,3,118321514
2017,3,118321466
2017,4,118321973
2017,4,118322100
2017,4,118322114
2017,1,118322127
2017,4,118322732
2017,4,118322760
2017,4,118322978
2017,1,118322983
2017,4,118323356
2017,4,118323342
2017,4,118323352
2017,4,118323515
2017,4,118323516
2017,4,118323784
2017,4,118323813
2017,4,118323908
2017,4,118324536
2017,4,118324596
2017,4,118324660
2017,4,118324692
2017,1,118324713
2017,4,118324709
2017,4,118324710
2017,4,118324764
2017,4,118324754
2017,4,118324782
2017,4,118324784
2017,4,118325118
2017,4,118325275
2017,4,118325293
2017,4,118325349
2017,4,118325464
2017,4,118325685
2017,4,118325687
2017,4,118325862
2017,4,118326560
2017,3,118326796
2017,3,118326790
2017,4,118326893
2017,4,120010188
2017,4,118327509
2017,4,118327505
2017,4,118327596
2017,4,118327668
2017,3,118328011
2017,2,118328037
2017,2,118328036
2017,4,118328195
2017,4,118328198
2017,4,120010213
2017,4,118328572
2017,4,118328603
2017,4,118328814
2017,4,118328828
2017,4,118329008
2017,4,118329010
2017,4,118331710
2017,4,118331820
2017,4,120027812
2017,4,118332172
2017,4,118333045
2017,4,118333202
2017,4,118333315
2017,4,118333431
2017,4,120027896
2017,3,118336819
2017,3,118336821
2017,4,118336946
2017,4,118336987
2017,3,120027908
2017,4,118337810
2017,4,118337848
2017,4,118338784
2017,1,118338886
2017,4,118339537
2017,4,120028059
2017,4,120028099
2017,4,118340730
2017,1,120028106
2017,4,118341789
2017,1,118342076
2017,3,118342114
2017,3,118342110
2017,4,118342309
2017,4,118342370
2017,2,118342400
2017,4,118342403
2017,3,118342530
2017,4,120028194
2017,4,118342570
2017,4,118342604
2017,4,118342826
2017,4,118342827
2017,4,120028206
2017,4,118343022
2017,4,120028203
2017,4,120028201
2017,4,120028210
2017,4,118343354
2017,4,120028213
2017,4,120028217
2017,4,118343812
2017,4,118344171
2017,4,118344254
2017,3,118344317
2017,4,118344450
2017,4,118344664
2017,3,118344697
2017,3,118344696
2017,4,118344719
2017,4,120028235
2017,4,120028233
2017,4,118344926
2017,4,118344937
2017,4,120028234
2017,4,118345181
2017,4,120028247
2017,4,120028261
2017,4,120028258
2017,4,118345355
2017,4,118345635
2017,4,118345686
2017,2,118345695
2017,4,118345799
2017,4,118345962
2017,4,118346066
2017,3,118347549
2017,3,118347552
2017,4,118347823
2017,4,120028607
2017,4,120028613
2017,4,120028632
2017,3,118348876
2017,4,118348872
2017,4,118349604
2017,4,118350064
2017,4,118350383
2017,4,118350577
2017,4,120028375
2017,4,120028381
2017,4,118351532
2017,4,118351588
2017,1,118352268
2017,3,118352298
2017,3,118352306
2017,1,118352418
2017,1,118352545
2017,4,118352864
2017,4,118352964
2017,4,118353152
2017,4,120028403
2017,4,120028410
2017,4,118353611
2017,4,118353660
2017,4,120028421
2017,4,118353900
2017,4,118353898
2017,4,118353947
2017,3,118354039
2017,4,118354325
2017,4,118354517
2017,4,118354519
2017,4,118354566
2017,4,118354631
2017,1,118354855
2017,3,118354855
2017,4,118354924
2017,4,118355066
2017,4,118355278
2017,4,118355318
2017,4,118355316
2017,4,118355922
2017,4,118356026
2017,4,118356144
2017,4,118356378
2017,4,118356488
2017,4,118356517
2017,4,118356815
2017,3,120028478
2017,4,118357095
2017,4,120028479
2017,4,118357461
2017,4,118357462
2017,3,118357558
2017,3,118357562
2017,4,118357687
2017,4,118358962
2017,4,118359537
2017,4,118359702
2017,4,118359992
2017,4,118360582
2017,4,118361163
2017,4,118361167
2017,4,118361359
2017,4,118361665
2017,4,120028583
2017,3,120028589
2017,3,120028592
2017,4,120028615
2017,4,118362405
2017,4,120028628
2017,3,120028631
2017,3,120028635
2017,3,120028716
2017,3,120028718
2017,3,120028721
2017,3,120028738
2017,4,120028758
2017,4,120028784
2017,4,120028800
2017,4,120028819
2017,4,116729818
2017,4,116729835
2017,4,116729850
2017,4,116730270
2017,1,116730319
2017,1,116730309
2017,4,116730475
2017,4,116730561
2017,4,116730635
2017,1,116731077
2017,4,116731388
2017,4,116731471
2017,4,116731470
2017,4,116731693
2017,4,116731698
2017,4,116731697
2017,4,116731703
2017,4,116731707
2017,4,116731776
2017,1,116733708
2017,4,116733825
2017,4,116733883
2017,4,116733886
2017,4,116733959
2017,4,116733994
2017,4,116734614
2017,4,116734712
2017,3,116734741
2017,3,116734739
2017,4,116734913
2017,4,116735101
2017,4,116735205
2017,4,116735337
2017,3,116735638
2017,4,116735725
2017,3,116736436
2017,4,116737109
2017,4,116737246
2017,4,116737272
2017,4,116737523
2017,4,116737636
2017,4,116737642
2017,4,116737746
2017,4,116737750
2017,4,116737780
2017,4,116737914
2017,4,116737947
2017,4,116737963
2017,4,116737989
2017,4,116738932
2017,3,116739002
2017,3,116739005
2017,4,116739053
2017,4,116739166
2017,4,116739296
2017,4,116739315
2017,4,116739487
2017,1,116739502
2017,4,116739528
2017,4,116740031
2017,4,116740161
2017,4,116740247
2017,4,116740312
2017,3,116740388
2017,3,116740394
2017,4,116740636
2017,4,116740747
2017,4,116740866
2017,4,116740954
2017,4,116741102
2017,4,116741197
2017,1,116741540
2017,4,116742017
2017,4,116742200
2017,4,116742679
2017,4,116742737
2017,3,116742835
2017,3,116742833
2017,4,116742983
2017,4,116743568
2017,4,116743911
2017,4,116744237
2017,4,116744265
2017,4,116744857
2017,4,116745028
2017,4,116745027
2017,4,116745093
2017,4,116745379
2017,4,116745867
2017,4,116746165
2017,4,116746759
2017,4,116747812
2017,4,116748018
2017,4,116748148
2017,4,116749137
2017,4,116749195
2017,4,116749325
2017,4,116749657
2017,4,116749727
2017,4,116749726
2017,4,116749997
2017,4,116750366
2017,4,116750415
2017,4,116750459
2017,4,116750457
2017,4,118342337
2017,1,118342410
2017,4,118342527
2017,4,118342566
2017,4,118342578
2017,4,118342731
2017,3,118342781
2017,3,118342806
2017,4,118342901
2017,4,118343025
2017,4,118343189
2017,4,119080489
2017,4,119080559
2017,4,119080879
2017,4,119081124
2017,4,119081169
2017,3,119081243
2017,4,119081309
2017,4,119081307
2017,4,119082081
2017,1,119082335
2017,4,119082556
2017,4,119082639
2017,4,119082695
2017,4,119082687
2017,4,119083237
2017,4,119083243
2017,4,119083247
2017,4,119083657
2017,4,119083749
2017,4,119084183
2017,4,119084198
2017,4,114978789
2017,4,114978787
2017,4,114978813
2017,4,114978853
2017,4,114978973
2017,4,114979026
2017,4,114979022
2017,4,114979980
2017,4,114979977
2017,4,114980138
2017,4,114980140
2017,4,114980329
2017,4,114980386
2017,4,114980384
2017,4,114980573
2017,4,114980643
2017,4,114980734
2017,4,114980766
2017,4,114980812
2017,4,114981343
2017,4,114981367
2017,4,114981364
2017,4,114981400
2017,4,114981604
2017,4,114981673
2017,4,114981671
2017,1,114981719
2017,4,114982020
2017,4,114982056
2017,3,114982089
2017,3,114982080
2017,3,114982082
2017,4,114982156
2017,4,114982177
2017,4,114982209
2017,3,114982241
2017,4,114982888
2017,4,114982948
2017,4,114982950
2017,4,114983045
2017,4,114983130
2017,4,114983209
2017,4,114983258
2017,4,114983253
2017,4,114983739
2017,4,114983911
2017,4,114983930
2017,4,114983983
2017,4,114984000
2017,4,114984023
2017,3,114984482
2017,4,114984543
2017,4,114984628
2017,4,114984699
2017,4,114985118
2017,4,114985232
2017,4,114985253
2017,4,114985377
2017,3,114985406
2017,4,114985431
2017,4,114985458
2017,4,114985574
2017,4,114985571
2017,4,114985605
2017,4,114985858
2017,4,114986163
2017,4,114986267
2017,4,114986481
2017,4,114986573
2017,4,114986613
2017,4,114986676
2017,4,114986766
2017,4,114986793
2017,1,114987084
2017,4,114987213
2017,3,114987402
2017,3,114987405
2017,4,114987737
2017,4,114987733
2017,4,114988076
2017,3,114988238
2017,4,114988320
2017,4,114988317
2017,4,114988484
2017,4,114988973
2017,4,114989013
2017,4,114989135
2017,4,114989782
2017,3,114989830
2017,3,114989831
2017,4,114989861
2017,4,114989878
2017,4,114990058
2017,3,114991329
2017,3,114991327
2017,1,114991369
2017,3,114991369
2017,3,114991522
2017,3,114991520
2017,4,114991581
2017,3,114991676
2017,1,114991802
2017,3,114991802
2017,4,116759148
2017,4,116759290
2017,1,116759347
2017,3,116759347
2017,4,116759790
2017,4,116759885
2017,4,116760046
2017,4,116760125
2017,4,116760324
2017,4,116760495
2017,4,116761729
2017,3,116761879
2017,3,116761875
2017,3,116761915
2017,4,116762040
2017,4,116762224
2017,4,116762576
2017,4,116762992
2017,4,116763122
2017,4,116763204
2017,4,116763263
2017,4,116763559
2017,4,116763624
2017,4,116764063
2017,4,116764258
2017,4,116764510
2017,3,116764574
2017,3,116764576
2017,4,116764653
2017,4,116764716
2017,4,116764750
2017,4,116765179
2017,4,116765199
2017,4,116765210
2017,4,116765388
2017,4,116765525
2017,4,116765629
2017,3,116765890
2017,3,116765877
2017,3,116765882
2017,4,116766068
2017,4,116766179
2017,4,116766506
2017,4,116766789
2017,1,116766805
2017,3,116766805
2017,1,116766809
2017,3,116766809
2017,4,116766861
2017,4,116766905
2017,4,116766961
2017,4,116766985
2017,4,116767065
2017,4,116767470
2017,4,116767624
2017,4,116767757
2017,4,116768242
2017,4,116768628
2017,4,116768809
2017,4,116768927
2017,4,116769659
2017,4,116770033
2017,4,116770178
2017,4,116770707
2017,4,116770720
2017,1,116771122
2017,1,116771401
2017,3,116771401
2017,1,116771405
2017,3,116771405
2017,4,116771458
2017,3,116771454
2017,3,118343241
2017,4,118343242
2017,4,118343245
2017,4,118343752
2017,4,118343883
2017,4,118343934
2017,4,118344196
2017,4,118344193
2017,4,118344253
2017,4,118344312
2017,4,118344398
2017,4,118344467
2017,4,118344469
2017,4,118345230
2017,4,118345804
2017,4,118345944
2017,4,118346119
2017,4,118346864
2017,4,118346951
2017,3,118347116
2017,4,118347244
2017,4,118347315
2017,4,118347320
2017,4,118347365
2017,4,118347408
2017,4,118347642
2017,3,118347915
2017,4,118347917
2017,2,118348269
2017,3,118348503
2017,4,118348790
2017,4,118349045
2017,4,118349282
2017,4,118349415
2017,1,118349574
2017,3,118349574
2017,4,118349763
2017,4,118349940
2017,4,118350087
2017,4,118350242
2017,4,118350391
2017,1,118351582
2017,3,118351582
2017,1,118351578
2017,3,118351578
2017,1,118351587
2017,3,118351587
2017,4,118351643
2017,4,118352190
2017,3,120017263
2017,3,120017265
2017,4,118326468
2017,1,118326584
2017,1,118326786
2017,4,118326868
2017,4,118327396
2017,4,117516294
2017,4,117516455
2017,4,117516494
2017,4,117516598
2017,4,117516653
2017,3,117516823
2017,4,116729292
2017,3,117516824
2017,4,117516849
2017,4,116729390
2017,4,116729453
2017,4,117516898
2017,4,116729623
2017,3,117516926
2017,4,116729663
2017,4,116729678
2017,4,117516942
2017,4,116729721
2017,4,116729774
2017,4,116729806
2017,4,117517000
2017,4,116729838
2017,4,116729865
2017,4,117517021
2017,4,116729906
2017,1,117517056
2017,4,116729990
2017,4,116730018
2017,4,117517089
2017,3,117517114
2017,3,117517118
2017,4,117517335
2017,4,117517378
2017,4,117518077
2017,4,117518351
2017,3,116730231
2017,4,117518761
2017,4,117518919
2017,4,117518918
2017,2,117519802
2017,4,117519914
2017,4,117520008
2017,4,117520504
2017,2,117520677
2017,4,117520748
2017,4,117520746
