"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2017,99978606,1,
2017,99442872,1,
2017,99950296,1,
2017,101792229,1,
2017,101298984,6,
2017,104622290,10,
2017,104620748,9,
2017,103836096,9,
2017,104643768,2,
2017,104652622,9,
2017,103417275,9,
2017,104650741,10,
2017,104657782,1,
2017,104645229,1,
2017,103385257,10,
2017,103411658,1,
2017,104653987,2,
2017,105392378,6,
2017,105406602,10,
2017,101291449,10,
2017,101770457,1,
2017,101302985,10,
2017,101773811,6,
2017,101758277,1,
2017,103401048,1,
2017,103401048,6,
2017,101770070,9,
2017,101792194,1,
2017,99484158,1,
2017,100768597,3,
2017,100766795,1,
2017,100772260,1,
2017,100752586,10,
2017,99951098,9,
2017,107529438,9,
2017,101304948,6,
2017,101297606,1,
2017,103051855,1,
2017,101301878,9,
2017,105389995,9,
2017,105390390,9,
2017,105399715,10,
2017,99953417,10,
2017,102641836,1,
2017,102651106,1,
2017,102655417,9,
2017,102658685,9,
2017,100760741,1,
2017,98897724,10,
2017,98902858,1,
2017,103075508,6,
2017,103056729,10,
2017,102629875,10,
2017,103066741,9,
2017,105385438,2,
2017,106309428,3,
2017,103409656,1,
2017,103830643,4,
2017,106729082,1,
2017,106747595,9,
2017,106747595,1,
2017,105393506,1,
2017,100762226,10,
2017,103073775,9,
2017,100769101,9,
2017,100771378,9,
2017,100752914,9,
2017,99957887,3,
2017,103053399,10,
2017,99472985,6,
2017,101759988,10,
2017,101757387,1,
2017,101773448,1,
2017,101773448,6,
2017,101771024,1,
2017,101771567,6,
2017,104631489,1,
2017,103422162,10,
2017,103850605,10,
2017,104656971,1,
2017,104658467,1,
2017,104641435,6,
2017,104642596,1,
2017,103426937,6,
2017,103425197,1,
2017,103401067,1,
2017,103413483,10,
2017,104621321,9,
2017,104626066,1,
2017,104626633,6,
2017,103831140,1,
2017,103415784,1,
2017,103403371,1,
2017,104619979,9,
2017,103052499,1,
2017,106724242,9,
2017,101292686,1,
2017,101288330,6,
2017,103385236,1,
2017,103395009,9,
2017,101291616,6,
2017,101755569,10,
2017,101781678,2,
2017,102634794,9,
2017,102641839,10,
2017,102648521,1,
2017,102649624,1,
2017,101755703,9,
2017,99926881,10,
2017,99443678,6,
2017,100747693,1,
2017,99978559,1,
2017,99924710,1,
2017,105404097,6,
2017,105404097,1,
2017,105394531,1,
2017,101314833,1,
2017,101314833,6,
2017,103047957,1,
2017,101313271,9,
2017,105418889,1,
2017,105390219,10,
2017,105384872,6,
2017,107924887,9,
2017,106288554,1,
2017,102639339,9,
2017,102654072,1,
2017,102654078,1,
2017,102658402,1,
2017,102662628,1,
2017,102662100,10,
2017,103047985,1,
2017,100765075,9,
2017,103071512,1,
2017,103861836,1,
2017,102628259,1,
2017,103057573,9,
2017,106290785,10,
2017,106311830,9,
2017,103408262,10,
2017,103424312,6,
2017,103424633,6,
2017,103829793,8,
2017,106743535,1,
2017,105374259,1,
2017,105405433,9,
2017,106289797,1,
2017,107517267,1,
2017,103057364,6,
2017,99466004,1,
2017,100763422,1,
2017,99984149,1,
2017,103083465,1,
2017,99474087,1,
2017,101783870,9,
2017,101779483,1,
2017,101767517,1,
2017,103850725,10,
2017,106298901,1,
2017,103402618,9,
2017,103402618,1,
2017,104619752,9,
2017,104635809,10,
2017,104652620,1,
2017,103857516,9,
2017,103427815,1,
2017,104625272,1,
2017,104626973,10,
2017,103851021,10,
2017,107519333,11,5
2017,103865216,9,
2017,105377086,1,
2017,106298931,10,
2017,105384891,1,
2017,105372417,10,
2017,105404596,2,
2017,106300485,1,
2017,106313170,1,
2017,101302429,8,
2017,105410384,1,
2017,101302961,1,
2017,101309180,9,
2017,101770425,1,
2017,105402069,1,
2017,101756018,1,
2017,101312722,1,
2017,101792346,6,
2017,101317338,9,
2017,102628284,6,
2017,102628284,1,
2017,102638311,1,
2017,102634772,9,
2017,101772469,1,
2017,101775013,1,
2017,101775013,9,
2017,101777633,1,
2017,101777374,10,
2017,103862823,1,
2017,103862823,6,
2017,99469107,6,
2017,99444588,9,
2017,100746123,1,
2017,100751669,1,
2017,100756473,1,
2017,99964139,1,
2017,99925175,1,
2017,99462219,1,
2017,100762340,9,
2017,100772154,1,
2017,100772244,1,
2017,100772252,1,
2017,99976761,1,
2017,106729973,1,
2017,111179876,1,
2017,105410522,1,
2017,105410529,1,
2017,106285556,10,
2017,101295005,9,
2017,101295005,1,
2017,101311291,2,
2017,101311378,1,
2017,101309420,10,
2017,106309049,6,
2017,106285393,1,
2017,100747325,1,
2017,99930371,1,
2017,102642764,6,
2017,102655933,6,
2017,102660560,10,
2017,102661845,6,
2017,103051848,1,
2017,103061760,6,
2017,103852861,1,
2017,106298136,1,
2017,105373783,9,
2017,105386497,10,
2017,106720091,9,
2017,103055376,10,
2017,106713742,1,
2017,106754853,1,
2017,106298460,9,
2017,103047843,1,
2017,103070474,2,
2017,99465994,1,
2017,101317340,9,
2017,99930939,1,
2017,99461835,1,
2017,101785755,1,
2017,103386336,1,
2017,101294993,1,
2017,101294993,9,
2017,104658288,1,
2017,103397980,6,
2017,103083669,1,
2017,103415994,10,
2017,103421290,6,
2017,103421290,1,
2017,104619730,6,
2017,104658945,1,
2017,103843935,8,
2017,103843935,1,
2017,106713389,1,
2017,106734865,1,
2017,106301674,1,
2017,106301674,6,
2017,101298367,10,
2017,101782700,9,
2017,101756021,10,
2017,101757319,1,
2017,101793543,6,
2017,102637804,6,
2017,102639861,1,
2017,101785476,1,
2017,100761287,9,
2017,99958278,1,
2017,99954156,6,
2017,105396800,6,
2017,105386766,3,
2017,105386766,1,
2017,105386932,9,
2017,106285684,1,
2017,101303224,1,
2017,101317420,1,
2017,101758137,1,
2017,101309415,10,
2017,106313369,10,
2017,99947772,9,
2017,102642475,1,
2017,102649203,9,
2017,102652518,9,
2017,102653814,1,
2017,103075848,1,
2017,103065659,1,
2017,105375746,1,
2017,103062396,1,
2017,106734658,10,
2017,106752456,1,
2017,105384632,1,
2017,105396522,9,
2017,106298560,6,
2017,103047366,1,
2017,103067552,1,
2017,103067552,9,
2017,99954127,9,
2017,99954127,1,
2017,99950832,9,
2017,100771382,9,
2017,99962115,9,
2017,103073875,1,
2017,103073875,3,
2017,103048354,6,
2017,99987528,1,
2017,100763638,1,
2017,101777376,9,
2017,103862793,10,
2017,101780702,6,
2017,104620845,6,
2017,106300867,6,
2017,103845649,9,
2017,104652617,10,
2017,104660521,6,
2017,103859057,6,
2017,103852541,10,
2017,104620404,1,
2017,104620404,6,
2017,103426741,10,
2017,104631082,10,
2017,103829526,10,
2017,107504467,9,
2017,106708564,1,
2017,106725078,10,
2017,105402437,10,
2017,105384252,1,
2017,105406912,9,
2017,106305647,1,
2017,105396568,1,
2017,106293165,1,
2017,106297090,10,
2017,101299577,1,
2017,101317292,1,
2017,101306717,1,
2017,101770074,9,
2017,101308191,1,
2017,103397469,10,
2017,101786382,6,
2017,101794052,1,
2017,99958267,1,
2017,99453414,10,
2017,100759887,1,
2017,100760109,1,
2017,100760109,6,
2017,99456505,1,
2017,100772971,1,
2017,100772971,6,
2017,99951055,10,
2017,106751110,1,
2017,101302657,10,
2017,101303151,9,
2017,101304976,1,
2017,101777545,9,
2017,106314532,10,
2017,106299377,1,
2017,102664913,10,
2017,99439329,1,
2017,99439329,6,
2017,103853158,1,
2017,103856979,2,
2017,102635749,9,
2017,105377650,2,
2017,103839261,6,
2017,106720741,10,
2017,106733478,10,
2017,105412245,10,
2017,105396842,10,
2017,105408943,1,
2017,106285528,10,
2017,103079328,10,
2017,100750709,1,
2017,99947399,1,
2017,99947399,6,
2017,100744856,6,
2017,103074209,1,
2017,103084268,1,
2017,100747978,1,
2017,101762923,1,
2017,101765024,1,
2017,101777879,1,
2017,101297041,1,
2017,101792602,1,
2017,101755717,1,
2017,101755751,1,
2017,101780647,10,
2017,104622867,1,
2017,103836125,9,
2017,103849799,1,
2017,103418339,1,
2017,103425208,1,
2017,103409520,10,
2017,103426281,1,
2017,103409368,1,
2017,103866223,1,
2017,103833582,6,
2017,103425414,1,
2017,103836114,10,
2017,104646078,1,
2017,104651824,10,
2017,107504461,9,
2017,107521163,2,
2017,107506900,1,
2017,106724240,6,
2017,106750327,9,
2017,106741231,2,
2017,106750885,9,
2017,105381911,9,
2017,103391196,1,
2017,105410618,1,
2017,105397718,9,
2017,107527072,6,
2017,105416733,6,
2017,105416733,1,
2017,101311258,8,
2017,101776005,1,
2017,101776005,6,
2017,101317431,9,
2017,101298507,1,
2017,101777867,1,
2017,102639331,10,
2017,102648545,10,
2017,101755735,6,
2017,101778389,1,
2017,100768776,9,
2017,106716248,1,
2017,106742537,9,
2017,106294861,1,
2017,106303896,2,
2017,107504621,1,
2017,101317143,10,
2017,101306730,2,
2017,101297611,1,
2017,101303064,10,
2017,105407735,6,
2017,105378486,6,
2017,106311067,1,
2017,106311067,6,
2017,106306666,10,
2017,99463341,10,
2017,103852884,8,
2017,102648348,1,
2017,102653811,1,
2017,102657363,1,
2017,102665056,4,
2017,102639613,1,
2017,99457530,1,
2017,103842455,1,
2017,103852294,1,
2017,102633565,1,
2017,106292486,1,
2017,106311096,6,
2017,106720700,1,
2017,103061711,1,
2017,103869610,9,
2017,103063795,9,
2017,106715725,17,
2017,106290804,6,
2017,103083595,10,
2017,103048139,1,
2017,103077798,9,
2017,99960856,9,
2017,100771565,1,
2017,100761326,1,
2017,103079315,10,
2017,103072909,9,
2017,101761266,1,
2017,101787589,6,
2017,101771831,9,
2017,101777604,10,
2017,103847524,6,
2017,103400484,1,
2017,103400484,9,
2017,103412379,6,
2017,103398764,9,
2017,103837044,9,
2017,104643438,1,
2017,103842461,6,
2017,103420275,2,
2017,103402526,9,
2017,104623089,1,
2017,107502400,10,
2017,101313070,10,
2017,106309228,6,
2017,101774990,10,
2017,101289101,10,
2017,101286408,1,
2017,101302153,1,
2017,101302430,1,
2017,103390212,1,
2017,102648513,1,
2017,102648947,9,
2017,101777043,1,
2017,101777185,1,
2017,101755657,1,
2017,101777422,6,
2017,99962600,1,
2017,103059729,8,
2017,103057509,1,
2017,99962438,1,
2017,100758315,4,
2017,100747101,9,
2017,99950841,10,
2017,99955456,9,
2017,99962454,9,
2017,100766613,1,
2017,99468162,6,
2017,107935845,10,
2017,106303575,1,
2017,101772819,1,
2017,103046425,9,
2017,102646057,2,
2017,102656023,1,
2017,102665437,8,
2017,103053991,1,
2017,103055542,9,
2017,104612326,6,
2017,101783805,9,
2017,105410657,1,
2017,107527924,1,
2017,103393099,8,
2017,103415261,10,
2017,103403990,1,
2017,106707542,1,
2017,103080446,1,
2017,100765337,10,
2017,99976743,6,
2017,99469193,9,
2017,99929346,10,
2017,100771614,1,
2017,99487021,1,
2017,99958994,10,
2017,103070156,6,
2017,101768707,6,
2017,101787956,10,
2017,101760012,1,
2017,101777653,1,
2017,101777651,1,
2017,101309751,1,
2017,107527870,1,
2017,101298302,1,
2017,102662708,1,
2017,104618856,6,
2017,103821255,6,
2017,103822211,1,
2017,104644734,1,
2017,104642599,1,
2017,103849639,1,
2017,103422195,10,
2017,103411301,9,
2017,104636208,1,
2017,103851337,1,
2017,103849845,9,
2017,103426293,1,
2017,107527923,1,
2017,103842863,1,
2017,107527908,1,
2017,107528001,10,
2017,105415334,1,
2017,105419498,9,
2017,105398250,1,
2017,106292859,1,
2017,106296245,9,
2017,106303440,1,
2017,101294800,9,
2017,101766053,1,
2017,101768574,1,
2017,101303165,1,
2017,101759436,9,
2017,101760483,1,
2017,102636514,6,
2017,103400907,2,
2017,101762736,10,
2017,101755736,9,
2017,100758310,4,
2017,100771514,9,
2017,100764683,9,
2017,105395882,1,
2017,106316047,2,
2017,106303578,1,
2017,101757022,6,
2017,105376880,1,
2017,106310882,1,
2017,106297568,9,
2017,102631298,10,
2017,102651625,1,
2017,102652886,1,
2017,102652971,6,
2017,102653188,1,
2017,102658414,1,
2017,102663818,9,
2017,102648661,1,
2017,103057220,10,
2017,101290580,1,
2017,98907156,1,
2017,103837473,1,
2017,103864369,1,
2017,103425070,1,
2017,105396356,1,
2017,106284403,1,
2017,106302165,1,
2017,105378203,1,
2017,105397150,1,
2017,99483987,1,
2017,100768928,1,
2017,100751329,1,
2017,101767813,9,
2017,101767523,1,
2017,101767523,9,
2017,103859444,9,
2017,101306555,10,
2017,101288285,1,
2017,101299599,10,
2017,102664984,10,
2017,102666448,10,
2017,104617714,1,
2017,104632530,9,
2017,104643490,1,
2017,104645336,9,
2017,103425138,1,
2017,104631093,10,
2017,104643779,1,
2017,103864470,6,
2017,103415989,10,
2017,103069749,6,
2017,103058076,9,
2017,104657333,10,
2017,103852065,8,
2017,103385085,1,
2017,105415510,1,
2017,105406954,1,
2017,101297983,9,
2017,101302265,9,
2017,101789466,10,
2017,101792374,9,
2017,101781679,2,
2017,101780629,6,
2017,101774685,1,
2017,103078902,1,
2017,103068973,9,
2017,99962629,9,
2017,99926321,1,
2017,99929825,1,
2017,100760749,1,
2017,105380999,1,
2017,105384932,1,
2017,105384932,8,
2017,105397363,10,
2017,105404202,10,
2017,106318152,9,
2017,99460116,1,
2017,99962386,9,
2017,103833340,10,
2017,103849781,1,
2017,102648502,1,
2017,101288781,1,
2017,103861643,1,
2017,98901760,1,
2017,103416003,10,
2017,104620644,1,
2017,103415277,1,
2017,103867279,9,
2017,106737933,1,
2017,106725593,9,
2017,105395102,9,
2017,105396237,2,
2017,105404186,6,
2017,106295746,10,
2017,106303400,10,
2017,103067547,9,
2017,103067547,1,
2017,99925171,9,
2017,99958674,9,
2017,100744216,10,
2017,100763425,1,
2017,100771674,1,
2017,99925193,1,
2017,103051716,10,
2017,99462783,6,
2017,100771658,1,
2017,101783875,9,
2017,101755630,1,
2017,101292836,9,
2017,101293126,1,
2017,101295309,1,
2017,101303994,1,
2017,101317531,1,
2017,104613456,9,
2017,103866791,10,
2017,104614454,10,
2017,104641083,1,
2017,103836417,9,
2017,103425583,2,
2017,106315902,1,
2017,103400319,9,
2017,103404700,10,
2017,104652427,10,
2017,104658546,1,
2017,103830009,1,
2017,103408461,9,
2017,106316828,6,
2017,101313287,6,
2017,105418828,10,
2017,101315747,10,
2017,103389674,1,
2017,101757312,1,
2017,101771824,1,
2017,101771824,6,
2017,102642710,1,
2017,102648677,1,
2017,101777197,1,
2017,103047801,1,
2017,100746493,6,
2017,99958629,9,
2017,99925953,10,
2017,99946263,8,
2017,99439325,9,
2017,106723239,6,
2017,106720062,9,
2017,105397678,9,
2017,101307120,1,
2017,101317517,1,
2017,105372420,1,
2017,106297278,10,
2017,106285395,1,
2017,102653809,1,
2017,102657692,10,
2017,102652125,1,
2017,101289048,10,
2017,103056901,9,
2017,103085855,9,
2017,102630614,9,
2017,103056558,1,
2017,105405682,1,
2017,103398662,9,
2017,103049527,1,
2017,106717070,6,
2017,106710660,1,
2017,106733193,1,
2017,106301589,1,
2017,106292318,1,
2017,106303431,1,
2017,106308435,6,
2017,106311991,1,
2017,103085806,1,
2017,103054195,10,
2017,103086034,9,
2017,100768623,6,
2017,99929917,10,
2017,99925761,1,
2017,100761312,1,
2017,99930436,1,
2017,99464751,1,
2017,99980850,10,
2017,103055235,1,
2017,99950840,6,
2017,99950840,1,
2017,101773616,9,
2017,101304664,1,
2017,101313294,1,
2017,103834586,1,
2017,103409831,9,
2017,104617233,1,
2017,104621305,9,
2017,104642982,1,
2017,104634073,6,
2017,104627191,1,
2017,101288817,1,
2017,101303870,1,
2017,101297899,9,
2017,101302378,9,
2017,101317296,1,
2017,103398680,9,
2017,103399854,1,
2017,102648645,10,
2017,102648989,9,
2017,101762723,6,
2017,103068166,1,
2017,100764562,1,
2017,99987177,9,
2017,100771428,1,
2017,99947966,6,
2017,105372067,1,
2017,101769447,1,
2017,101784151,6,
2017,105413339,1,
2017,106306788,1,
2017,102641968,10,
2017,103845147,9,
2017,103845147,1,
2017,102649838,10,
2017,102656388,1,
2017,102658036,1,
2017,103057223,10,
2017,104659309,1,
2017,101779644,9,
2017,102627486,1,
2017,106728659,1,
2017,105396673,1,
2017,106290386,8,
2017,105410632,1,
2017,106729361,9,
2017,106713713,1,
2017,103403998,1,
2017,103837827,1,
2017,106717090,10,
2017,106295853,1,
2017,106301615,1,
2017,99465998,1,
2017,100753187,1,
2017,99987083,10,
2017,99452909,9,
2017,99453427,1,
2017,99985191,1,
2017,101777329,10,
2017,101777427,1,
2017,101777960,1,
2017,101302939,10,
2017,101758665,10,
2017,101782658,9,
2017,101297898,9,
2017,101317522,1,
2017,101315465,1,
2017,104631411,1,
2017,103415682,1,
2017,104641549,1,
2017,104643495,1,
2017,103827434,10,
2017,103840988,10,
2017,103855556,6,
2017,103840975,2,
2017,103385093,1,
2017,103393748,1,
2017,103411273,10,
2017,103425508,9,
2017,104638776,6,
2017,104638776,1,
2017,103421345,9,
2017,105373422,10,
2017,106737909,1,
2017,105413579,9,
2017,107527064,6,
2017,105396558,1,
2017,106287557,1,
2017,101297990,9,
2017,102627920,1,
2017,102649179,1,
2017,102649421,1,
2017,101760908,9,
2017,101762742,10,
2017,99962128,10,
2017,99467174,6,
2017,99962860,1,
2017,99474615,10,
2017,100768800,9,
2017,100767439,1,
2017,100768464,1,
2017,99987133,1,
2017,98902787,10,
2017,107529418,9,
2017,105389640,9,
2017,105407675,6,
2017,106294450,3,
2017,106315267,6,
2017,107501686,1,
2017,101308674,1,
2017,101301403,1,
2017,102663048,1,
2017,102665314,10,
2017,101783847,9,
2017,105375585,1,
2017,105376102,9,
2017,106301079,9,
2017,106307562,10,
2017,107507379,1,
2017,105410624,1,
2017,106720063,9,
2017,103853088,9,
2017,106707537,1,
2017,106303399,10,
2017,105384629,1,
2017,105396832,1,
2017,99484059,1,
2017,100771620,1,
2017,100746164,1,
2017,99951347,6,
2017,100773124,6,
2017,103866863,1,
2017,101774110,1,
2017,101315542,1,
2017,101302982,9,
2017,101303214,1,
2017,104628536,10,
2017,104640016,10,
2017,103857416,1,
2017,103426406,1,
2017,103836419,9,
2017,103390102,10,
2017,104645881,1,
2017,103858699,8,
2017,103854145,1,
2017,103403922,1,
2017,103421993,1,
2017,104622216,10,
2017,104657132,1,
2017,105373419,10,
2017,105397742,10,
2017,106310282,1,
2017,101297614,10,
2017,101302452,8,
2017,101295587,10,
2017,105386258,1,
2017,101289889,1,
2017,101293297,9,
2017,102634776,9,
2017,102635065,8,
2017,100766767,1,
2017,99968135,1,
2017,107935846,10,
2017,101313197,1,
2017,101315867,1,
2017,105398049,1,
2017,102629082,1,
2017,102636404,1,
2017,102640895,1,
2017,102641845,9,
2017,102657156,1,
2017,102665049,1,
2017,103837466,1,
2017,101777597,1,
2017,106727376,9,
2017,105405690,1,
2017,107505497,1,
2017,111184968,8,
2017,103424981,1,
2017,103867295,2,
2017,106729895,8,
2017,105415945,10,
2017,105397162,1,
2017,100744349,10,
2017,103054201,10,
2017,99958606,9,
2017,99458119,1,
2017,99972632,9,
2017,100761114,1,
2017,100761211,1,
2017,101778782,10,
2017,101310005,1,
2017,101317418,1,
2017,101300675,1,
2017,104625003,10,
2017,104653249,9,
2017,104657902,1,
2017,103395965,1,
2017,103834256,1,
2017,103866015,1,
2017,104639871,1,
2017,104616201,1,
2017,103855676,1,
2017,103072937,1,
2017,103850833,10,
2017,104645964,1,
2017,103851738,10,
2017,103850659,1,
2017,104653984,2,
2017,107506273,9,
2017,105413583,9,
2017,105419043,1,
2017,105386858,10,
2017,101296913,10,
2017,101298811,9,
2017,101302980,1,
2017,101286791,1,
2017,101288291,1,
2017,101288291,6,
2017,101772273,6,
2017,101772273,1,
2017,101309163,1,
2017,101311836,1,
2017,103391019,1,
2017,101779067,6,
2017,103401914,1,
2017,103401914,9,
2017,102637900,1,
2017,102637900,9,
2017,103074175,1,
2017,103074175,9,
2017,100763652,6,
2017,100768882,1,
2017,100761166,1,
2017,100771444,9,
2017,99962245,1,
2017,99944630,6,
2017,106713303,1,
2017,106290238,6,
2017,107518992,1,
2017,105415470,9,
2017,101788916,1,
2017,101317503,1,
2017,105384948,8,
2017,105384948,1,
2017,100761416,1,
2017,102637438,1,
2017,102638058,10,
2017,102651674,1,
2017,102653234,9,
2017,102664012,8,
2017,103084209,1,
2017,103855951,1,
2017,103855951,9,
2017,103049044,10,
2017,102635584,2,
2017,98902962,1,
2017,106290384,8,
2017,103424648,1,
2017,103865678,9,
2017,103857089,1,
2017,106714841,10,
2017,105404199,1,
2017,104631908,6,
2017,104639387,9,
2017,103840766,1,
2017,104612384,9,
2017,104640026,10,
2017,103425774,1,
2017,103425767,1,
2017,103084027,9,
2017,104631788,10,
2017,103414390,6,
2017,107507647,9,
2017,105372304,10,
2017,103072901,9,
2017,99974786,1,
2017,100752087,1,
2017,100758732,1,
2017,100770311,1,
2017,100751337,1,
2017,103069789,1,
2017,99985221,6,
2017,101767504,1,
2017,101777759,1,
2017,101777406,10,
2017,102665325,1,
2017,102666752,10,
2017,101762747,9,
2017,105408905,1,
2017,106308661,9,
2017,101305220,1,
2017,101311178,1,
2017,101293284,1,
2017,101293675,6,
2017,103391310,6,
2017,101777642,6,
2017,101784305,1,
2017,102634045,1,
2017,103046014,9,
2017,101758607,1,
2017,100771435,4,
2017,99469623,10,
2017,100772706,9,
2017,99483468,10,
2017,107501230,9,
2017,106746409,1,
2017,105372474,6,
2017,106303707,6,
2017,106285969,1,
2017,99945119,9,
2017,103852184,1,
2017,102666499,1,
2017,100754456,6,
2017,98902854,2,
2017,98915895,9,
2017,103059741,1,
2017,103077295,10,
2017,103077932,1,
2017,104612063,1,
2017,102627062,6,
2017,103050138,8,
2017,103050186,9,
2017,105383790,1,
2017,105388511,10,
2017,107506584,1,
2017,107527054,9,
2017,103423229,1,
2017,103424330,8,
2017,105399808,1,
2017,105415934,1,
2017,106725490,8,
2017,106721499,9,
2017,106740201,1,
2017,106714889,10,
2017,106708810,1,
2017,105381917,6,
2017,106296206,2,
2017,103408146,9,
2017,103418197,1,
2017,103393637,10,
2017,103822663,1,
2017,104658749,1,
2017,103423293,1,
2017,103420397,8,
2017,104635797,1,
2017,103077458,1,
2017,103415779,1,
2017,103412343,1,
2017,104625006,10,
2017,103408463,9,
2017,103057201,9,
2017,100752984,6,
2017,100752984,1,
2017,103046326,1,
2017,101770055,1,
2017,103389034,1,
2017,101776159,1,
2017,101299341,9,
2017,101285547,9,
2017,101310971,9,
2017,101758868,1,
2017,101292945,1,
2017,105397002,1,
2017,105420021,17,
2017,105402649,1,
2017,105404040,10,
2017,101285095,1,
2017,101770505,1,
2017,101289300,10,
2017,101755643,8,
2017,101789388,1,
2017,103401087,9,
2017,103402900,1,
2017,101766332,1,
2017,101774091,10,
2017,99928350,9,
2017,99958597,9,
2017,99439205,1,
2017,100749906,1,
2017,99443683,1,
2017,100746166,9,
2017,99979496,1,
2017,107527932,10,
2017,106733187,9,
2017,105404091,1,
2017,105404091,6,
2017,106307213,1,
2017,105381006,1,
2017,106312161,1,
2017,106298110,1,
2017,99951090,10,
2017,102636952,1,
2017,102638995,1,
2017,102649354,6,
2017,102652056,6,
2017,102664916,10,
2017,102635658,2,
2017,103054501,9,
2017,106314617,9,
2017,103411837,10,
2017,103424959,1,
2017,106711899,1,
2017,106745910,1,
2017,106311672,10,
2017,105415851,1,
2017,103856976,1,
2017,106300865,6,
2017,103853037,1,
2017,103830218,1,
2017,103423596,1,
2017,104650609,1,
2017,103858845,9,
2017,103421543,10,
2017,103425585,1,
2017,104616926,6,
2017,104631777,10,
2017,104636610,1,
2017,103403914,1,
2017,103426295,1,
2017,103822019,9,
2017,103410269,1,
2017,103056083,1,
2017,104650771,9,
2017,104652646,1,
2017,104652842,10,
2017,104653349,1,
2017,100750373,1,
2017,99975512,10,
2017,99484260,8,
2017,101778712,6,
2017,101786436,9,
2017,102665579,10,
2017,103054564,1,
2017,101310966,1,
2017,105398041,10,
2017,105385525,1,
2017,105385525,6,
2017,105396274,6,
2017,105415238,9,
2017,105410610,1,
2017,101771232,9,
2017,101782752,6,
2017,101303098,10,
2017,101289651,1,
2017,101756211,1,
2017,101299034,1,
2017,101771278,1,
2017,101771954,9,
2017,101317516,10,
2017,101777944,1,
2017,101777396,3,
2017,101771500,9,
2017,101778783,6,
2017,99974715,10,
2017,103084112,1,
2017,99945107,1,
2017,100773846,9,
2017,99962347,1,
2017,99925966,10,
2017,99947973,6,
2017,106720050,1,
2017,105406017,9,
2017,106306617,9,
2017,106310478,10,
2017,99951713,10,
2017,102645717,1,
2017,102646876,9,
2017,102652736,1,
2017,102657600,1,
2017,102658397,9,
2017,102660063,1,
2017,102660606,10,
2017,102665469,1,
2017,98902795,10,
2017,103064605,9,
2017,103856997,1,
2017,102627866,6,
2017,102635292,1,
2017,103058166,9,
2017,107953630,1,
2017,106740470,1,
2017,103415740,10,
2017,103423993,1,
2017,103423993,6,
2017,103419514,1,
2017,103830636,4,
2017,106748250,1,
2017,106754848,1,
2017,107950132,1,
2017,106297184,1,
2017,106288006,1,
2017,104632242,1,
2017,104634571,3,
2017,103395638,6,
2017,103850613,10,
2017,104635400,6,
2017,104643720,1,
2017,104644129,1,
2017,104650728,9,
2017,104631409,1,
2017,104649930,8,
2017,103829514,10,
2017,103050485,10,
2017,106734886,9,
2017,103832804,1,
2017,99483997,9,
2017,100769418,6,
2017,99962123,9,
2017,99462779,6,
2017,100767949,1,
2017,101769267,10,
2017,101780376,9,
2017,101789342,1,
2017,101771171,1,
2017,101304219,6,
2017,101304219,1,
2017,101304054,1,
2017,101288161,9,
2017,101302160,6,
2017,101304167,1,
2017,103394418,10,
2017,105419489,9,
2017,105397702,9,
2017,101771575,6,
2017,101317540,1,
2017,101289087,10,
2017,101292326,1,
2017,101288756,10,
2017,101768579,1,
2017,101309158,1,
2017,101775461,6,
2017,103082343,6,
2017,101792159,10,
2017,103065460,2,
2017,103078754,9,
2017,99475629,10,
2017,100744629,9,
2017,106729359,9,
2017,106287389,10,
2017,105397860,1,
2017,106291956,6,
2017,107530862,1,
2017,99474602,10,
2017,102627058,1,
2017,102627466,1,
2017,102628257,1,
2017,102639201,9,
2017,102641065,10,
2017,102649343,1,
2017,102653705,2,
2017,102664883,1,
2017,103053861,9,
2017,105394453,6,
2017,103835750,9,
2017,103048133,10,
2017,103048130,10,
2017,103403727,1,
2017,103867020,1,
2017,106753411,1,
2017,105392893,1,
2017,105383147,6,
2017,105378059,10,
2017,105386949,10,
2017,105396467,1,
2017,106300347,10,
2017,104611708,10,
2017,103423590,6,
2017,104639518,9,
2017,103834265,6,
2017,103411063,6,
2017,103423144,6,
2017,103414557,1,
2017,104643117,1,
2017,104643117,8,
2017,103078367,1,
2017,103840938,10,
2017,103851845,10,
2017,104658331,10,
2017,99958682,9,
2017,100754401,1,
2017,99924483,1,
2017,100750466,10,
2017,99954894,9,
2017,103064219,10,
2017,99484275,8,
2017,103861982,1,
2017,101782382,2,
2017,101286134,1,
2017,101295570,10,
2017,101315552,1,
2017,101317093,9,
2017,101778332,9,
2017,106315230,1,
2017,106315573,9,
2017,105387142,10,
2017,105400688,6,
2017,105419310,9,
2017,105386838,10,
2017,101293888,9,
2017,101313254,1,
2017,103395279,6,
2017,101302755,1,
2017,101777644,6,
2017,101790149,1,
2017,101769866,1,
2017,101790208,9,
2017,103401603,1,
2017,103401564,1,
2017,102639863,1,
2017,102645710,1,
2017,102648975,9,
2017,101777228,10,
2017,101766856,9,
2017,100747097,10,
2017,99957955,1,
2017,99958339,8,
2017,100746169,9,
2017,100768801,1,
2017,100768808,1,
2017,100772240,1,
2017,106746594,9,
2017,107515241,9,
2017,106713205,1,
2017,106311249,9,
2017,100760927,1,
2017,102631347,10,
2017,102662556,6,
2017,98902959,1,
2017,103084038,10,
2017,103084242,1,
2017,98894002,10,
