"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,101527250,10,,,107890670
2017,101527250,11,25,,107890673
2017,101527361,9,0,,107890819
2017,101527433,52,0,,107890917
2017,101527714,25,50,,107891275
2017,101527706,63,1,08-DEC-17,107891269
2017,101529517,35,500,,107893712
2017,101529816,11,1,,107894097
2017,101529993,62,170,,107894329
2017,101529993,63,400,,107894326
2017,101529993,25,50,,107894331
2017,101529993,17,350,,107894328
2017,101530198,65,800,,107894588
2017,101530305,10,,,107894714
2017,101530393,36,4302,,107894832
2017,101530831,10,,,107895395
2017,101533156,7,800,,107898353
2017,101533234,20,1900,,107898457
2017,101533292,28,22000,,107898533
2017,101533485,20,800,,107898744
2017,101533744,38,750,,107899066
2017,101533774,58,1200,,107899101
2017,101533869,66,1050,,107899231
2017,101533869,11,60,,107899233
2017,101533869,10,,,107899229
2017,101533960,11,1,,107899351
2017,101534666,3,3000,,107900308
2017,101534934,42,50,,107900657
2017,101534984,19,2425,,107900731
2017,101535075,7,1547,,107900862
2017,101535075,23,1000,,107900864
2017,101535117,7,1500,,107900925
2017,99320489,63,9000,,105041284
2017,99320511,63,25,,105041332
2017,99320612,3,1,,105041440
2017,99320888,63,6,,105041796
2017,99320989,3,1000,,105041913
2017,99320989,9,0,,105041920
2017,99320989,25,10,,105041918
2017,99320989,20,400,,105041915
2017,99320989,63,1,,105041919
2017,99321012,3,600,,105041959
2017,99321016,25,250,,105041974
2017,99321016,6,375,,105041967
2017,99321057,3,300,,105042043
2017,99321058,63,1,,105042046
2017,99321108,63,105,,105042103
2017,99321108,13,350,,105042102
2017,99321108,20,15,,105042105
2017,99321422,20,300,20-MAY-17,105042567
2017,99321428,20,300,,105042577
2017,99321506,19,501,,105042691
2017,99321504,10,,,105042688
2017,99321501,19,419,25-MAY-17,105042685
2017,99322142,64,1800,,105043504
2017,99322607,3,2000,,105044078
2017,99322713,20,3982,,105044219
2017,99323001,63,300,,105044601
2017,99323243,63,500,,105044845
2017,99324069,10,,,105045837
2017,99324298,30,85000,,105046108
2017,99324368,51,0,,105046197
2017,99324398,3,200,,105046236
2017,99324404,25,100,,105046241
2017,99324475,3,3000,,105046343
2017,99324795,63,1000,,105046740
2017,99324887,20,100,,105046854
2017,99324933,35,75,,105046906
2017,99325003,63,70,,105047003
2017,99325008,7,1500,,105047010
2017,99325003,7,5600,,105047000
2017,99325805,10,,,105047989
2017,99325997,20,12890,,105048278
2017,99326054,10,,,105048356
2017,99326092,10,,,105048400
2017,99326092,11,10,,105048401
2017,100904964,61,500,12-NOV-17,107094560
2017,100904966,61,500,,107094565
2017,100905046,11,5,,107094654
2017,100905046,10,,,107094651
2017,100905079,6,86,,107094700
2017,100905076,6,86,16-OCT-17,107094698
2017,100905236,11,20,,107094886
2017,100905236,10,,,107094885
2017,100905969,13,150,,107095825
2017,100905495,10,,,107095214
2017,100905598,38,20,,107095356
2017,100905596,38,250,,107095352
2017,100906138,17,100,,107096050
2017,100906138,36,300,,107096048
2017,100906172,20,60,,107096093
2017,100906310,10,,,107096259
2017,100908343,7,3900,,107099081
2017,100908514,7,140,,107099311
2017,100908514,63,140,,107099317
2017,100908606,63,2000,,107099440
2017,100908907,10,,,107099835
2017,100909529,19,2000,,107100326
2017,100911229,3,20000,,107102789
2017,100911517,63,248,,107103147
2017,100911526,36,110,,107103155
2017,100911526,63,50,,107103158
2017,100911526,8,40,,107103161
2017,100911848,28,3000,,107103586
2017,100911848,36,701,,107103593
2017,100911848,63,150,,107103595
2017,100912175,63,200,,107104034
2017,100912285,10,,,107104163
2017,100912443,10,,,107104372
2017,100912443,11,2,,107104374
2017,100912479,9,0,,107104429
2017,100912542,8,24,,107104505
2017,100913387,20,95,,107105602
2017,100913387,63,50,,107105605
2017,100913421,11,5,,107105643
2017,100913561,38,100,,107105825
2017,100913661,20,5,,107105964
2017,100913661,10,1,,107105971
2017,100913661,27,50,,107105962
2017,100913717,64,2200,,107106040
2017,99885559,20,300,,105781193
2017,99886490,10,,,105782327
2017,99886603,38,100,,105782468
2017,99886603,20,50,,105782470
2017,99896066,26,3000,,105794558
2017,99896140,20,130,,105794644
2017,99896173,50,70,,105794699
2017,99896242,34,100,,105794788
2017,99896400,9,0,,105794979
2017,99896468,24,1,,105795084
2017,99896468,51,0,,105795095
2017,99896468,25,10,,105795081
2017,99896468,9,0,,105795090
2017,99896468,47,0,,105795092
2017,99896609,38,300,,105795264
2017,99896615,7,500,,105795268
2017,99896636,19,5,,105795292
2017,99897010,10,,,105795739
2017,99897500,3,1000,,105796343
2017,99897583,11,1,,105796445
2017,99897656,35,25,,105796528
2017,99897836,10,,,105796752
2017,99897836,11,1,,105796754
2017,99897962,11,5,,105796911
2017,99897962,10,,,105796910
2017,99898029,16,3089,10-AUG-17,105797009
2017,99898031,16,3089,,105797011
2017,99898544,13,550,,105797633
2017,99898835,63,1,,105797999
2017,99898946,9,0,,105798139
2017,99899482,61,749,,105798830
2017,99899501,20,30,,105798853
2017,99899501,8,16,,105798856
2017,99899588,54,5000,,105798982
2017,99900008,42,35,,105799493
2017,99900045,9,0,,105799544
2017,99900045,20,10,,105799534
2017,99900045,63,10,,105799540
2017,99900457,3,25000,,105800020
2017,99900549,3,724,,105800130
2017,99913952,11,20,,105817031
2017,99914025,5,2500,,105817127
2017,99914119,11,2,,105817247
2017,99914119,10,,,105817246
2017,99914118,3,132,,105817245
2017,99914122,38,600,,105817250
2017,99914381,20,1500,,105817583
2017,99914480,11,5,,105817699
2017,99914480,10,,,105817697
2017,99914662,30,150,,105817912
2017,99914917,7,723,,105818223
2017,99915181,17,280,,105818532
2017,99915253,16,800,,105818619
2017,99915253,43,100,,105818628
2017,99915253,63,200,,105818626
2017,99915253,36,325,,105818623
2017,99915409,3,225,,105818821
2017,99915682,20,374,,105819170
2017,99915740,8,8,,105819233
2017,99915747,61,99,,105819241
2017,99915800,38,425,,105819303
2017,99915872,4,300,,105819387
2017,99915927,63,100,,105819451
2017,99916276,3,600,,105819896
2017,99916443,3,4500,,105820111
2017,99916440,3,4500,13-JUL-17,105820105
2017,99916727,63,1000,,105820449
2017,99916786,63,100,,105820519
2017,99916825,11,18,,105820569
2017,99916857,20,339,,105820604
2017,99916926,31,225,,105820698
2017,99916936,23,1,,105820714
2017,99916936,7,500,,105820706
2017,99916956,63,1,,105820735
2017,99916962,17,400,,105820748
2017,99917079,10,,,105820883
2017,99917079,11,10,,105820895
2017,99917274,63,584,,105821113
2017,99917350,15,1325,,105821209
2017,100928315,38,5,24-NOV-17,107124820
2017,100928321,27,80,,107124823
2017,100928315,27,80,24-NOV-17,107124816
2017,100928321,38,5,,107124825
2017,100928395,13,600,27-SEP-17,107124930
2017,100928397,13,600,,107124935
2017,100928425,36,3400,,107124966
2017,100928593,2,10,,107125161
2017,100928598,20,20,,107125169
2017,100928616,6,150,,107125184
2017,100928624,10,,,107125190
2017,100928779,16,50,,107125392
2017,100928890,63,25,,107125536
2017,100928919,8,10,,107125588
2017,100914322,20,1000,,107106833
2017,100914322,10,6,,107106836
2017,100914322,13,4,,107106852
2017,100914338,11,5,,107106870
2017,100914338,10,,,107106866
2017,100925714,3,3000,08-NOV-17,107121449
2017,100925716,3,3000,,107121453
2017,100925721,64,2500,,107121456
2017,100925721,38,695,,107121460
2017,100925721,42,150,,107121462
2017,100925721,36,1000,,107121458
2017,100925785,10,,,107121528
2017,100925896,42,70,,107121665
2017,100925896,36,1265,,107121663
2017,100926033,63,3000,,107121847
2017,100926144,13,5000,,107121985
2017,100940596,20,300,,107140360
2017,100940728,63,1,,107140532
2017,100940853,11,20,,107140685
2017,100940853,10,,,107140681
2017,100940853,63,100,,107140682
2017,100940904,63,25,,107140750
2017,100941120,63,20,,107141014
2017,100941364,6,260,,107141330
2017,100941362,6,30,01-SEP-17,107141315
2017,100941369,6,30,,107141333
2017,100941399,3,10000,,107141368
2017,100941389,3,10000,14-OCT-17,107141361
2017,100941416,20,4000,,107141393
2017,100941529,11,1,,107141524
2017,100941529,10,,,107141520
2017,100941531,64,5000,,107141529
2017,100941629,50,1,,107141654
2017,100941651,63,250,,107141684
2017,100941692,49,25,,107141739
2017,100941692,13,350,,107141737
2017,100941691,20,300,,107141738
2017,100941918,7,500,,107142028
2017,100941925,6,1000,,107142035
2017,100942116,19,200,,107142246
2017,100942116,7,100,,107142249
2017,100942175,63,50,,107142324
2017,100942386,20,6,,107142577
2017,100942386,10,30,,107142562
2017,100942386,8,10,,107142566
2017,100942386,16,10,,107142567
2017,100942461,8,20,,107142668
2017,100942482,20,10,,107142697
2017,100942703,10,,,107142975
2017,100942704,10,,,107142973
2017,100937201,63,30,03-OCT-17,107136178
2017,100937206,63,30,,107136183
2017,100937517,11,13,,107136571
2017,100937510,63,450,06-SEP-17,107136555
2017,100937529,63,450,,107136579
2017,100937532,20,25,,107136587
2017,100937634,20,280,,107136703
2017,100937634,63,24,,107136714
2017,100937634,25,230,,107136710
2017,100937877,7,500,,107137014
2017,100937877,63,40,,107137021
2017,100937877,20,45,,107137018
2017,100937906,10,,,107137056
2017,100937906,11,5,,107137058
2017,100937991,24,2300,,107137153
2017,100938062,37,20000,,107137242
2017,100938628,19,63,,107137963
2017,100938625,19,63,14-SEP-17,107137960
2017,100938740,20,385,,107138092
2017,100939163,57,800,,107138576
2017,100939256,35,50,,107138714
2017,100941057,10,,,107140934
2017,99292619,63,2000,,105005205
2017,99915045,24,3000,,105818369
2017,99915756,60,150,,105819248
2017,99915756,61,150,,105819243
2017,99915756,17,120,,105819250
2017,99915756,8,5,,105819253
2017,99915756,26,120,,105819251
2017,99915808,3,150,,105819312
2017,99916239,26,1000,,105819840
2017,99916747,38,42,,105820475
2017,99916747,3,15000,,105820473
2017,99916736,38,42,15-SEP-17,105820462
2017,99916736,3,10000,15-SEP-17,105820458
2017,99916849,25,20,,105820594
2017,99916849,63,100,,105820592
2017,99916849,36,940,,105820589
2017,99916849,9,0,,105820595
2017,99916849,3,4400,,105820577
2017,99916849,20,2700,,105820581
2017,99916849,21,1500,,105820586
2017,99916920,63,560,,105820688
2017,99916920,26,2100,,105820685
2017,99916908,29,150,,105820681
2017,99917272,20,1800,,105821109
2017,99917331,16,100,,105821179
2017,99917331,12,75,,105821182
2017,99917331,36,25,,105821183
2017,99917624,19,9,,105821549
2017,99917892,63,118,,105821876
2017,99918142,15,1000,,105822159
2017,99918267,63,250,,105822312
2017,102261466,35,4200,,108843457
2017,102261548,16,50,,108843577
2017,102261548,38,500,,108843573
2017,102261619,36,40,,108843675
2017,102261619,63,140,,108843672
2017,102261619,13,400,,108843671
2017,102261641,63,0,,108843702
2017,102261641,22,0,,108843699
2017,102261664,16,70,,108843724
2017,100914516,63,50,,107107134
2017,100914516,7,1500,,107107129
2017,100914571,36,1,,107107193
2017,100914567,10,,,107107178
2017,100914567,11,5,,107107183
2017,100914640,7,300,,107107306
2017,100914624,25,50,,107107255
2017,100914624,20,7,,107107265
2017,100914624,63,301,,107107248
2017,100914624,6,10,,107107261
2017,100914624,9,0,,107107272
2017,100914624,7,3000,,107107245
2017,100914624,51,0,,107107280
2017,100914836,63,10,,107107570
2017,100914840,11,5,,107107575
2017,100914840,10,,,107107573
2017,100914862,11,1,,107107599
2017,100914881,20,99600,,107107628
2017,100914924,63,30,,107107679
2017,100914939,63,50,,107107696
2017,100914953,11,10,,107107725
2017,100914993,36,2099,,107107775
2017,100915101,10,,,107107925
2017,100915216,61,825,,107108071
2017,100915226,54,1800,,107108084
2017,100915246,56,933,,107108110
2017,100915489,20,62,29-AUG-17,107108409
2017,100915497,50,62,,107108413
2017,100915547,36,7491,,107108473
2017,100915562,61,700,29-SEP-17,107108495
2017,100915568,61,700,,107108501
2017,100915563,4,50,13-SEP-17,107108492
2017,100915567,4,50,,107108503
2017,100915606,21,51,,107108547
2017,100915674,4,25,,107108630
2017,100915702,42,100,,107108676
2017,100915757,11,1,,107108754
2017,100915757,10,,,107108747
2017,100915786,3,3000,,107108789
2017,100915801,64,1200,10-OCT-17,107108806
2017,100915806,64,1200,,107108813
2017,100915839,38,150,,107108851
2017,100915851,37,15000,,107108864
2017,100916212,17,1200,,107109327
2017,100916212,13,600,,107109324
2017,100916224,63,100,,107109342
2017,100916253,36,1561,,107109377
2017,100926162,13,200,,107122005
2017,102274193,3,200,,108860493
2017,102274428,19,63,,108860778
2017,100926339,22,0,,107122236
2017,100926339,6,521,,107122232
2017,100926344,63,300,,107122243
2017,100926347,64,3100,,107122247
2017,100926413,63,400,,107122340
2017,100926421,10,,,107122346
2017,100926421,11,1,,107122349
2017,100926426,3,1,,107122357
2017,102274707,3,10000,,108861136
2017,102274722,26,180,,108861146
2017,102274722,36,80,,108861151
2017,100926503,63,700,,107122450
2017,102274722,13,100,,108861149
2017,102274722,63,220,,108861147
2017,100926523,10,,,107122472
2017,100926523,11,1,,107122475
2017,102274765,63,500,,108861194
2017,102274770,17,450,,108861210
2017,102274765,42,10,,108861197
2017,100926583,13,330,,107122549
2017,100926590,20,20,,107122555
2017,100926610,7,150,,107122588
2017,100926609,7,300,,107122584
2017,100926609,20,80,,107122586
2017,100926613,63,30,,107122582
2017,100926613,20,25,,107122591
2017,100926613,17,100,,107122580
2017,100926613,61,25,,107122587
2017,100926613,6,50,,107122590
2017,100926675,63,10,,107122681
2017,100926675,6,5,,107122683
2017,100926675,7,400,,107122677
2017,100926687,10,,,107122695
2017,100926720,16,150,,107122740
2017,100926733,16,5,,107122753
2017,100926734,54,300,,107122759
2017,100926737,16,5,,107122761
2017,102274880,26,172,,108861348
2017,100926800,10,,,107122825
2017,100926800,11,8,,107122829
2017,100926803,20,320,,107122832
2017,102274950,37,10000,14-NOV-17,108861442
2017,102274955,37,10000,,108861451
2017,100926867,42,3650,,107122917
2017,100926901,13,3000,,107122964
2017,100926902,15,15000,,107122966
2017,100926923,6,40,,107122990
2017,100926927,25,60,,107122998
2017,100926953,10,,,107123026
2017,100926967,36,4540,,107123050
2017,100926969,10,,,107123049
2017,100926987,57,2500,,107123079
2017,100926987,36,220,,107123080
2017,100926990,61,800,,107123087
2017,100926994,20,750,,107123094
2017,100926994,25,750,,107123091
2017,100926994,51,0,,107123100
2017,100926994,9,0,,107123098
2017,100927003,11,10,,107123111
2017,100927003,10,,,107123104
2017,100927071,10,,,107123199
2017,100927099,10,,,107123230
2017,100927199,4,550,,107123349
2017,100927204,20,450,,107123355
2017,100927212,3,30000,,107123359
2017,100927284,54,50,,107123445
2017,100927284,63,250,,107123442
2017,100927418,63,1000,,107123617
2017,100927427,63,30,,107123628
2017,100927427,17,555,,107123626
2017,100927429,10,,,107123627
2017,100927429,11,1,,107123629
2017,100927447,63,1,,107123656
2017,102275456,20,600,,108862072
2017,100927554,30,1000,,107123791
2017,100927554,27,1,,107123793
2017,100927552,19,124,10-OCT-17,107123790
2017,100927556,19,124,,107123795
2017,100903019,63,100,,107092099
2017,100903016,63,100,30-SEP-17,107092091
2017,100903184,3,500,,107092306
2017,100903217,4,130,25-OCT-17,107092340
2017,100903235,7,725,,107092350
2017,100903235,4,130,,107092358
2017,100903235,16,100,,107092363
2017,100903217,36,50,25-OCT-17,107092343
2017,100903217,26,190,25-OCT-17,107092339
2017,100903235,26,190,,107092356
2017,100903235,36,50,,107092369
2017,100903217,7,725,25-OCT-17,107092336
2017,100903366,26,370,,107092544
2017,100903366,20,600,,107092542
2017,100903366,6,1700,,107092539
2017,100903720,50,60,,107092982
2017,100903801,16,95,,107093100
2017,100903800,16,95,01-OCT-17,107093098
2017,100903822,10,,,107093124
2017,100903822,11,1,,107093130
2017,102258883,16,500,,108840260
2017,100904702,10,100,,107094228
2017,100904859,16,100,,107094418
2017,100905020,61,300,,107094623
2017,100905116,52,0,,107094745
2017,100905349,10,,,107095008
2017,100905540,10,,,107095259
2017,100905928,16,8500,,107095777
2017,100905964,3,15000,,107095819
2017,100906074,10,500,,107095961
2017,100906074,20,160,,107095963
2017,100906197,19,170,25-OCT-17,107096129
2017,100906205,19,170,,107096134
2017,100906302,8,10,,107096251
2017,100906431,10,,,107096393
2017,102259402,24,200,,108840878
2017,100906979,3,300,,107097184
2017,100907458,20,100,,107097820
2017,100907491,17,33,,107097859
2017,100907491,6,3,,107097862
2017,100907530,64,500,,107097928
2017,100907615,7,20,,107098045
2017,100907615,16,500,,107098033
2017,100907615,6,50,,107098041
2017,100907615,43,50,,107098040
2017,100907615,26,50,,107098043
2017,100907615,63,440,,107098037
2017,100907785,64,2000,,107098317
2017,100908015,29,2000,,107098615
2017,100908091,10,,,107098725
2017,100908495,13,800,,107099276
2017,100908495,63,300,,107099270
2017,100908495,3,2000,,107099265
2017,100908640,10,,,107099471
2017,100908901,39,13198,,107099833
2017,100909000,9,0,,107099959
2017,102259469,13,200,,108840952
2017,100909900,13,400,,107101154
2017,100909900,20,30,,107101157
2017,102259554,19,10,22-DEC-17,108841044
2017,100910375,51,0,11-AUG-17,107101742
2017,100910382,51,0,,107101752
2017,100910449,16,600,,107101831
2017,100910493,61,200,,107101880
2017,100910528,3,300,,107101937
2017,100910531,6,90,,107101944
2017,100910593,63,5,,107102018
2017,100911615,36,270,,107103276
2017,100911611,63,50,,107103270
2017,100911615,63,380,,107103278
2017,100911611,35,100,,107103267
2017,100911788,10,20,,107103509
2017,100912039,19,1,,107103843
2017,100912107,17,2150,,107103951
2017,100912174,3,200,,107104033
2017,100912295,10,,,107104169
2017,100912295,38,45,,107104174
2017,100912661,29,12,,107104663
2017,100941372,11,2,,107141335
2017,100941372,10,,,107141334
2017,100941694,38,1,,107141742
2017,100941878,17,320,,107141981
2017,100941878,63,380,,107141986
2017,100942348,26,500,,107142528
2017,100942453,10,,,107142660
2017,100942447,51,0,31-MAR-17,107142650
2017,100942458,51,0,,107142665
2017,100942697,10,,,107142968
2017,102257614,10,,,108838681
2017,100902909,11,1,,107091946
2017,100903539,25,400,,107092743
2017,100903897,16,2,,107093222
2017,100903897,54,1,,107093224
2017,100903897,47,0,,107093227
2017,100903897,63,3,,107093219
2017,97168364,37,18000,,102211691
2017,97168364,36,980,,102211694
2017,97168364,7,28800,,102211693
2017,97168355,7,3800,15-FEB-17,102211681
2017,97168351,63,350,,102211671
2017,97168364,63,414350,,102211687
2017,97168444,19,300,,102211780
2017,97168444,38,60,,102211797
2017,97168444,10,10,,102211799
2017,97168444,42,4150,,102211773
2017,97168444,63,500,,102211785
2017,97168444,26,60,,102211795
2017,97168444,6,120,,102211791
2017,97168444,62,700,,102211778
2017,97180144,63,200,,102226976
2017,97180144,8,15,,102227002
2017,97180144,16,50,,102226993
2017,97180144,36,100,,102226986
2017,97180626,62,1000,,102227596
2017,97180846,17,11,,102227881
2017,97180846,8,3,,102227882
2017,97180890,10,,,102227930
2017,97181397,10,,,102228564
2017,97182744,9,0,,102230302
2017,97182744,25,10,,102230296
2017,97182744,6,40,,102230292
2017,97182744,20,800,,102230285
2017,97182744,63,2,,102230300
2017,97182873,19,248,,102230475
2017,97183636,63,1,,102231457
2017,97183744,11,15,,102231597
2017,97183744,10,,,102231595
2017,97183935,17,7959,,102231859
2017,97183935,47,0,,102231860
2017,102270153,45,200,,108855167
2017,102270153,26,200,,108855164
2017,102270153,54,300,,108855156
2017,102270153,16,300,,108855158
2017,102270153,36,2025,,108855152
2017,102270153,63,450,,108855161
2017,102270311,17,200,,108855385
2017,102270311,63,679,,108855382
2017,102270311,26,200,,108855383
2017,102270395,7,1000,,108855487
2017,102270460,10,,,108855561
2017,102270648,63,250000,,108855817
2017,102270644,63,250000,19-DEC-17,108855809
2017,102270694,27,100,,108855870
2017,102270692,16,500,21-DEC-17,108855863
2017,102270694,16,500,,108855869
2017,102270692,27,100,21-DEC-17,108855868
2017,102270778,8,6,,108855966
2017,102270778,63,1,,108855969
2017,102270778,20,5,,108855967
2017,102270778,10,100,,108855965
2017,102270784,22,0,,108855976
2017,102270784,63,2,,108855971
2017,102270784,25,2,,108855970
2017,98234793,6,178,08-APR-17,103614563
2017,98234794,6,178,,103614568
2017,98234841,10,,,103614623
2017,98234841,11,3,,103614624
2017,98235126,38,120,,103614978
2017,98235636,10,,,103615659
2017,98235636,11,3,,103615663
2017,98235748,42,5,,103615796
2017,98235748,63,10,,103615794
2017,98235748,36,15,,103615793
2017,98236005,3,100,,103616133
2017,98236144,3,450,,103616309
2017,98236189,3,7000,,103616362
2017,98236299,8,60,,103616483
2017,98236473,61,300,,103616698
2017,98236563,36,200,,103616811
2017,98236634,63,5000,,103616934
2017,98236690,36,1400,,103617001
2017,98236921,36,20,,103617312
2017,98237014,13,280,,103617429
2017,98237614,7,350,,103618202
2017,98237609,30,150,,103618198
2017,98237673,6,27250,,103618278
2017,98237673,45,10300,,103618285
2017,98237673,63,14300,,103618282
2017,98237673,47,0,,103618286
2017,98237663,63,20,,103618271
2017,98237697,47,0,,103618314
2017,98237697,7,200,,103618311
2017,98237711,4,129,,103618328
2017,98237963,21,653,,103618652
2017,98238227,62,90,,103618990
2017,98238227,8,184,,103618989
2017,98238688,10,,,103619536
2017,98238946,36,550,,103619872
2017,98238939,31,300,,103619857
2017,98239048,20,346,,103620009
2017,98239679,10,,,103620872
2017,98239788,10,,,103621024
2017,98253950,3,1000,,103639572
2017,98254029,11,10,,103639670
2017,98254029,10,,,103639666
2017,98254077,10,,,103639730
2017,98254108,3,2000,16-MAR-17,103639777
2017,97134964,17,1000,,102168052
2017,97135123,61,50,,102168264
2017,97135137,9,0,,102168283
2017,97135321,10,,,102168522
2017,97135321,11,40,,102168524
2017,97135342,19,233,,102168550
2017,97135466,38,10,,102168702
2017,97136409,12,125,,102169937
2017,97136757,29,20,,102170396
2017,97136854,4,40,,102170508
2017,97136843,4,40,28-FEB-17,102170498
2017,97137196,10,,,102170975
2017,97137633,10,,,102171588
2017,97137633,11,10,,102171591
2017,97138384,13,100,,102172639
2017,97138384,26,300,,102172637
2017,97138534,16,4100,,102172858
2017,97139092,20,500,,102173645
2017,97139092,63,450,,102173647
2017,97139092,13,3450,,102173642
2017,97140053,61,200,,102174911
2017,97140138,54,1000,,102175004
2017,97140848,7,350,27-JAN-17,102175899
2017,97140856,7,350,,102175906
2017,97140863,63,20,,102175913
2017,97140863,20,4300,,102175910
2017,97140863,10,10,,102175917
2017,97140863,47,0,,102175920
2017,97140895,63,1000,27-FEB-17,102175955
2017,97140903,63,1000,,102175965
2017,97152646,6,230,,102191608
2017,97152642,3,100,,102191604
2017,97152646,51,0,,102191616
2017,97152646,25,300,,102191611
2017,97152646,63,45,,102191614
2017,97152669,20,120,,102191639
2017,97152669,9,0,,102191645
2017,97152669,51,0,,102191648
2017,97152669,25,10,,102191642
2017,97156326,3,3000,,102196374
2017,97156722,10,,,102196836
2017,97157099,10,75,,102197322
2017,97159463,10,,,102200366
2017,97159551,63,75,16-FEB-17,102200465
2017,97159553,63,75,,102200471
2017,97160344,61,18970,,102201517
2017,97160338,31,500,,102201508
2017,97160860,20,1180,,102202149
2017,97160919,42,670,,102202222
2017,97160988,20,209,,102202308
2017,97160951,9,0,,102202265
2017,97160996,20,24,,102202317
2017,97161763,20,1000,,102203293
2017,97163696,7,600,,102205876
2017,97164800,6,100,,102207262
2017,97165011,10,,,102207537
2017,97165634,37,10000,,102208307
2017,97165631,37,9000,04-JAN-17,102208290
2017,97165674,16,100,,102208360
2017,97165674,25,800,,102208356
2017,97165674,19,140,,102208357
2017,97165729,16,2651,,102208418
2017,97165729,26,50,,102208420
2017,97165850,8,17,,102208566
2017,97165888,20,765,,102208619
2017,97165886,47,0,,102208617
2017,97165917,10,,,102208654
2017,97165959,63,100,,102208710
2017,97165959,25,200,,102208708
2017,97165959,6,20,,102208711
2017,97166097,8,1,,102208873
2017,97166146,3,1000,,102208936
2017,97166175,63,60,,102208960
2017,97166162,63,60,11-FEB-17,102208947
2017,97166268,63,2,,102209095
2017,97167413,36,3268,,102210482
2017,97167708,2,102,,102210853
2017,97167708,62,375,,102210852
2017,97167797,30,100,,102210985
2017,97167865,22,0,,102211072
2017,97167865,25,100,,102211061
2017,97167865,20,49,,102211064
2017,102608981,16,200,,109302703
2017,102609474,21,18000,,109303320
2017,102609474,9,0,,109303325
2017,102609473,10,,,109303318
2017,98615182,11,5,,104108475
2017,97802377,36,800,,103049861
2017,97802377,64,200,,103049863
2017,97802558,3,4000,,103050104
2017,97802593,10,318,,103050143
2017,98615277,10,100,,104108589
2017,98615382,37,700,,104108704
2017,97803007,63,100,,103050736
2017,97803006,16,10,,103050740
2017,97803110,10,,,103050887
2017,97803156,3,4400,,103050939
2017,97803156,6,200,,103050942
2017,97803361,66,400,,103051202
2017,97803454,63,350,27-MAR-17,103051340
2017,97803465,3,2000,,103051356
2017,97803590,62,5000,,103051520
2017,97803608,63,249,,103051543
2017,97803608,26,300,,103051547
2017,97803608,7,264,,103051546
2017,97803840,11,10,,103051850
2017,97803840,10,,,103051846
2017,98615749,26,1150,,104109141
2017,98616076,8,10,,104109565
2017,97804313,25,50,,103052478
2017,98616515,20,68,,104110161
2017,97804845,63,150,,103053149
2017,97804944,28,5000,,103053277
2017,97804944,63,7000,,103053276
2017,97805149,9,0,,103053550
2017,97805314,10,,,103053754
2017,98616515,7,600,,104110151
2017,98616515,6,250,,104110155
2017,97805696,63,100,,103054239
2017,97805696,60,150,,103054235
2017,97805696,36,100,,103054238
2017,97805696,54,100,,103054236
2017,97805696,8,15,,103054241
2017,97805712,3,2000,,103054261
2017,97805843,8,38,,103054435
2017,97805901,54,360,,103054514
2017,97806002,8,10,,103054622
2017,97806002,62,600,,103054621
2017,98615706,38,10,,104109099
2017,98615749,7,2125,,104109137
2017,97806325,26,500,,103055041
2017,97806325,36,900,,103055039
2017,97806344,10,,,103055058
2017,97806344,11,1,,103055060
2017,97806582,23,1,,103055345
2017,97806703,10,1,,103055508
2017,97806749,60,200,,103055563
2017,97807886,63,400,,103057114
2017,97807886,26,330,,103057117
2017,97808014,36,535,,103057295
2017,97808132,6,550,,103057433
2017,98615733,29,75,,104109125
2017,98616214,36,750,,104109756
2017,98616218,36,140,,104109762
2017,98616277,3,5000,,104109836
2017,98616285,10,,,104109842
2017,98616285,11,4,,104109843
2017,98616796,3,12000,,104110510
2017,98616828,11,5,,104110544
2017,98616828,10,,,104110541
2017,98616995,26,100,,104110763
2017,98616995,36,250,,104110759
2017,98617097,4,550,,104110895
2017,97818268,11,1,,103071149
2017,97818268,10,,,103071148
2017,98617186,10,,,104111012
2017,96780072,8,10,,101700866
2017,96780152,7,400,,101701001
2017,96780165,4,149,,101701029
2017,96780949,20,100,,101701962
2017,96781184,16,481,,101702255
2017,96781303,63,1,,101702397
2017,96750962,11,7,,101662382
2017,96750962,10,,,101662380
2017,96751465,10,,,101662993
2017,96751967,3,300,,101663642
2017,96767281,63,2500,,101684386
2017,96768091,10,,,101685420
2017,96769720,10,,,101687454
2017,96769732,10,,,101687467
2017,96769732,11,1,,101687468
2017,96769791,35,100,,101687544
2017,96769840,8,26,,101687601
2017,96769864,7,500,,101687636
2017,96769864,17,5000,,101687633
2017,98605804,19,33,,104096510
2017,98605796,19,33,02-JUN-17,104096503
2017,98606067,19,100,,104096838
2017,97136070,31,200,,102169499
2017,97136087,9,0,,102169517
2017,97136129,19,93,22-FEB-17,102169584
2017,97136133,19,93,,102169588
2017,98606515,10,,,104097406
2017,97137918,64,8500,,102171983
2017,97137918,36,437,,102171985
2017,97138040,11,2,,102172143
2017,97138040,10,,,102172141
2017,97138861,8,5,,102173337
2017,97139193,63,200,,102173776
2017,98606928,3,100,,104097935
2017,98607078,3,1000,,104098136
2017,97140155,63,100,,102175029
2017,97140282,10,,,102175182
2017,97140365,22,0,,102175271
2017,97140800,11,2,,102175830
